candidate_effect_id,partial_pooled_effect,appearances,attribution_reliability
ALNAME-HAROLD-SACHS,-1.1931063680715654,1,0.3333333333333333
ALNAME-HARRI-ANNE-SMITH,0.4771333252157185,1,0.3333333333333333
ALNAME-HARRY-SHIVER,0.8430066727004919,2,0.5
ALNAME-HAYLEE-MOSS,-0.6930821114086462,1,0.3333333333333333
ALNAME-HEATH-JONES,-1.8568776866385532,1,0.3333333333333333
ALNAME-HENDRIX-J-LUTHER,-1.4015895807332621,1,0.3333333333333333
ALNAME-HENRY-A-WHITE,0.8938817184661078,2,0.5
ALNAME-HILL-MIKE,0.8894447674646143,1,0.3333333333333333
ALNAME-HILL-STEPHEN,-0.3892436064734674,1,0.3333333333333333
ALNAME-HINSHAW-RANDY,0.009122913837852978,1,0.3333333333333333
ALNAME-HINTON-HITCHEM,1.442442386729137,1,0.3333333333333333
ALNAME-HOLLEY-JIMMY-W,1.7919801754431999,1,0.3333333333333333
ALNAME-HORACE-CLEMMONS,-0.726648026681329,1,0.3333333333333333
ALNAME-HOWARD-SANDERFORD,-0.35802033942496136,1,0.3333333333333333
ALNAME-HOWELL-WES,-1.7217535414748393,1,0.3333333333333333
ALNAME-HUEY-P-LONG,-0.10479802197082752,1,0.3333333333333333
ALNAME-HUNT-GUY,-0.9750801862438188,1,0.3333333333333333
ALNAME-HURST-STEVE,0.756277912473168,1,0.3333333333333333
ALNAME-HUTTO-MICKEY-A,-0.5853374237992037,1,0.3333333333333333
ALNAME-J-B-KING,-0.06417803425171063,1,0.3333333333333333
ALNAME-J-RON-WILSON,-0.27818628034488074,1,0.3333333333333333
ALNAME-J-T-JABO-WAGGONER,-0.08811497662042908,3,0.6
ALNAME-JACK-JACOBS,-0.505649230286893,1,0.3333333333333333
ALNAME-JACK-WILLIAMS-HOUSE-47,0.24093922898044726,1,0.3333333333333333
ALNAME-JAMES-ALLEN-LLOYD,0.4220804626424484,1,0.3333333333333333
ALNAME-JAMES-BROOKS,-1.669475768829916,1,0.3333333333333333
ALNAME-JAMES-C-FIELDS,0.9443348251668835,1,0.3333333333333333
ALNAME-JAMES-M-JIMMY-MARTIN,1.5722090931115298,2,0.5
ALNAME-JAMES-T-TOMMY-HANES,-0.07119600010135463,1,0.3333333333333333
ALNAME-JAMIE-ISON,0.46028058455140286,1,0.3333333333333333
ALNAME-JAMIE-KIEL,0.7585877205707553,1,0.3333333333333333
ALNAME-JARED-MILLICAN,-0.5979463214066353,1,0.3333333333333333
ALNAME-JARED-VAUGHN,-0.8284446995485552,1,0.3333333333333333
ALNAME-JASON-FISHER,-0.39369069577144855,1,0.3333333333333333
ALNAME-JEFF-ENFINGER,-0.28826204289689145,1,0.3333333333333333
ALNAME-JEFF-MCLAUGHLIN,2.1642437110913058,2,0.5
ALNAME-JEFF-STONE,-1.487000394546494,1,0.3333333333333333
ALNAME-JEFFERY-JONES,-0.532339073427694,1,0.3333333333333333
ALNAME-JENN-GRAY,-0.03280643976675324,1,0.3333333333333333
ALNAME-JENNIFER-MARSDEN,-0.957233432126202,1,0.3333333333333333
ALNAME-JEREMY-H-ODEN,-0.3653366161098087,1,0.3333333333333333
ALNAME-JEREMY-J-J-JEFFCOAT,-0.6896252175760098,1,0.3333333333333333
ALNAME-JEREMY-MR-EYG-GRAY,-0.12484743320604717,1,0.3333333333333333
ALNAME-JEREMY-P-SHERER,0.45864563623109433,1,0.3333333333333333
ALNAME-JERRY-A-MCGILVRAY,0.45380183342918756,1,0.3333333333333333
ALNAME-JERRY-FREEMAN,-0.6992328430252382,1,0.3333333333333333
ALNAME-JERRY-HARTIN,-0.2586307246394552,1,0.3333333333333333
ALNAME-JERRY-L-FIELDING,0.06801731865706526,1,0.3333333333333333
ALNAME-JERRY-MCDONALD,-0.7437490116609043,1,0.3333333333333333
ALNAME-JIM-BONNER,-0.6745739410891222,1,0.3333333333333333
ALNAME-JIM-BOYD,0.3653366161098087,1,0.3333333333333333
ALNAME-JIM-BURDEN,-1.7244269516481507,1,0.3333333333333333
ALNAME-JIM-C-INGRAM,-0.4660813163362407,1,0.3333333333333333
ALNAME-JIM-CARNS,-0.7513840145898442,1,0.3333333333333333
ALNAME-JIM-HETHCOX,-1.2902908238147384,1,0.3333333333333333
ALNAME-JIM-MCCLENDON,1.695197484031692,2,0.5
ALNAME-JIM-PATTERSON,-0.13228724505304906,2,0.5
ALNAME-JIM-PREUITT,1.2902908238147384,1,0.3333333333333333
ALNAME-JIM-TOOMEY,0.4057557436418723,1,0.3333333333333333
ALNAME-JIM-WILLIAMS,-0.5668086713134498,1,0.3333333333333333
ALNAME-JIMMY-W-HOLLEY,2.5886460585468436,2,0.5
