state_code,cycle,chamber,district,pres_2012_dem_margin,pres_2012_source,pres_2016_dem_margin,pres_2016_source,pres_2020_dem_margin,pres_2020_source,older_pres_year,recent_pres_year,current_pres_year,older_pres_margin,recent_pres_margin,current_pres_margin,national_environment_swing,environment_baseline_margin,lag_swing_from_older,lag_swing_from_recent,presidential_context_complete,model_run_id,code_version
SC,2020,upper,10,-6.474609443543638,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-17.173646674497427,warehouse:fact_southern_presidential_district_result,-19.529887576800018,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-6.474609443543638,-17.173646674497427,-19.529887576800018,0.0,-19.529887576800018,-13.05527813325638,-2.3562409023025914,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,11,-6.115305262930801,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-16.440898068747046,warehouse:fact_southern_presidential_district_result,-16.612331913578483,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-6.115305262930801,-16.440898068747046,-16.612331913578483,0.0,-16.612331913578483,-10.497026650647683,-0.1714338448314372,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,12,-32.7093103703821,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-31.587370062889313,warehouse:fact_southern_presidential_district_result,-24.86183161896465,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-32.7093103703821,-31.587370062889313,-24.86183161896465,0.0,-24.86183161896465,7.847478751417448,6.725538443924663,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,15,-22.398998619656663,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-22.47403575967734,warehouse:fact_southern_presidential_district_result,-15.936827970309292,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-22.398998619656663,-22.47403575967734,-15.936827970309292,0.0,-15.936827970309292,6.462170649347371,6.537207789368047,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,16,-22.38840061613539,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-24.342090731451524,warehouse:fact_southern_presidential_district_result,-17.135522223917132,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-22.38840061613539,-24.342090731451524,-17.135522223917132,0.0,-17.135522223917132,5.252878392218257,7.206568507534392,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,17,15.118412477029308,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,3.7953140159153618,warehouse:fact_southern_presidential_district_result,0.9279984887871631,warehouse:fact_southern_presidential_district_result,2012,2016,2020,15.118412477029308,3.7953140159153618,0.9279984887871631,0.0,0.9279984887871631,-14.190413988242145,-2.8673155271281985,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,18,-37.0398994856275,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-39.115747875737064,warehouse:fact_southern_presidential_district_result,-34.453284238555206,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-37.0398994856275,-39.115747875737064,-34.453284238555206,0.0,-34.453284238555206,2.586615247072295,4.662463637181858,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,20,-9.726746758408037,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-2.014249765772636,warehouse:fact_southern_presidential_district_result,4.468844912417501,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-9.726746758408037,-2.014249765772636,4.468844912417501,0.0,4.468844912417501,14.19559167082554,6.483094678190137,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,22,14.91948682420013,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,21.948512676568072,warehouse:fact_southern_presidential_district_result,30.672996208882665,warehouse:fact_southern_presidential_district_result,2012,2016,2020,14.91948682420013,21.948512676568072,30.672996208882665,0.0,30.672996208882665,15.753509384682536,8.724483532314594,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,23,-41.993616878278104,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-46.1769499885469,warehouse:fact_southern_presidential_district_result,-37.0370402231489,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-41.993616878278104,-46.1769499885469,-37.0370402231489,0.0,-37.0370402231489,4.956576655129204,9.139909765398002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,25,-32.83075505826105,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-38.005221026714445,warehouse:fact_southern_presidential_district_result,-34.11222564321195,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-32.83075505826105,-38.005221026714445,-34.11222564321195,0.0,-34.11222564321195,-1.2814705849509025,3.8929953835024946,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,26,-6.800409258578793,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-10.849023043510854,warehouse:fact_southern_presidential_district_result,-7.58379132239172,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-6.800409258578793,-10.849023043510854,-7.58379132239172,0.0,-7.58379132239172,-0.783382063812927,3.265231721119134,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,27,-10.964197538705575,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-21.38660712910246,warehouse:fact_southern_presidential_district_result,-23.886296764119916,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-10.964197538705575,-21.38660712910246,-23.886296764119916,0.0,-23.886296764119916,-12.92209922541434,-2.499689635017454,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,29,15.15911042061401,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,7.559394768979019,warehouse:fact_southern_presidential_district_result,4.983618599728696,warehouse:fact_southern_presidential_district_result,2012,2016,2020,15.15911042061401,7.559394768979019,4.983618599728696,0.0,4.983618599728696,-10.175491820885313,-2.5757761692503234,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,32,29.815417589278145,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,22.24374576827283,warehouse:fact_southern_presidential_district_result,19.20645434545275,warehouse:fact_southern_presidential_district_result,2012,2016,2020,29.815417589278145,22.24374576827283,19.20645434545275,0.0,19.20645434545275,-10.608963243825393,-3.037291422820079,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,34,-29.86885487756902,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-34.51303792381968,warehouse:fact_southern_presidential_district_result,-27.51884073758943,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-29.86885487756902,-34.51303792381968,-27.51884073758943,0.0,-27.51884073758943,2.350014139979592,6.994197186230252,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,36,21.654670404458685,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,14.175818356386086,warehouse:fact_southern_presidential_district_result,11.29521867599542,warehouse:fact_southern_presidential_district_result,2012,2016,2020,21.654670404458685,14.175818356386086,11.29521867599542,0.0,11.29521867599542,-10.359451728463265,-2.8805996803906666,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,37,-27.10812208437182,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-23.01747271469936,warehouse:fact_southern_presidential_district_result,-14.52678424893823,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-27.10812208437182,-23.01747271469936,-14.52678424893823,0.0,-14.52678424893823,12.581337835433592,8.49068846576113,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,38,-20.487900198142707,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-21.256330857828857,warehouse:fact_southern_presidential_district_result,-11.490948136260062,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-20.487900198142707,-21.256330857828857,-11.490948136260062,0.0,-11.490948136260062,8.996952061882645,9.765382721568795,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,39,28.484395688401868,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,17.235850618525586,warehouse:fact_southern_presidential_district_result,13.364262042524055,warehouse:fact_southern_presidential_district_result,2012,2016,2020,28.484395688401868,17.235850618525586,13.364262042524055,0.0,13.364262042524055,-15.120133645877813,-3.87158857600153,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,41,-13.457184649850102,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-4.865004507188937,warehouse:fact_southern_presidential_district_result,4.52974014428854,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-13.457184649850102,-4.865004507188937,4.52974014428854,0.0,4.52974014428854,17.98692479413864,9.394744651477478,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,43,-18.086373802459352,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-8.807756356106232,warehouse:fact_southern_presidential_district_result,-0.7844145555461418,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-18.086373802459352,-8.807756356106232,-0.7844145555461418,0.0,-0.7844145555461418,17.30195924691321,8.02334180056009,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,44,-16.353895853757415,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-18.925565772186594,warehouse:fact_southern_presidential_district_result,-10.070198814774168,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-16.353895853757415,-18.925565772186594,-10.070198814774168,0.0,-10.070198814774168,6.283697038983247,8.855366957412427,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,45,27.45169313737973,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,19.980654667949388,warehouse:fact_southern_presidential_district_result,16.242904695448317,warehouse:fact_southern_presidential_district_result,2012,2016,2020,27.45169313737973,19.980654667949388,16.242904695448317,0.0,16.242904695448317,-11.208788441931414,-3.7377499725010708,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2020,upper,46,-26.13418907900336,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-19.865444156036748,warehouse:fact_southern_presidential_district_result,-15.262055405033017,warehouse:fact_southern_presidential_district_result,2012,2016,2020,-26.13418907900336,-19.865444156036748,-15.262055405033017,0.0,-15.262055405033017,10.872133673970342,4.603388751003731,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,7,,,-46.03354274758025,warehouse:fact_southern_presidential_district_result,-44.401066366187884,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-46.03354274758025,-44.401066366187884,-44.401066366187884,-7.397496,-51.79856236618788,-5.7650196186076315,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,8,,,-36.102859013035065,warehouse:fact_southern_presidential_district_result,-34.82020755833571,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-36.102859013035065,-34.82020755833571,-34.82020755833571,-7.397496,-42.217703558335714,-6.114844545300649,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,9,,,-38.13955657423892,warehouse:fact_southern_presidential_district_result,-36.74859945387814,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-38.13955657423892,-36.74859945387814,-36.74859945387814,-7.397496,-44.14609545387815,-6.00653887963923,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,12,,,7.732592386416978,warehouse:fact_southern_presidential_district_result,7.146824507621079,warehouse:fact_southern_presidential_district_result,2016,2020,2020,7.732592386416978,7.146824507621079,7.146824507621079,-7.397496,-0.2506714923789213,-7.983263878795899,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,13,,,-44.14420459108477,warehouse:fact_southern_presidential_district_result,-44.365939410549004,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-44.14420459108477,-44.365939410549004,-44.365939410549004,-7.397496,-51.76343541054901,-7.619230819464235,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,14,,,-27.6874763588992,warehouse:fact_southern_presidential_district_result,-31.10803614483085,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-27.6874763588992,-31.10803614483085,-31.10803614483085,-7.397496,-38.50553214483085,-10.818055785931652,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,15,,,9.048351020485423,warehouse:fact_southern_presidential_district_result,20.493460299013314,warehouse:fact_southern_presidential_district_result,2016,2020,2020,9.048351020485423,20.493460299013314,20.493460299013314,-7.397496,13.095964299013314,4.047613278527891,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,18,,,-50.65128932016126,warehouse:fact_southern_presidential_district_result,-44.61068106420355,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-50.65128932016126,-44.61068106420355,-44.61068106420355,-7.397496,-52.00817706420355,-1.3568877440422895,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,25,,,35.03367570483876,warehouse:fact_southern_presidential_district_result,32.4526388663697,warehouse:fact_southern_presidential_district_result,2016,2020,2020,35.03367570483876,32.4526388663697,32.4526388663697,-7.397496,25.055142866369703,-9.978532838469054,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,26,,,-26.906780129314296,warehouse:fact_southern_presidential_district_result,-15.545314212010751,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-26.906780129314296,-15.545314212010751,-15.545314212010751,-7.397496,-22.94281021201075,3.963969917303544,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,28,,,-30.048551172076383,warehouse:fact_southern_presidential_district_result,-22.591523253082375,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-30.048551172076383,-22.591523253082375,-22.591523253082375,-7.397496,-29.989019253082375,0.05953191899400778,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,41,,,24.590602226147983,warehouse:fact_southern_presidential_district_result,21.37227095761857,warehouse:fact_southern_presidential_district_result,2016,2020,2020,24.590602226147983,21.37227095761857,21.37227095761857,-7.397496,13.974774957618571,-10.615827268529411,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,44,,,-25.058701138163713,warehouse:fact_southern_presidential_district_result,-16.806713724666402,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-25.058701138163713,-16.806713724666402,-16.806713724666402,-7.397496,-24.204209724666402,0.8544914134973105,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,45,,,-15.610052069339918,warehouse:fact_southern_presidential_district_result,-18.530861295193766,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-15.610052069339918,-18.530861295193766,-18.530861295193766,-7.397496,-25.928357295193766,-10.318305225853848,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,48,,,-30.145547805894985,warehouse:fact_southern_presidential_district_result,-23.256768892896034,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-30.145547805894985,-23.256768892896034,-23.256768892896034,-7.397496,-30.654264892896034,-0.5087170870010489,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,49,,,29.96133706953701,warehouse:fact_southern_presidential_district_result,29.206694305372018,warehouse:fact_southern_presidential_district_result,2016,2020,2020,29.96133706953701,29.206694305372018,29.206694305372018,-7.397496,21.809198305372018,-8.152138764164992,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,50,,,17.078514940872715,warehouse:fact_southern_presidential_district_result,16.069194835385623,warehouse:fact_southern_presidential_district_result,2016,2020,2020,17.078514940872715,16.069194835385623,16.069194835385623,-7.397496,8.671698835385623,-8.406816105487092,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,52,,,-22.049878251251894,warehouse:fact_southern_presidential_district_result,-17.825222367269767,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-22.049878251251894,-17.825222367269767,-17.825222367269767,-7.397496,-25.222718367269767,-3.1728401160178734,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,54,,,18.891493384690023,warehouse:fact_southern_presidential_district_result,13.35649408650477,warehouse:fact_southern_presidential_district_result,2016,2020,2020,18.891493384690023,13.35649408650477,13.35649408650477,-7.397496,5.958998086504769,-12.932495298185254,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,55,,,-9.209147947043048,warehouse:fact_southern_presidential_district_result,-12.720238560888733,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-9.209147947043048,-12.720238560888733,-12.720238560888733,-7.397496,-20.117734560888735,-10.908586613845687,-7.397496000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,61,,,-36.22298158556377,warehouse:fact_southern_presidential_district_result,-28.406779348118228,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-36.22298158556377,-28.406779348118228,-28.406779348118228,-7.397496,-35.804275348118225,0.4187062374455479,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,63,,,-26.901243216824533,warehouse:fact_southern_presidential_district_result,-19.752790705698594,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-26.901243216824533,-19.752790705698594,-19.752790705698594,-7.397496,-27.150286705698594,-0.24904348887406158,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,64,,,7.577916783941043,warehouse:fact_southern_presidential_district_result,4.548149571219707,warehouse:fact_southern_presidential_district_result,2016,2020,2020,7.577916783941043,4.548149571219707,4.548149571219707,-7.397496,-2.8493464287802936,-10.427263212721336,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,66,,,-22.782906301215196,warehouse:fact_southern_presidential_district_result,-10.751395270944116,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-22.782906301215196,-10.751395270944116,-10.751395270944116,-7.397496,-18.148891270944116,4.63401503027108,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,68,,,-42.50682474205514,warehouse:fact_southern_presidential_district_result,-34.27635814256432,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-42.50682474205514,-34.27635814256432,-34.27635814256432,-7.397496,-41.67385414256432,0.8329705994908139,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,70,,,56.782019697719,warehouse:fact_southern_presidential_district_result,59.99658499433003,warehouse:fact_southern_presidential_district_result,2016,2020,2020,56.782019697719,59.99658499433003,59.99658499433003,-7.397496,52.59908899433003,-4.182930703388969,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,75,,,4.573628904228916,warehouse:fact_southern_presidential_district_result,9.10085119967646,warehouse:fact_southern_presidential_district_result,2016,2020,2020,4.573628904228916,9.10085119967646,9.10085119967646,-7.397496,1.7033551996764604,-2.8702737045524556,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,77,,,32.55151077265162,warehouse:fact_southern_presidential_district_result,44.911193236968145,warehouse:fact_southern_presidential_district_result,2016,2020,2020,32.55151077265162,44.911193236968145,44.911193236968145,-7.397496,37.51369723696814,4.962186464316524,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,79,,,42.88752098264581,warehouse:fact_southern_presidential_district_result,52.77579239106881,warehouse:fact_southern_presidential_district_result,2016,2020,2020,42.88752098264581,52.77579239106881,52.77579239106881,-7.397496,45.378296391068815,2.490775408423005,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,80,,,-24.140714905891993,warehouse:fact_southern_presidential_district_result,-13.60165701268596,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-24.140714905891993,-13.60165701268596,-13.60165701268596,-7.397496,-20.99915301268596,3.1415618932060347,-7.3974959999999985,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,83,,,-41.288862381176656,warehouse:fact_southern_presidential_district_result,-36.76148123958492,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-41.288862381176656,-36.76148123958492,-36.76148123958492,-7.397496,-44.158977239584914,-2.8701148584082574,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,88,,,-45.164589689956784,warehouse:fact_southern_presidential_district_result,-34.24440521579783,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-45.164589689956784,-34.24440521579783,-34.24440521579783,-7.397496,-41.64190121579783,3.5226884741589544,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,90,,,26.56014717280282,warehouse:fact_southern_presidential_district_result,24.291269950574694,warehouse:fact_southern_presidential_district_result,2016,2020,2020,26.56014717280282,24.291269950574694,24.291269950574694,-7.397496,16.893773950574694,-9.666373222228128,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,93,,,18.988350398095918,warehouse:fact_southern_presidential_district_result,17.651148673506007,warehouse:fact_southern_presidential_district_result,2016,2020,2020,18.988350398095918,17.651148673506007,17.651148673506007,-7.397496,10.253652673506007,-8.73469772458991,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,94,,,-24.9447690374443,warehouse:fact_southern_presidential_district_result,-14.867558618825665,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-24.9447690374443,-14.867558618825665,-14.867558618825665,-7.397496,-22.265054618825666,2.6797144186186337,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,95,,,29.362761478092516,warehouse:fact_southern_presidential_district_result,25.070668671342016,warehouse:fact_southern_presidential_district_result,2016,2020,2020,29.362761478092516,25.070668671342016,25.070668671342016,-7.397496,17.673172671342016,-11.6895888067505,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,97,,,-26.250418865287816,warehouse:fact_southern_presidential_district_result,-24.43390546502564,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-26.250418865287816,-24.43390546502564,-24.43390546502564,-7.397496,-31.83140146502564,-5.580982599737823,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,98,,,-19.79606695894699,warehouse:fact_southern_presidential_district_result,-5.882691686065975,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-19.79606695894699,-5.882691686065975,-5.882691686065975,-7.397496,-13.280187686065975,6.5158792728810155,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,102,,,3.734448857740665,warehouse:fact_southern_presidential_district_result,6.164583611562623,warehouse:fact_southern_presidential_district_result,2016,2020,2020,3.734448857740665,6.164583611562623,6.164583611562623,-7.397496,-1.2329123884373772,-4.967361246178042,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,106,,,-44.554714027500765,warehouse:fact_southern_presidential_district_result,-37.61004619290437,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-44.554714027500765,-37.61004619290437,-37.61004619290437,-7.397496,-45.00754219290437,-0.45282816540360216,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,110,,,-5.24648334750718,warehouse:fact_southern_presidential_district_result,1.5626307741085328,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-5.24648334750718,1.5626307741085328,1.5626307741085328,-7.397496,-5.834865225891468,-0.588381878384288,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
SC,2022,lower,112,,,-14.512276669092383,warehouse:fact_southern_presidential_district_result,-7.347315113498583,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-14.512276669092383,-7.347315113498583,-7.347315113498583,-7.397496,-14.744811113498583,-0.23253444440620008,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
