state,year,chamber,district,dem_votes,rep_votes,legislative_dem_margin,dem_candidate,rep_candidate,dem_incumbent,rep_incumbent,incumbency_balance,outcome_eligible,dem_win,rep_win,uncont,dontuse,bigthird,dswitch,rswitch,outcome_source,outcome_source_path,candidate_source,incumbency_source,incumbency_quality,klarner_dem_votes,klarner_rep_votes,klarner_legislative_dem_margin,klarner_dem_candidate,klarner_rep_candidate,klarner_incumbency_balance,_merge,dem_vote_difference_texas_minus_klarner,rep_vote_difference_texas_minus_klarner,margin_difference_texas_minus_klarner,selected_outcome_source
TX,2016,house,118,25632.0,20831.0,10.33295310246863,Tomas Uresti,John Lujan,0.0,1.0,-1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,25632.0,20831.0,10.33295310246863,"uresti, tomas","lujan, john",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,119,,,,,,,,,,,,,,,,,,,,,,33384.0,0.0,100.0,"gutierrez, rolando",,1.0,right_only,,,,klarner_fallback
TX,2016,house,120,,,,,,,,,,,,,,,,,,,,,,31510.0,0.0,100.0,"gervinhawkins, barbara",,0.0,right_only,,,,klarner_fallback
TX,2016,house,121,,,,,,,,,,,,,,,,,,,,,,0.0,56970.0,-100.0,,"straus, joe",-1.0,right_only,,,,klarner_fallback
TX,2016,house,122,,,,,,,,,,,,,,,,,,,,,,0.0,73957.0,-100.0,,"larson, lyle",-1.0,right_only,,,,klarner_fallback
TX,2016,house,123,,,,,,,,,,,,,,,,,,,,,,38649.0,0.0,100.0,"bernanl, diego",,0.0,right_only,,,,klarner_fallback
TX,2016,house,124,,,,,,,,,,,,,,,,,,,,,,38622.0,0.0,100.0,"minjarez, ina",,0.0,right_only,,,,klarner_fallback
TX,2016,house,125,,,,,,,,,,,,,,,,,,,,,,38774.0,0.0,100.0,"rodriguez, justin",,1.0,right_only,,,,klarner_fallback
TX,2016,house,126,23991.0,35528.0,-19.38372620507737,Joy Dawson-Thomas,Kevin Roberts,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,23991.0,35528.0,-19.38372620507737,"dawsonthomas, joy","roberts, kevin",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,127,,,,,,,,,,,,,,,,,,,,,,0.0,49712.0,-100.0,,"huberty, dan",-1.0,right_only,,,,klarner_fallback
TX,2016,house,128,,,,,,,,,,,,,,,,,,,,,,0.0,42287.0,-100.0,,"cain, briscoe",0.0,right_only,,,,klarner_fallback
TX,2016,house,129,,,,,,,,,,,,,,,,,,,,,,0.0,47339.0,-100.0,,"paul, dennis",-1.0,right_only,,,,klarner_fallback
TX,2016,house,130,,,,,,,,,,,,,,,,,,,,,,0.0,62952.0,-100.0,,"oliverson, tom",0.0,right_only,,,,klarner_fallback
TX,2016,house,131,,,,,,,,,,,,,,,,,,,,,,40583.0,0.0,100.0,"allen, alma a",,1.0,right_only,,,,klarner_fallback
TX,2016,house,132,,,,,,,,,,,,,,,,,,,,,,0.0,40001.0,-100.0,,"schofield, mike",-1.0,right_only,,,,klarner_fallback
TX,2016,house,133,,,,,,,,,,,,,,,,,,,,,,0.0,54471.0,-100.0,,"murphy, jim",-1.0,right_only,,,,klarner_fallback
TX,2016,house,134,38958.0,48192.0,-10.59552495697074,Ben Rose,Sarah Davis,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,38958.0,48192.0,-10.59552495697074,"rose, ben","davis, sarah",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,135,26905.0,32682.0,-9.695067716112575,Jesse A. Ybanez,Gary Elkins,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,26905.0,32682.0,-9.695067716112575,"ybanez, jesse a","elkins, gary",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,136,34077.0,41643.0,-9.992076069730587,Paul R. Gordon,Tony Dale,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,34077.0,41643.0,-9.992076069730587,"gordon, paul r","dale, anthony",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,137,18088.0,8178.0,37.729383994517626,Gene Wu,Kendall L. Baker,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,18088.0,8178.0,37.729383994517626,"wu, gene","baker, kendall l",1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,138,,,,,,,,,,,,,,,,,,,,,,0.0,31958.0,-100.0,,"bohac, dwayne",-1.0,right_only,,,,klarner_fallback
TX,2016,house,139,,,,,,,,,,,,,,,,,,,,,,41913.0,0.0,100.0,"johnson, jarvis d",,0.0,right_only,,,,klarner_fallback
TX,2016,house,140,,,,,,,,,,,,,,,,,,,,,,22349.0,0.0,100.0,"luciowalle, armando l",,1.0,right_only,,,,klarner_fallback
TX,2016,house,141,,,,,,,,,,,,,,,,,,,,,,33831.0,0.0,100.0,"thompson, senfronia 1",,1.0,right_only,,,,klarner_fallback
TX,2016,house,142,,,,,,,,,,,,,,,,,,,,,,36280.0,0.0,100.0,"dutton, harold v, jr",,1.0,right_only,,,,klarner_fallback
TX,2016,house,143,,,,,,,,,,,,,,,,,,,,,,26247.0,0.0,100.0,"hernandez, ana l",,1.0,right_only,,,,klarner_fallback
TX,2016,house,144,16287.0,10745.0,20.501627700503107,Mary Ann Perez,Gilbert Pena,0.0,1.0,-1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,16287.0,10745.0,20.501627700503107,"perez, mary a","pena, gilbert",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,145,,,,,,,,,,,,,,,,,,,,,,25838.0,0.0,100.0,"alvarado, carol",,1.0,right_only,,,,klarner_fallback
TX,2016,house,146,,,,,,,,,,,,,,,,,,,,,,39452.0,0.0,100.0,"thierry, shawn n",,0.0,right_only,,,,klarner_fallback
TX,2016,house,147,43900.0,11985.0,57.10834749932898,Garnet F. Coleman,Matt Murphy,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,43900.0,11985.0,57.10834749932898,"coleman, garnet f","murphy, matt",1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,148,,,,,,,,,,,,,,,,,,,,,,33633.0,0.0,100.0,"farrar, jessica c",,1.0,right_only,,,,klarner_fallback
TX,2016,house,149,27613.0,15840.0,27.093641405656687,Hubert Vo,Bryan Chu,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,27613.0,15840.0,27.093641405656687,"vo, hubert","chu, bryan",1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,house,150,27893.0,47892.0,-26.389127135976775,Michael Shawn Kelly,Valoree Swanson,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,27893.0,47892.0,-26.389127135976775,"kelly, michael s","swanson, valoree",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,senate,1,,,,,,,,,,,,,,,,,,,,,,0.0,245648.0,-100.0,,"hughes, bryan",0.0,right_only,,,,klarner_fallback
TX,2016,senate,4,,,,,,,,,,,,,,,,,,,,,,0.0,239869.0,-100.0,,"creighton, c brandon",0.0,right_only,,,,klarner_fallback
TX,2016,senate,6,,,,,,,,,,,,,,,,,,,,,,119891.0,0.0,100.0,"garcia, sylvia r",,0.0,right_only,,,,klarner_fallback
TX,2016,senate,11,,,,,,,,,,,,,,,,,,,,,,0.0,218201.0,-100.0,,"taylor, larry",-1.0,right_only,,,,klarner_fallback
TX,2016,senate,12,,,,,,,,,,,,,,,,,,,,,,0.0,241232.0,-100.0,,"nelson, jane",-1.0,right_only,,,,klarner_fallback
TX,2016,senate,13,,,,,,,,,,,,,,,,,,,,,,178277.0,0.0,100.0,"miles, borris l",,0.0,right_only,,,,klarner_fallback
TX,2016,senate,18,,,,,,,,,,,,,,,,,,,,,,0.0,229051.0,-100.0,,"kolkhorst, lois w",0.0,right_only,,,,klarner_fallback
TX,2016,senate,19,134997.0,97682.0,16.037115511068897,Carlos I. Uresti,Peter P. Flores,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,134997.0,97682.0,16.037115511068897,"uresti, carlos i (charlie)","flores, peter p",1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,senate,20,132128.0,82098.0,23.353841270434028,"Juan ""Chuy"" Hinojosa",Velma A. Arellano,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,132128.0,82098.0,23.353841270434028,"hinojosa, juan (chuy)","arellano, velma a",1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,senate,21,,,,,,,,,,,,,,,,,,,,,,160959.0,0.0,100.0,"zaffirini, judith",,1.0,right_only,,,,klarner_fallback
TX,2016,senate,22,88769.0,211380.0,-40.85004447790931,Michael Collins,Brian Birdwell,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,88769.0,211380.0,-40.85004447790931,"collins, michael","birdwell, brian",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,senate,24,81836.0,214568.0,-44.78077218930919,"Virginia ""Jennie Lou"" Leeder",Dawn Buckingham,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,81836.0,214568.0,-44.78077218930919,"leeder, virginia l (jennie)","buckingham, dawn",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2016,senate,26,,,,,,,,,,,,,,,,,,,,,,155441.0,0.0,100.0,"menendez, jose",,0.0,right_only,,,,klarner_fallback
TX,2016,senate,27,,,,,,,,,,,,,,,,,,,,,,135945.0,0.0,100.0,"lucio, eddie, jr 1",,1.0,right_only,,,,klarner_fallback
TX,2016,senate,28,,,,,,,,,,,,,,,,,,,,,,0.0,205512.0,-100.0,,"perry, charles",0.0,right_only,,,,klarner_fallback
TX,2016,senate,29,,,,,,,,,,,,,,,,,,,,,,167169.0,0.0,100.0,"rodriguez, jose r",,1.0,right_only,,,,klarner_fallback
TX,2018,house,1,,,,,,,,,,,,,,,,,,,,,,0.0,43340.0,-100.0,,"vandeaver, gary",-1.0,right_only,,,,klarner_fallback
TX,2018,house,2,11432.0,45843.0,-60.080314273243125,Bill Brannon,Dan Flynn,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,11432.0,45843.0,-60.080314273243125,"brannon, bill","flynn, dan",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,3,15352.0,48619.0,-52.00325147332385,Lisa Seger,Cecil Bell Jr,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,15352.0,48619.0,-52.00325147332385,"seger, lisa","bell, cecil, jr",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,4,14581.0,44669.0,-50.78143459915612,Eston Williams,Keith Bell,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,14581.0,44669.0,-50.78143459915612,"williams, eston","bell, keith",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,5,11610.0,44604.0,-58.693563880883765,Bill Liebbe,Cole Hefner,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,11610.0,44604.0,-58.693563880883765,"liebbe, bill","hefner, cole",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,6,,,,,,,,,,,,,,,,,,,,,,0.0,37172.0,-100.0,,"schaefer, matt",-1.0,right_only,,,,klarner_fallback
TX,2018,house,7,,,,,,,,,,,,,,,,,,,,,,0.0,39588.0,-100.0,,"dean, jay",-1.0,right_only,,,,klarner_fallback
TX,2018,house,8,10171.0,36535.0,-56.446709202243824,Wesley D. Ratcliff,Cody Harris,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,10171.0,36535.0,-56.446709202243824,"ratcliff, wesley d","harris, cody",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,9,,,,,,,,,,,,,,,,,,,,,,0.0,45918.0,-100.0,,"paddie, chris",-1.0,right_only,,,,klarner_fallback
TX,2018,house,10,17445.0,44652.0,-43.813710807285375,Kimberly Emery,John Wray,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,17445.0,44652.0,-43.813710807285375,"emery, kimberly","wray, john",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,11,13350.0,38716.0,-48.71893366112242,Alec Johnson,Travis Clardy,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,13350.0,38716.0,-48.71893366112242,"johnson, alec","clardy, travis",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,12,15855.0,33063.0,-35.177235373482155,Marianne Arnold,Kyle Kacal,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,15855.0,33063.0,-35.177235373482155,"arnold, marianne","kacal, kyle j",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,13,13494.0,51126.0,-58.235840297121634,"Cecil Ray Webster, Sr.",Ben Leman,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,13494.0,51126.0,-58.235840297121634,"raywebster, cecil r, sr","leman, ben",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,14,20817.0,26906.0,-12.75904700039813,Josh Wilkinson,John Raney,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,20817.0,26906.0,-12.75904700039813,"wilkinson, josh","raney, john",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,15,25915.0,52975.0,-34.30092533907973,Lorena Perez McGill,Steve Toth,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,25915.0,52975.0,-34.30092533907973,"perezmcgill, lorena","toth, steve",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,16,12059.0,49233.0,-60.65065587678653,Mike Midler,Will Metcalf,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,12059.0,49233.0,-60.65065587678653,"midler, mike","metcalf, will",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,17,20069.0,33522.0,-25.10309566904891,Michelle Ryan,John P. Cyrier,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,20069.0,33522.0,-25.10309566904891,"ryan, michelle","cyrier, john p",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,18,11559.0,35597.0,-50.97548562219018,Fred Lemond,Ernest Bailes,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,11559.0,35597.0,-50.97548562219018,"lemond, fred","bailes, ernest",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,19,10112.0,50046.0,-66.38186109910569,Sherry Williams,James White,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,10112.0,50046.0,-66.38186109910569,"williams, sherry","white, james e",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,20,23069.0,57885.0,-43.00713985720286,Stephen M. Wyman,Terry M. Wilson,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,23069.0,57885.0,-43.00713985720286,"wyman, stephen m","wilson, terry m",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,21,,,,,,,,,,,,,,,,,,,,,,0.0,46435.0,-100.0,,"phelan, dade",-1.0,right_only,,,,klarner_fallback
TX,2018,house,22,,,,,,,,,,,,,,,,,,,,,,31441.0,0.0,100.0,"deshotel, joseph (joe)",,1.0,right_only,,,,klarner_fallback
TX,2018,house,23,24181.0,32951.0,-15.350416579150039,Amanda Jamrok,Mayes Middleton,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,24181.0,32951.0,-15.350416579150039,"jamrok, amanda","middleton, mayes",0.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,24,19586.0,48045.0,-42.07981546923748,John Y. Phelps,Greg Bonnen,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,19586.0,48045.0,-42.07981546923748,"phelps, john y","bonnen, greg",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,25,,,,,,,,,,,,,,,,,,,,,,0.0,40902.0,-100.0,,"bonnen, dennis",-1.0,right_only,,,,klarner_fallback
TX,2018,house,26,31330.0,34504.0,-4.821217000334173,L. SARAH DEMERCHANT,"D.F. ""Rick"" Miller",0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,31330.0,34504.0,-4.821217000334173,"demerchant, l sarah (sarah)","miller, rick f (rick)",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,27,,,,,,,,,,,,,,,,,,,,,,47450.0,0.0,100.0,"reynolds, ronald (ron)",,1.0,right_only,,,,klarner_fallback
TX,2018,house,28,37584.0,44414.0,-8.329471450523183,MEGHAN SCOGGINS,John Zerwas,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,37584.0,44414.0,-8.329471450523183,"scoggins, meghan","zerwas, john",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,29,,,,,,,,,,,,,,,,,,,,,,0.0,46810.0,-100.0,,"thompson, ed",-1.0,right_only,,,,klarner_fallback
TX,2018,house,30,13430.0,39653.0,-49.39999623231543,Robin Hayter,Geanie W. Morrison,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,13430.0,39653.0,-49.39999623231543,"hayter, robin","morrison, geanie w",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,31,,,,,,,,,,,,,,,,,,,,,,27492.0,0.0,100.0,"guillen, ryan",,1.0,right_only,,,,klarner_fallback
TX,2018,house,32,,,,,,,,,,,,,,,,,,,,,,0.0,38359.0,-100.0,,"hunter, todd a",-1.0,right_only,,,,klarner_fallback
TX,2018,house,33,29013.0,53870.0,-29.990468491729306,Laura Gunn,Justin Holland,0.0,1.0,-1.0,True,0.0,1.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,29013.0,53870.0,-29.990468491729306,"gunn, laura","holland, justin m",-1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,34,25246.0,16065.0,22.224104959938032,Abel Herrero,Chris Hale,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,25246.0,16065.0,22.224104959938032,"herrero, abel","hale, chris",1.0,both,0.0,0.0,0.0,texas_official_upstream
TX,2018,house,35,,,,,,,,,,,,,,,,,,,,,,23351.0,0.0,100.0,"longoria, oscar",,1.0,right_only,,,,klarner_fallback
TX,2018,house,36,,,,,,,,,,,,,,,,,,,,,,25971.0,0.0,100.0,"munoz, sergio, jr 2",,1.0,right_only,,,,klarner_fallback
TX,2018,house,37,,,,,,,,,,,,,,,,,,,,,,20314.0,0.0,100.0,"dominguez, alex",,0.0,right_only,,,,klarner_fallback
TX,2018,house,38,,,,,,,,,,,,,,,,,,,,,,25019.0,0.0,100.0,"lucio, eddie, iii 2",,1.0,right_only,,,,klarner_fallback
TX,2018,house,39,,,,,,,,,,,,,,,,,,,,,,25822.0,0.0,100.0,"martinez, armando m (mando)",,1.0,right_only,,,,klarner_fallback
TX,2018,house,40,,,,,,,,,,,,,,,,,,,,,,24252.0,0.0,100.0,"canales, terry 2",,1.0,right_only,,,,klarner_fallback
TX,2018,house,41,24804.0,15535.0,22.977763454721238,Bobby Guerra,Hilda Garza DeShazo,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0,,,,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,24804.0,15535.0,22.977763454721238,"guerra, robert (bobby)","garzadeshazo, hilda",1.0,both,0.0,0.0,0.0,texas_official_upstream
