canonical_candidate_id,cycle,observed_issues,scored_issues,evidence_records,source_types,ideology_v3_scored_family_count,ideology_v3_model_eligible
AL-2010-house-96-R-RANDY-DAVIS,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-97-D-YVONNE-KENNEDY,2010,3.0,1.0,3.0,1.0,0,False
AL-2010-house-98-D-NAPOLEON-BRACY-JR,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-98-R-SHARON-L-POWE,2010,8.0,4.0,13.0,1.0,2,True
AL-2010-house-99-D-JAMES-E-BUSKEY,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-100-R-VICTOR-GASTON,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-101-R-JAMIE-ISON,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-102-R-CHAD-FINCHER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-103-D-JOSEPH-C-MITCHELL,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-104-R-JIM-BARTON,2010,6.0,6.0,12.0,1.0,0,False
AL-2010-house-105-R-SPENCER-COLLIER,2010,3.0,2.0,4.0,2.0,0,False
AL-2010-senate-1-D-TAMMY-L-IRONS,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-senate-1-R-JERRY-FREEMAN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-2-D-TOM-BUTLER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-2-R-BILL-HOLTZCLAW,2010,20.0,17.0,55.0,2.0,5,True
AL-2010-senate-3-R-ARTHUR-ORR,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-4-D-ZEB-LITTLE,2010,11.0,8.0,17.0,3.0,0,False
AL-2010-senate-4-R-PAUL-BUSSMAN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-5-D-BRETT-WADSWORTH,2010,24.0,17.0,60.0,2.0,5,True
AL-2010-senate-5-R-GREG-REED,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-6-D-ROGER-BEDFORD-JR,2010,5.0,5.0,5.0,1.0,1,False
AL-2010-senate-6-R-JIM-BONNER,2010,23.0,16.0,59.0,2.0,5,True
AL-2010-senate-7-D-JEFF-ENFINGER,2010,4.0,1.0,4.0,1.0,0,False
AL-2010-senate-7-R-PAUL-L-SANFORD,2010,27.0,23.0,66.0,3.0,5,True
AL-2010-senate-8-D-LOWELL-BARRON,2010,4.0,2.0,5.0,2.0,0,False
AL-2010-senate-8-R-SHADRACK-MCGILL,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-9-D-TIM-MITCHELL,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-senate-9-R-CLAY-SCOFIELD,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-senate-10-D-LARRY-MEANS,2010,23.0,21.0,55.0,2.0,5,True
AL-2010-senate-10-R-PHIL-WILLIAMS,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-11-D-JERRY-L-FIELDING,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-11-R-RAY-ROBBINS,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-senate-12-D-WALLACE-WYATT-JR,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-senate-12-R-DEL-MARSH,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-13-D-GREG-VARNER,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-senate-13-R-GERALD-DIAL,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-14-R-CAM-WARD,2010,22.0,19.0,59.0,2.0,5,True
AL-2010-senate-15-R-SLADE-BLACKWELL,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-16-R-J-T-JABO-WAGGONER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-17-D-T-E-TOMMY-HUDSON,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-senate-17-R-SCOTT-BEASON,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-18-D-RODGER-M-SMITHERMAN,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-19-D-PRISCILLA-DUNN,2010,8.0,7.0,14.0,2.0,0,False
AL-2010-senate-20-D-LINDA-COLEMAN,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-21-D-PHIL-POOLE,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-senate-21-R-GERALD-ALLEN,2010,3.0,3.0,3.0,1.0,0,False
AL-2010-senate-22-D-MARC-KEAHEY,2010,3.0,2.0,3.0,1.0,0,False
AL-2010-senate-22-R-DANNY-B-JOYNER,2010,23.0,20.0,59.0,2.0,5,True
AL-2010-senate-23-D-HANK-SANDERS,2010,8.0,8.0,10.0,2.0,0,False
AL-2010-senate-24-D-BOBBY-SINGLETON,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-25-D-DOUG-SMITTY-SMITH,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-senate-25-R-DICK-L-BREWBAKER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-26-D-QUINTON-T-ROSS-JR,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-27-D-T-D-TED-LITTLE,2010,4.0,1.0,5.0,2.0,0,False
AL-2010-senate-27-R-TOM-WHATLEY,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-28-D-BILLY-BEASLEY,2010,3.0,2.0,3.0,1.0,0,False
AL-2010-senate-28-R-KIM-WEST,2010,23.0,19.0,58.0,2.0,5,True
AL-2010-senate-29-R-GEORGE-FLOWERS,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-senate-30-D-WALKING-WENDELL-MITCHELL,2010,6.0,3.0,7.0,2.0,0,False
AL-2010-senate-30-R-BRYAN-TAYLOR,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-31-R-JIMMY-W-HOLLEY,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-senate-32-R-TRIP-PITTMAN,2010,8.0,8.0,13.0,2.0,0,False
AL-2010-senate-33-D-VIVIAN-DAVIS-FIGURES,2010,3.0,3.0,3.0,1.0,0,False
AL-2010-senate-33-R-BRAD-MOSER,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-senate-34-R-RUSTY-GLOVER,2010,23.0,20.0,64.0,3.0,5,True
AL-2010-senate-35-D-SCOTT-A-BUZBEE,2010,1.0,0.0,1.0,1.0,0,False
AL-2010-senate-35-R-BEN-BROOKS,2010,2.0,2.0,4.0,2.0,0,False
AL-2014-house-1-D-GREG-BURDINE,2014,29.0,22.0,178.0,2.0,3,True
AL-2014-house-1-R-PHILLIP-PETTUS,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-2-D-ANDREW-ANDY-BETTERTON,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-2-R-LYNN-GREER,2014,28.0,22.0,199.0,2.0,3,True
AL-2014-house-3-D-MARCEL-BLACK,2014,28.0,20.0,185.0,2.0,3,True
AL-2014-house-3-R-FRED-JOLY,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-4-R-MICKY-HAMMON,2014,26.0,20.0,186.0,3.0,3,True
AL-2014-house-5-D-HENRY-A-WHITE,2014,4.0,3.0,4.0,1.0,0,False
AL-2014-house-5-R-DAN-WILLIAMS,2014,28.0,23.0,210.0,3.0,3,True
AL-2014-house-6-R-PHIL-WILLIAMS,2014,27.0,21.0,179.0,3.0,3,True
AL-2014-house-7-D-JOHN-JODY-LETSON,2014,4.0,3.0,4.0,1.0,0,False
AL-2014-house-7-R-KEN-JOHNSON,2014,28.0,22.0,194.0,3.0,3,True
AL-2014-house-8-D-REX-CHEATHAM,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-8-R-TERRI-COLLINS,2014,28.0,23.0,194.0,2.0,3,True
AL-2014-house-9-R-ED-HENRY,2014,28.0,24.0,198.0,3.0,3,True
AL-2014-house-10-D-MEANS,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-10-R-MIKE-BALL,2014,29.0,24.0,187.0,2.0,3,True
AL-2014-house-11-R-RANDALL-SHEDD,2014,17.0,16.0,74.0,1.0,1,False
AL-2014-house-12-R-COREY-HARBISON,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-13-R-ROWE,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-14-R-TIM-WADSWORTH,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-15-R-ALLEN-FARLEY,2014,28.0,24.0,200.0,2.0,3,True
AL-2014-house-16-D-DANIEL-H-BOMAN,2014,4.0,3.0,6.0,2.0,0,False
AL-2014-house-16-R-KYLE-SOUTH,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-17-D-DON-BARNWELL,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-17-R-MIKE-MILLICAN,2014,27.0,20.0,181.0,1.0,3,True
AL-2014-house-18-D-JOHNNY-MACK-MORROW,2014,5.0,4.0,5.0,1.0,0,False
AL-2014-house-18-R-GERRY-WALLACE,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-19-D-LAURA-HALL,2014,23.0,17.0,124.0,2.0,3,True
AL-2014-house-20-R-HOWARD-SANDERFORD,2014,28.0,23.0,194.0,2.0,3,True
AL-2014-house-21-D-C-TERRY-JONES,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-21-R-JIM-PATTERSON,2014,28.0,23.0,200.0,3.0,3,True
AL-2014-house-22-D-DENNIS-W-STEPHENS,2014,1.0,0.0,1.0,1.0,0,False
AL-2014-house-22-R-RITCHIE-WHORTON,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-house-23-D-JOHN-ROBINSON,2014,28.0,19.0,175.0,3.0,3,True
AL-2014-house-23-R-JAMES-T-TOMMY-HANES-JR,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-house-24-D-BEDDINGFIELD,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-24-R-LEDBETTER,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-25-R-MAC-MCCUTCHEON,2014,28.0,24.0,193.0,2.0,3,True
AL-2014-house-26-R-KERRY-RICH,2014,28.0,22.0,192.0,2.0,3,True
AL-2014-house-27-D-JEFF-MCLAUGHLIN,2014,5.0,4.0,5.0,1.0,0,False
AL-2014-house-27-R-WILL-AINSWORTH,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-28-D-CRAIG-FORD,2014,30.0,23.0,185.0,2.0,3,True
AL-2014-house-28-R-DOUG-SHERROD,2014,4.0,4.0,4.0,1.0,0,False
AL-2014-house-29-D-MICHAEL-J-GLADDEN,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-29-R-BECKY-NORDGREN,2014,29.0,25.0,192.0,2.0,3,True
AL-2014-house-30-R-MACK-N-BUTLER,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-31-R-MIKE-HOLMES,2014,11.0,11.0,39.0,1.0,1,False
AL-2014-house-32-D-BARBARA-BIGSBY-BOYD,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-33-D-ANTHONY-ZACHERO,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-33-R-RON-JOHNSON,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-34-R-DAVID-STANDRIDGE,2014,19.0,17.0,98.0,1.0,2,True
AL-2014-house-35-R-STEVE-HURST,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-36-R-RANDY-WOOD,2014,28.0,23.0,197.0,2.0,3,True
AL-2014-house-37-D-JOSH-BURNS,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-37-R-BOB-FINCHER,2014,7.0,7.0,8.0,2.0,0,False
AL-2014-house-38-R-ISAAC-WHORTON,2014,1.0,1.0,2.0,2.0,0,False
AL-2014-house-39-D-RICHARD-LINDSEY,2014,28.0,19.0,180.0,2.0,3,True
AL-2014-house-39-R-HEATH-JONES,2014,5.0,5.0,5.0,1.0,1,False
AL-2014-house-40-D-COPELAND,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-40-R-BROWN,2014,28.0,22.0,205.0,2.0,3,True
AL-2014-house-41-R-MIKE-HILL,2014,27.0,23.0,201.0,3.0,3,True
AL-2014-house-42-R-JAMES-M-JIMMY-MARTIN,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-43-R-ARNOLD-MOONEY,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-44-R-DANNY-GARRETT,2014,1.0,0.0,1.0,1.0,0,False
AL-2014-house-45-R-DICKIE-DRAKE,2014,23.0,20.0,142.0,2.0,3,True
AL-2014-house-46-R-DAVID-FAULKNER,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-47-D-SALVATORE-BAMBINELLI,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-47-R-JACK-WILLIAMS,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-house-48-R-JIM-CARNS,2014,22.0,20.0,130.0,2.0,3,True
AL-2014-house-49-R-APRIL-WEAVER,2014,27.0,22.0,201.0,2.0,3,True
AL-2014-house-50-R-JIM-HILL,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-51-R-ALLEN-TREADAWAY,2014,28.0,23.0,194.0,2.0,3,True
AL-2014-house-52-D-JOHN-W-ROGERS-JR,2014,2.0,1.0,2.0,1.0,0,False
AL-2014-house-52-R-PHILLIP-BAHAKEL,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-53-D-ANTHONY-DANIELS,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-53-R-CHRISTOPHER-HORN,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-54-D-PATRICIA-A-TODD,2014,3.0,1.0,3.0,1.0,0,False
AL-2014-house-55-D-RODERICK-ROD-SCOTT,2014,2.0,0.0,2.0,1.0,0,False
AL-2014-house-56-D-LOUISE-ALEXANDER,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-56-R-DARIUS-FOSTER,2014,1.0,0.0,1.0,1.0,0,False
AL-2014-house-57-D-MERIKA-COLEMAN,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-58-D-OLIVER-ROBINSON,2014,26.0,22.0,163.0,2.0,3,True
AL-2014-house-59-D-MARY-MOORE,2014,24.0,17.0,164.0,2.0,3,True
AL-2014-house-60-D-JUANDALYNN-LELE-GIVAN,2014,2.0,0.0,2.0,1.0,0,False
AL-2014-house-61-R-ALAN-HARPER,2014,28.0,24.0,201.0,3.0,3,True
AL-2014-house-62-R-RICH-WINGO,2014,1.0,0.0,1.0,1.0,0,False
AL-2014-house-63-R-BILL-POOLE,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-64-R-HARRY-SHIVER,2014,28.0,22.0,195.0,2.0,3,True
AL-2014-house-65-D-ELAINE-BEECH,2014,28.0,24.0,181.0,2.0,3,True
AL-2014-house-66-R-ALAN-BAKER,2014,28.0,22.0,193.0,2.0,3,True
AL-2014-house-67-D-DARRIO-MELTON,2014,27.0,20.0,178.0,2.0,3,True
AL-2014-house-68-D-THOMAS-E-ACTION-JACKSON,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-69-D-KELVIN-J-LAWRENCE,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-69-R-LORETTA-G-GRANT,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-70-D-CHRISTOPHER-JOHN-ENGLAND,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-71-D-ARTIS-A-J-MCCAMPBELL,2014,2.0,0.0,2.0,1.0,0,False
AL-2014-house-72-D-RALPH-A-HOWARD,2014,2.0,1.0,2.0,1.0,0,False
AL-2014-house-73-R-MATT-FRIDY,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-74-D-ZACK-BUCKNER,2014,24.0,15.0,56.0,1.0,4,True
AL-2014-house-74-R-DIMITRI-POLIZOS,2014,14.0,14.0,50.0,2.0,1,False
AL-2014-house-75-R-REED-INGRAM,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-76-D-THAD-MCCLAMMY,2014,28.0,20.0,175.0,2.0,3,True
AL-2014-house-77-D-JOHN-KNIGHT,2014,26.0,20.0,151.0,2.0,3,True
AL-2014-house-77-R-DAVID-GRIMES,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-78-D-ALVIN-HOLMES,2014,28.0,20.0,172.0,3.0,4,True
AL-2014-house-78-R-TIJUANNA-ADETUNJI,2014,5.0,5.0,5.0,1.0,0,False
AL-2014-house-79-D-SHIRLEY-SCOTT-HARRIS,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-79-R-MIKE-HUBBARD,2014,28.0,22.0,204.0,3.0,3,True
AL-2014-house-80-D-TILLMAN-PUGH,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-80-R-LESLEY-VANCE,2014,28.0,24.0,182.0,3.0,3,True
AL-2014-house-81-D-DYLAN-V-OLIVER,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-81-R-MARK-M-TUGGLE,2014,2.0,2.0,3.0,2.0,0,False
AL-2014-house-82-D-PEBBLIN-W-WARREN,2014,2.0,1.0,2.0,1.0,0,False
AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-83-R-GARY-HEAD,2014,24.0,17.0,56.0,1.0,4,True
AL-2014-house-84-D-BERRY-FORTE,2014,27.0,18.0,163.0,2.0,3,True
AL-2014-house-84-R-JERRY-A-MCGILVRAY,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-85-D-DEXTER-GRIMSLEY,2014,28.0,19.0,175.0,3.0,3,True
AL-2014-house-85-R-BOBBY-LEWIS,2014,2.0,2.0,3.0,2.0,0,False
AL-2014-house-86-R-PAUL-W-LEE,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-87-R-DONNIE-CHESTEEN,2014,28.0,23.0,194.0,2.0,3,True
AL-2014-house-88-R-PAUL-BECKMAN,2014,27.0,21.0,201.0,3.0,3,True
AL-2014-house-89-D-JOEL-LEE-WILLIAMS,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-house-89-R-ALAN-C-BOOTHE,2014,2.0,2.0,3.0,2.0,0,False
AL-2014-house-90-D-WALTON-HICKMAN,2014,4.0,4.0,4.0,1.0,0,False
AL-2014-house-90-R-CHRIS-SELLS,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-91-R-BARRY-MOORE,2014,27.0,21.0,197.0,2.0,3,True
AL-2014-house-92-R-MIKE-JONES-JR,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-house-93-D-JENNIFER-MARSDEN,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-93-R-STEVE-CLOUSE,2014,28.0,21.0,210.0,2.0,3,True
AL-2014-house-94-R-T-JOE-FAUST,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-95-R-STEVE-MCMILLAN,2014,27.0,23.0,189.0,2.0,3,True
AL-2014-house-96-R-RANDY-DAVIS,2014,27.0,21.0,197.0,3.0,3,True
AL-2014-house-97-D-ADLINE-C-CLARKE,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-house-98-D-NAPOLEON-BRACY-JR,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-house-98-R-WAYNE-E-BIGGS,2014,1.0,0.0,1.0,1.0,0,False
AL-2014-house-99-D-JAMES-E-BUSKEY,2014,3.0,1.0,3.0,1.0,0,False
AL-2014-house-100-R-VICTOR-GASTON,2014,28.0,23.0,196.0,2.0,3,True
AL-2014-house-101-R-CHRIS-PRINGLE,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-102-R-JACK-WILLIAMS,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-103-D-BARBARA-A-DRUMMOND,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-103-R-RALPH-CARMICHAEL,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-house-104-R-MARGIE-WILCOX,2014,12.0,12.0,43.0,1.0,1,False
AL-2014-house-105-R-DAVID-SESSIONS,2014,25.0,23.0,153.0,2.0,3,True
AL-2014-senate-1-D-MIKE-CURTIS,2014,2.0,1.0,3.0,2.0,0,False
AL-2014-senate-1-R-TIM-MELSON,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-senate-2-R-BILL-HOLTZCLAW,2014,23.0,22.0,186.0,2.0,2,True
AL-2014-senate-3-R-ARTHUR-ORR,2014,26.0,25.0,192.0,2.0,2,True
AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-4-R-PAUL-BUSSMAN,2014,26.0,26.0,211.0,2.0,2,True
AL-2014-senate-5-R-GREG-REED,2014,26.0,25.0,201.0,2.0,2,True
AL-2014-senate-6-D-ROGER-BEDFORD-JR,2014,5.0,5.0,5.0,1.0,0,False
AL-2014-senate-6-R-LARRY-STUTTS,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-7-D-BRYAN-BENNETT,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-7-R-PAUL-L-SANFORD,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-senate-8-D-HORACE-CLEMMONS,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-senate-8-R-STEVE-LIVINGSTON,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-senate-9-R-CLAY-SCOFIELD,2014,25.0,24.0,185.0,2.0,2,True
AL-2014-senate-10-D-LARRY-MEANS,2014,3.0,2.0,4.0,2.0,0,False
AL-2014-senate-10-R-PHIL-WILLIAMS,2014,5.0,5.0,6.0,2.0,0,False
AL-2014-senate-11-D-RON-CRUMPTON,2014,4.0,4.0,4.0,1.0,0,False
AL-2014-senate-11-R-JIM-MCCLENDON,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-senate-12-D-TAYLOR-STEWART,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-12-R-DEL-MARSH,2014,25.0,25.0,208.0,2.0,2,True
AL-2014-senate-13-D-DARRELL-TURNER,2014,6.0,6.0,7.0,1.0,1,False
AL-2014-senate-13-R-GERALD-DIAL,2014,27.0,26.0,201.0,2.0,2,True
AL-2014-senate-14-R-CAM-WARD,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-senate-15-R-SLADE-BLACKWELL,2014,25.0,24.0,172.0,3.0,1,False
AL-2014-senate-16-D-CINDY-BELL,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-16-R-J-T-JABO-WAGGONER,2014,3.0,3.0,3.0,1.0,0,False
AL-2014-senate-17-R-SHAY-SHELNUTT,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-senate-18-D-RODGER-M-SMITHERMAN,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-senate-19-D-PRISCILLA-DUNN,2014,24.0,19.0,187.0,2.0,2,True
AL-2014-senate-20-D-LINDA-COLEMAN,2014,2.0,1.0,2.0,1.0,0,False
AL-2014-senate-21-D-PHIL-POOLE,2014,2.0,1.0,2.0,1.0,0,False
AL-2014-senate-21-R-GERALD-ALLEN,2014,26.0,25.0,206.0,2.0,2,True
AL-2014-senate-22-D-SUSAN-SMITH,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-22-R-GREG-ALBRITTON,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-senate-23-D-HANK-SANDERS,2014,23.0,16.0,150.0,2.0,2,True
AL-2014-senate-24-D-BOBBY-SINGLETON,2014,24.0,21.0,180.0,2.0,2,True
AL-2014-senate-25-R-DICK-L-BREWBAKER,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-senate-26-D-QUINTON-T-ROSS-JR,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-senate-27-D-HAYLEE-MOSS,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-27-R-TOM-WHATLEY,2014,5.0,5.0,5.0,1.0,0,False
AL-2014-senate-28-D-BILLY-BEASLEY,2014,6.0,5.0,6.0,1.0,0,False
AL-2014-senate-28-R-JOHN-SAVAGE,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-senate-29-R-MELINDA-MCCLENDON,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-30-R-CLYDE-CHAMBLISS-JR,2014,1.0,1.0,1.0,1.0,0,False
AL-2014-senate-31-D-LARRY-GREENWOOD,2014,0.0,0.0,0.0,0.0,0,False
AL-2014-senate-31-R-JIMMY-W-HOLLEY,2014,2.0,2.0,2.0,1.0,0,False
AL-2014-senate-32-R-TRIP-PITTMAN,2014,35.0,29.0,247.0,3.0,5,True
AL-2014-senate-33-D-VIVIAN-DAVIS-FIGURES,2014,2.0,1.0,2.0,1.0,0,False
AL-2014-senate-34-R-RUSTY-GLOVER,2014,24.0,22.0,176.0,2.0,2,True
AL-2014-senate-35-D-BEAU-DOOLITTLE,2014,21.0,20.0,45.0,2.0,3,True
AL-2014-senate-35-R-BILL-HIGHTOWER,2014,15.0,15.0,83.0,2.0,0,False
AL-2018-house-1-R-PHILLIP-PETTUS,2018,20.0,19.0,130.0,2.0,2,True
AL-2018-house-2-D-LORA-KAY-MORROW,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-2-R-LYNN-GREER,2018,19.0,17.0,139.0,4.0,2,True
AL-2018-house-3-D-CHAD-YOUNG,2018,9.0,9.0,10.0,1.0,1,False
AL-2018-house-3-R-ANDREW-SORRELL,2018,4.0,4.0,4.0,1.0,0,False
AL-2018-house-4-D-JO-ANN-CUMMINGS,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-4-R-PARKER-DUNCAN-MOORE,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-5-D-BRIAN-D-WILLIAMS,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-5-R-DANNY-F-CRAWFORD,2018,5.0,5.0,6.0,2.0,0,False
AL-2018-house-6-R-ANDY-WHITT,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-7-D-KENNETH-A-BRACKINS,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-7-R-PRONCEY-ROBERTSON,2018,6.0,6.0,6.0,1.0,0,False
AL-2018-house-8-D-BILLY-JACKSON,2018,1.0,1.0,2.0,1.0,0,False
AL-2018-house-8-R-TERRI-COLLINS,2018,30.0,29.0,150.0,3.0,4,True
AL-2018-house-9-R-SCOTT-STADTHAGEN,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-10-D-J-B-KING,2018,17.0,17.0,26.0,1.0,1,False
AL-2018-house-10-R-MIKE-BALL,2018,18.0,18.0,128.0,3.0,2,True
AL-2018-house-11-R-RANDALL-SHEDD,2018,20.0,19.0,114.0,2.0,2,True
AL-2018-house-12-R-COREY-HARBISON,2018,20.0,19.0,118.0,2.0,2,True
AL-2018-house-13-R-CONNIE-COONER-ROWE,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-14-R-TIM-WADSWORTH,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-15-D-SUZANNA-COLEMAN,2018,20.0,18.0,40.0,2.0,2,True
AL-2018-house-15-R-ALLEN-FARLEY,2018,21.0,20.0,136.0,3.0,2,True
AL-2018-house-16-R-KYLE-SOUTH,2018,20.0,19.0,123.0,2.0,2,True
AL-2018-house-17-R-TRACY-ESTES,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-18-D-EDDIE-BRITTON,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-18-R-JAMIE-KIEL,2018,3.0,3.0,4.0,2.0,0,False
AL-2018-house-19-D-LAURA-HALL,2018,15.0,12.0,96.0,2.0,0,False
AL-2018-house-20-D-LINDA-MEIGS,2018,12.0,11.0,18.0,2.0,1,False
