canonical_candidate_id,person_id,canonical_name,cycle,chamber,district,canonical_party,candidate_margin_overperformance,absolute_cmo,has_issue_evidence,manual_broad_search_logged,any_manual_search_logged,accepted_votesmart_identity,manual_identity_alias,legislative_source_checked_and_present,votesmart_questionnaire_checked_and_present,votesmart_rating_checked_and_present,votesmart_endorsement_checked_and_present,latest_manual_result,identity_status,final_research_status,exhaustion_basis,neutrality_imputed,prior_status,new_evidence_source_types,restated_at_utc
AL-2010-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,RANDY HINSHAW,2010,house,21,D,15.57813965223172,15.57813965223172,True,True,True,True,False,True,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-21-R-JIM-PATTERSON,ALPERSON-JIM-PATTERSON,JIM PATTERSON,2010,house,21,R,-15.57813965223172,15.57813965223172,True,True,True,True,False,False,True,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-24-R-GREESON-TODD,ALPERSON-GREESON-TODD,"Greeson, Todd",2002,house,24,R,15.56911346866652,15.56911346866652,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-94-D-GENE-PONDER,ALPERSON-GENE-PONDER,GENE PONDER,2006,house,94,D,-15.435822745973413,15.435822745973413,True,True,True,True,False,False,True,False,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-94-R-JOE-FAUST,ALPERSON-JOE-FAUST,JOE FAUST,2006,house,94,R,15.435822745973413,15.435822745973413,True,True,True,True,False,False,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-17-R-GSL017REST,ALPERSON-GSL017REST,GSL017REST,2022,house,17,R,15.352223791143444,15.352223791143444,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-24-D-NATHANIEL-LEDBETTER,ALPERSON-NATHANIEL-LEDBETTER,NATHANIEL LEDBETTER,2010,house,24,D,15.221511185097862,15.221511185097862,True,True,True,True,True,False,False,True,True,searched_no_new_same_cycle_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-24-R-TODD-GREESON,ALPERSON-TODD-GREESON,TODD GREESON,2010,house,24,R,-15.221511185097862,15.221511185097862,True,True,True,True,False,True,False,True,True,new_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-67-D-SALAAM-Y,ALPERSON-SALAAM-Y,"Salaam, Y.",2002,house,67,D,-15.154349232217031,15.154349232217031,True,True,True,False,True,False,False,False,False,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2018,house,74,R,15.089788151191229,15.089788151191229,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,Del Marsh,2014,senate,12,R,-14.89353367113714,14.89353367113714,True,True,True,True,True,True,True,True,True,identity_resolved_no_new_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-38-R-DUWAYNE-BRIDGES,ALPERSON-DUWAYNE-BRIDGES,DUWAYNE BRIDGES,2006,house,38,R,-14.82732286047764,14.82732286047764,True,True,True,True,True,True,True,True,True,identity_resolved_no_new_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-senate-25-R-DIXON-LARRY,ALPERSON-DIXON-LARRY,"Dixon, Larry",2002,senate,25,R,14.781291911779434,14.781291911779434,True,True,True,True,True,True,True,True,False,searched_existing_broad_questionnaire_no_new_manual_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-21-D-JONES,ALPERSON-JONES,Jones,1998,house,21,D,14.712487499971177,14.712487499971177,True,True,True,True,True,False,True,True,False,identity_resolved_existing_votesmart_questionnaire_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-21-R-CLEMONS,ALPERSON-CLEMONS,Clemons,1998,house,21,R,-14.712487499971177,14.712487499971177,True,True,True,True,True,False,True,False,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-11-D-JERRY-L-FIELDING,ALPERSON-JERRY-L-FIELDING,JERRY L. FIELDING,2010,senate,11,D,14.61062572928772,14.61062572928772,True,True,True,True,False,False,False,True,True,searched_no_same_cycle_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-11-R-RAY-ROBBINS,ALPERSON-RAY-ROBBINS,RAY ROBBINS,2010,senate,11,R,-14.61062572928772,14.61062572928772,True,True,True,True,False,False,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-29-R-SMITH,ALPERSON-SMITH,Smith,1998,senate,29,R,14.574822576125246,14.574822576125246,True,True,True,True,True,False,True,True,True,searched_no_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-14-R-GSL014RWAD,ALPERSON-GSL014RWAD,GSL014RWAD,2022,house,14,R,14.559244402080424,14.559244402080424,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-2-D-TOM-BUTLER,ALPERSON-TOM-BUTLER,TOM BUTLER,2010,senate,2,D,14.527360546413274,14.527360546413274,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-2-R-BILL-HOLTZCLAW,ALPERSON-BILL-HOLTZCLAW,BILL HOLTZCLAW,2010,senate,2,R,-14.527360546413274,14.527360546413274,True,True,True,True,False,False,True,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-93-D-JENNIFER-MARSDEN,ALPERSON-JENNIFER-MARSDEN,Jennifer Marsden,2014,house,93,D,-14.52346567264361,14.52346567264361,True,True,True,True,False,False,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-93-R-STEVE-CLOUSE,ALPERSON-STEVE-CLOUSE,Steve Clouse,2014,house,93,R,14.52346567264361,14.52346567264361,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-28-D-BILLY-BEASLEY,ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,senate,28,D,14.478860491026474,14.478860491026474,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-28-R-KIM-WEST,ALPERSON-KIM-WEST,KIM WEST,2010,senate,28,R,-14.478860491026474,14.478860491026474,True,True,True,True,False,False,True,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-10-D-LARRY-MEANS,ALPERSON-LARRY-MEANS,LARRY MEANS,2010,senate,10,D,13.980974244190476,13.980974244190476,True,True,True,True,True,True,True,True,False,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-10-R-PHIL-WILLIAMS,ALPERSON-PHIL-WILLIAMS,PHIL WILLIAMS,2010,senate,10,R,-13.980974244190476,13.980974244190476,True,True,True,False,False,False,False,False,False,evidence_found,full_name_official_roster,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-89-D-JOEL-LEE-WILLIAMS,ALPERSON-JOEL-LEE-WILLIAMS,Joel Lee Williams,2014,house,89,D,13.942168490348772,13.942168490348772,True,True,True,True,True,False,False,False,True,detailed_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-89-R-ALAN-C-BOOTHE,ALPERSON-ALAN-C-BOOTHE,Alan C. Boothe,2014,house,89,R,-13.942168490348772,13.942168490348772,True,True,True,True,True,True,True,True,True,identity_resolved_no_new_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2018,house,65,D,13.822288138486025,13.822288138486025,True,True,True,True,True,True,False,True,False,directional_healthcare_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-65-R-BRETT-EASTERBROOK,ALPERSON-BRETT-EASTERBROOK,Brett Easterbrook,2018,house,65,R,-13.822288138486025,13.822288138486025,True,True,True,True,False,False,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-42-D-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,JAMES M. 'Jimmy' MARTIN,2010,house,42,D,13.81525725615804,13.81525725615804,True,True,True,False,True,True,False,False,False,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-42-R-KURT-WALLACE,ALPERSON-KURT-WALLACE,KURT WALLACE,2010,house,42,R,-13.81525725615804,13.81525725615804,True,True,True,True,False,False,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,JOHN 'Jody' LETSON,2010,house,7,D,13.781822232308771,13.781822232308771,True,True,True,True,True,False,True,True,False,identity_resolved_existing_legislative_evidence_available,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-7-R-KEN-JOHNSON,ALPERSON-KEN-JOHNSON,KEN JOHNSON,2010,house,7,R,-13.781822232308771,13.781822232308771,True,True,True,True,True,False,False,True,True,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-senate-4-R-GSU04RGUD,ALPERSON-GSU04RGUD,GSU04RGUD,2022,senate,4,R,13.781140214190373,13.781140214190373,True,False,False,True,False,False,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-16-D-JOHNS,ALPERSON-JOHNS,Johns,1998,senate,16,D,-13.500731615231238,13.500731615231238,True,True,True,True,False,False,True,False,False,identity_unresolved,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-16-R-WAGGONER,ALPERSON-WAGGONER,Waggoner,1998,senate,16,R,13.500731615231238,13.500731615231238,True,True,True,True,True,False,False,True,True,searched_existing_structured_evidence_no_new_pre_election_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-14-D-GUIN,ALPERSON-GUIN,Guin,1998,house,14,D,13.334080773318668,13.334080773318668,True,True,True,True,True,False,True,True,True,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-14-R-WALLACE,ALPERSON-WALLACE,Wallace,1998,house,14,R,-13.334080773318668,13.334080773318668,True,True,True,True,True,False,True,False,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-1-D-STARKEY,ALPERSON-STARKEY,Starkey,1998,house,1,D,13.295954793590608,13.295954793590608,True,True,True,True,True,False,True,True,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-1-R-BEER,ALPERSON-BEER,Beer,1998,house,1,R,-13.295954793590608,13.295954793590608,True,True,True,True,True,False,True,False,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-20-D-LINDA-COLEMAN,ALPERSON-LINDA-COLEMAN,LINDA COLEMAN,2006,senate,20,D,13.184993621059265,13.184993621059265,True,True,True,True,False,False,True,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1994-senate-12-D-GHEE,ALPERSON-GHEE,Ghee,1994,senate,12,D,13.14997432143282,13.14997432143282,True,True,True,False,True,False,False,False,False,directional_legislative_record_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1994-senate-12-R-JAMES,ALPERSON-JAMES,James,1994,senate,12,R,-13.14997432143282,13.14997432143282,True,True,True,False,True,False,False,False,False,identity_resolved_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-18-D-RODGER-M-SMITHERMAN,ALPERSON-RODGER-M-SMITHERMAN,RODGER M. SMITHERMAN,2006,senate,18,D,12.962451328141114,12.962451328141114,True,True,True,True,True,False,False,True,False,directional_contemporaneous_statement_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-18-R-STANLEY-NANCE,ALPERSON-STANLEY-NANCE,STANLEY NANCE,2006,senate,18,R,-12.962451328141114,12.962451328141114,True,True,True,True,True,False,True,False,False,identity_resolved_no_directional_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-34-R-GSL034RSTA,ALPERSON-GSL034RSTA,GSL034RSTA,2022,house,34,R,12.923578456575768,12.923578456575768,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-79-R-MIKE-HUBBARD,ALPERSON-MIKE-HUBBARD,MIKE HUBBARD,2006,house,79,R,-12.80854243587869,12.80854243587869,True,True,True,True,True,True,True,True,True,directional_agenda_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-12-D-GSL012DFIE,ALPERSON-GSL012DFIE,GSL012DFIE,2022,house,12,D,12.64518088699208,12.64518088699208,True,True,True,True,True,False,False,True,True,detailed_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-12-R-GSL012RHAR,ALPERSON-GSL012RHAR,GSL012RHAR,2022,house,12,R,-12.64518088699208,12.64518088699208,True,True,True,True,True,True,False,True,True,detailed_directional_evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,BARBARA BIGSBY BOYD,2006,house,32,D,12.601623370776808,12.601623370776808,True,True,True,False,False,False,False,False,False,evidence_found,full_name_official_roster,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-32-R-BEN-LITTLE,ALPERSON-BEN-LITTLE,BEN LITTLE,2006,house,32,R,-12.601623370776808,12.601623370776808,True,True,True,True,True,False,True,False,False,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,Terri Collins,2014,house,8,R,-12.485980016437598,12.485980016437598,True,True,True,True,False,True,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-11-R-GSL011RSHE,ALPERSON-GSL011RSHE,GSL011RSHE,2022,house,11,R,12.454563622790204,12.454563622790204,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-51-D-VERONICA-R-JOHNSON,ALPERSON-VERONICA-R-JOHNSON,Veronica R. Johnson,2018,house,51,D,-12.170748089294506,12.170748089294506,True,True,True,True,False,False,False,False,True,new_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-51-R-ALLEN-TREADAWAY,ALPERSON-ALLEN-TREADAWAY,Allen Treadaway,2018,house,51,R,12.170748089294506,12.170748089294506,True,True,True,True,False,True,True,True,False,new_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-30-D-GALLIHER,ALPERSON-GALLIHER,Galliher,1998,house,30,D,12.031168520572187,12.031168520572187,True,True,True,True,True,True,True,True,True,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998,house,30,R,-12.031168520572187,12.031168520572187,True,True,True,True,False,False,True,False,False,identity_unresolved,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,DEL MARSH,2010,senate,12,R,-11.97605350213297,11.97605350213297,True,True,True,True,True,True,True,True,True,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-17-R-MIKE-MILLICAN,ALPERSON-MIKE-MILLICAN,Mike Millican,2014,house,17,R,-11.94980482382566,11.94980482382566,True,True,True,False,True,True,False,False,False,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-40-D-RICKY-WHALEY,ALPERSON-RICKY-WHALEY,RICKY WHALEY,2010,house,40,D,11.701264999772924,11.701264999772924,True,True,True,True,False,False,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-40-R-K-L-KOVEN-BROWN,ALPERSON-K-L-KOVEN-BROWN,K.L. (Koven) BROWN,2010,house,40,R,-11.701264999772924,11.701264999772924,True,True,True,True,True,True,True,True,True,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-38-D-HUEY-P-LONG,ALPERSON-HUEY-P-LONG,HUEY P. LONG,2010,house,38,D,11.65683705462382,11.65683705462382,True,True,True,True,False,False,False,True,True,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-38-R-DUWAYNE-BRIDGES,ALPERSON-DUWAYNE-BRIDGES,DuWAYNE BRIDGES,2010,house,38,R,-11.65683705462382,11.65683705462382,True,True,True,True,False,True,True,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-51-R-HUMPHRYES,ALPERSON-HUMPHRYES,Humphryes,1998,house,51,R,11.542807974605733,11.542807974605733,True,True,True,True,True,True,True,True,True,searched_existing_broad_questionnaire_no_new_same_cycle_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-11-D-MAZE-DENNIS-E,ALPERSON-MAZE-DENNIS-E,"Maze, Dennis E.",2002,house,11,D,11.281320790928325,11.281320790928325,True,True,True,True,False,False,True,False,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-11-R-ODEN-JEREMY-H,ALPERSON-ODEN-JEREMY-H,"Oden, Jeremy H.",2002,house,11,R,-11.281320790928325,11.281320790928325,True,True,True,True,False,False,True,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-senate-27-R-TOM-WHATLEY,ALPERSON-TOM-WHATLEY,Tom Whatley,2014,senate,27,R,11.190780402034022,11.190780402034022,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-21-D-HINSHAW-RANDY,ALPERSON-HINSHAW-RANDY,"Hinshaw, Randy",2002,house,21,D,11.162200217067236,11.162200217067236,True,True,True,True,True,False,False,True,True,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-21-R-DUGAN-JERRY,ALPERSON-DUGAN-JERRY,"Dugan, Jerry",2002,house,21,R,-11.162200217067236,11.162200217067236,True,True,True,True,False,False,True,False,False,identity_resolved_no_directional_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-40-R-BROWN,ALPERSON-BROWN,Brown,2014,house,40,R,11.155406990542373,11.155406990542373,True,True,True,True,True,True,True,True,True,identity_resolved_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-23-D-ROBINSON,ALPERSON-ROBINSON,Robinson,1998,house,23,D,11.150607481230018,11.150607481230018,True,True,True,True,True,True,False,True,True,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-23-R-SHELTON,ALPERSON-SHELTON,Shelton,1998,house,23,R,-11.150607481230018,11.150607481230018,True,True,True,True,True,False,True,False,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-senate-21-D-PHIL-POOLE,ALPERSON-PHIL-POOLE,Phil Poole,2014,senate,21,D,11.10740213598984,11.10740213598984,True,True,True,True,False,False,False,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-senate-21-R-GERALD-ALLEN,ALPERSON-GERALD-ALLEN,Gerald Allen,2014,senate,21,R,-11.10740213598984,11.10740213598984,True,True,True,True,True,True,True,True,True,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998,senate,32,R,11.0515393639377,11.0515393639377,True,True,True,True,True,False,False,True,False,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-88-R-H-MAC-GIPSON,ALPERSON-H-MAC-GIPSON,H. MAC GIPSON,2006,house,88,R,11.028810113710954,11.028810113710954,True,True,True,True,True,False,True,True,True,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-25-R-LARRY-DIXON,ALPERSON-LARRY-DIXON,LARRY DIXON,2006,senate,25,R,10.918615670744906,10.918615670744906,True,True,True,True,False,True,True,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-67-D-MAULL,ALPERSON-MAULL,Maull,1998,house,67,D,10.845623355587016,10.845623355587016,True,True,True,True,False,True,False,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-67-R-DOBYNES,ALPERSON-DOBYNES,Dobynes,1998,house,67,R,-10.845623355587016,10.845623355587016,True,True,True,True,True,False,True,False,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-83-R-MICHAEL-J-HOLDEN-II,ALPERSON-MICHAEL-J-HOLDEN-II,Michael J Holden II,2018,house,83,R,-10.640668805401106,10.640668805401106,True,True,True,True,False,False,False,True,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-79-D-MARY-WYNNE-KLING,ALPERSON-MARY-WYNNE-KLING,Mary Wynne Kling,2018,house,79,D,-10.5226068008271,10.5226068008271,True,True,True,False,True,False,False,False,False,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-79-R-JOE-LOVVORN,ALPERSON-JOE-LOVVORN,Joe Lovvorn,2018,house,79,R,10.5226068008271,10.5226068008271,True,True,True,True,False,True,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-senate-31-R-JIMMY-W-HOLLEY,ALPERSON-JIMMY-W-HOLLEY,Jimmy W. Holley,2014,senate,31,R,10.509010532148388,10.509010532148388,True,True,True,True,False,True,True,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-senate-1-D-MIKE-CURTIS,ALPERSON-MIKE-CURTIS,Mike Curtis,2014,senate,1,D,10.49399313231086,10.49399313231086,True,True,True,True,True,False,False,True,True,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-senate-1-R-TIM-MELSON,ALPERSON-TIM-MELSON,Tim Melson,2014,senate,1,R,-10.49399313231086,10.49399313231086,True,True,True,True,False,False,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,ALPERSON-CHRIS-E-BLACKSHEAR,Chris E. Blackshear,2018,house,80,R,10.33757324818503,10.33757324818503,True,True,True,True,False,True,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-5-D-BRETT-WADSWORTH,ALPERSON-BRETT-WADSWORTH,BRETT WADSWORTH,2010,senate,5,D,-10.283813243721768,10.283813243721768,True,True,True,True,False,False,True,True,True,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-5-R-GREG-REED,ALPERSON-GREG-REED,GREG REED,2010,senate,5,R,10.283813243721768,10.283813243721768,True,True,True,True,False,False,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-22-D-BUTCH-TAYLOR,ALPERSON-BUTCH-TAYLOR,BUTCH TAYLOR,2010,house,22,D,10.278920330869354,10.278920330869354,True,True,True,True,True,True,False,True,True,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-22-R-WAYNE-JOHNSON,ALPERSON-WAYNE-JOHNSON,WAYNE JOHNSON,2010,house,22,R,-10.278920330869354,10.278920330869354,True,True,True,True,False,False,False,True,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-12-R-MARSH,ALPERSON-MARSH,Marsh,1998,senate,12,R,10.253506747759063,10.253506747759063,True,True,True,True,True,False,True,True,True,identity_resolved_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-22-R-JOHN-MCMILLAN,ALPERSON-JOHN-MCMILLAN,JOHN MCMILLAN,2006,senate,22,R,-10.186488221802966,10.186488221802966,True,True,True,True,False,False,False,True,True,new_historical_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-58-D-OLIVER-ROBINSON,ALPERSON-OLIVER-ROBINSON,OLIVER ROBINSON,2006,house,58,D,10.021921728134489,10.021921728134489,True,True,True,True,False,True,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-58-R-RICHARD-RUTLEDGE,ALPERSON-RICHARD-RUTLEDGE,RICHARD RUTLEDGE,2006,house,58,R,-10.021921728134489,10.021921728134489,True,True,True,True,False,False,True,False,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-97-D-ADLINE-C-CLARKE,ALPERSON-ADLINE-C-CLARKE,Adline C. Clarke,2018,house,97,D,-9.96608426307564,9.96608426307564,True,True,True,True,True,True,False,True,False,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
