county,precinct,dem_votes,rep_votes,two_party_votes,pres_dem_margin,source_format,result_precinct_norm,match_method,accepted_match,is_non_geographic,vtd_geoid
MOBILE,FIGURES RECREATION CTR,2195,8,2203,99.27371765773944,standard_xlsx,FIGURES RECREATION CENTER,exact_normalized,True,False,0109738
MOBILE,TOULMINVILLE  LIBRARY,2228,18,2246,98.39715048975955,standard_xlsx,TOULMINVILLE LIBRARY,fuzzy_high,True,False,0109739
MOBILE,CARVER CAMPUS BISHOP ST.,1302,37,1339,94.47348767737115,standard_xlsx,CARVER CAMPUS BISHOP SAINT,review,False,False,0109740
MOBILE,SPRINGHILL AVE REC CTR,792,346,1138,39.19156414762742,standard_xlsx,SPRINGHILL AVE RECREATION CENTER,review,False,False,0109741
MOBILE,VIA! SENIOR CENTER,675,941,1616,-16.46039603960396,standard_xlsx,VIA SENIOR CENTER,exact_normalized,True,False,0109742
MOBILE,MURPHY HIGH SCHOOL,512,936,1448,-29.281767955801104,standard_xlsx,MURPHY HIGH SCHOOL,fuzzy_high,True,False,0109743
MOBILE,AUGUSTA EVANS SCHOOL,382,692,1074,-28.86405959031657,standard_xlsx,AUGUSTA EVANS SCHOOL,exact_normalized,True,False,0109744
MOBILE,BOYS CLUB OF MOBILE,1282,29,1311,95.57589626239512,standard_xlsx,BOYS CLUB OF MOBILE,review,False,False,0109736
MOBILE,SAGE AVENUE BAPTIST CHURCH,1251,815,2066,21.103581800580837,standard_xlsx,SAGE AVENUE BAPTIST CHURCH,exact_normalized,True,False,0109746
MOBILE,ST IGNATIUS MARIAN CTR,361,1572,1933,-62.64873254009312,standard_xlsx,SAINT IGNATIUS MARIAN CENTER,review,False,False,0109742
MOBILE,E.R. DICKSON ELEMENTARY,524,1949,2473,-57.62232106752931,standard_xlsx,E R DICKSON ELEMENTARY,fuzzy_high,True,False,0109748
MOBILE,ST JOHN UNITED METHODIST,1375,843,2218,23.98557258791704,standard_xlsx,SAINT JOHN UNITED METHODIST,fuzzy_high,True,False,0109749
MOBILE,MOBILE MUSEUM OF ART,348,1178,1526,-54.39056356487549,standard_xlsx,MOBILE MUSEUM OF ART,exact_normalized,True,False,0109750
MOBILE,UNIVERSITY CH  CHRIST,753,358,1111,35.55355535553555,standard_xlsx,UNIVERSITY CHURCH CHRIST,fuzzy_high,True,False,0109751
MOBILE,HOLY NAME OF JESUS CATH.,99,1014,1113,-82.21024258760107,standard_xlsx,HOLY NAME OF JESUS CATH,review,False,False,0109750
MOBILE,FRIENDSHIP MISS BAPTIST,975,106,1081,80.38852913968547,standard_xlsx,FRIENDSHIP MISS BAPTIST,review,False,False,0109719
MOBILE,PROVIDENCE CH OF GOD,843,1377,2220,-24.054054054054053,standard_xlsx,PROVIDENCE CHURCH OF GOD,exact_normalized,True,False,0109754
MOBILE,HILLCREST BAPT CHURCH,907,2208,3115,-41.76565008025682,standard_xlsx,HILLCREST BAPTIST CHURCH,exact_normalized,True,False,0109755
MOBILE,COVENANT CHURCH,882,2640,3522,-49.91482112436116,standard_xlsx,COVENANT CHURCH,exact_normalized,True,False,0109756
MOBILE,SEVEN HILLS BAPTIST CHURCH,636,1523,2159,-41.083835108846685,standard_xlsx,SEVEN HILLS BAPTIST CHURCH,exact_normalized,True,False,0109757
MOBILE,SONRISE BAPTIST CHURCH,402,1574,1976,-59.311740890688256,standard_xlsx,SONRISE BAPTIST CHURCH,exact_normalized,True,False,0109758
MOBILE,SEVEN HILLS FIRE STATION,133,909,1042,-74.4721689059501,standard_xlsx,SEVEN HILLS FIRE STATION,fuzzy_high,True,False,0109759
MOBILE,LIVING WORD CHURCH,867,2818,3685,-52.94436906377205,standard_xlsx,LIVING WORD CHURCH,review,False,False,0109771
MOBILE,CREEKWOOD CH CHRIST,1082,3277,4359,-50.35558614361092,standard_xlsx,CREEKWOOD CHURCH CHRIST,fuzzy_high,True,False,0109761
MOBILE,OUR SAVIOR CATHOLIC CHURCH,953,2367,3320,-42.59036144578313,standard_xlsx,OUR SAVIOR CATHOLIC CHURCH,exact_normalized,True,False,0109762
MOBILE,THE MUG CAFE,834,935,1769,-5.70944036178632,standard_xlsx,THE MUG CAFE,exact_normalized,True,False,0109763
MOBILE,CITY CHURCH OF MOBILE,1174,895,2069,13.48477525374577,standard_xlsx,CITY CHURCH OF MOBILE,review,False,False,0109768
MOBILE,APOSTOLIC CHURCH OF GOD #1,586,315,901,30.077691453940066,standard_xlsx,APOSTOLIC CHURCH OF GOD 1,review,False,False,0109719
MOBILE,APOSTOLIC CHURCH OF GOD #2,548,300,848,29.245283018867923,standard_xlsx,APOSTOLIC CHURCH OF GOD 2,review,False,False,0109719
MOBILE,PLEASANT VALLEY METHODIST,671,674,1345,-0.2230483271375464,standard_xlsx,PLEASANT VALLEY METHODIST,fuzzy_high,True,False,0109766
MOBILE,ST JOHNS CH. PARRISH HOUSE,2331,387,2718,71.52317880794702,standard_xlsx,SAINT JOHNS CHURCH PARRISH HOUSE,review,False,False,0109797
MOBILE,JOAN OF ARC CHURCH,1187,354,1541,54.055807916937056,standard_xlsx,JOAN OF ARC CHURCH,review,False,False,0109736
MOBILE,MOBILE CIVIC CENTER,787,103,890,76.85393258426966,standard_xlsx,MOBILE CIVIC CENTER,exact_normalized,True,False,0109769
MOBILE,ELKS LODGE 108,1211,237,1448,67.26519337016575,standard_xlsx,ELKS LODGE 108,fuzzy_high,True,False,0109770
MOBILE,ROCK OF FAITH BAPT CHURCH,3112,20,3132,98.7228607918263,standard_xlsx,ROCK OF FAITH BAPTIST CHURCH,exact_normalized,True,False,0109771
MOBILE,MAE EANES SCHOOL,2333,46,2379,96.13282891971416,standard_xlsx,MAE EANES SCHOOL,exact_normalized,True,False,0109772
MOBILE,EICHOLD MERTZ ELEM SCHOOL,887,198,1085,63.50230414746544,standard_xlsx,EICHOLD MERTZ ELEMENTARY SCHOOL,exact_normalized,True,False,0109773
MOBILE,PALMER PILLANS MIDDLE SCH,473,449,922,2.6030368763557483,standard_xlsx,PALMER PILLANS MIDDLE SCHOOL,fuzzy_high,True,False,0109774
MOBILE,MORNINGSIDE SCHOOL,1573,468,2041,54.14012738853504,standard_xlsx,MORNINGSIDE SCHOOL,review,False,False,0109748
MOBILE,KATE SHEPARD SCHOOL,392,1175,1567,-49.968091895341416,standard_xlsx,KATE SHEPARD SCHOOL,exact_normalized,True,False,0109776
MOBILE,RIVERSIDE CH NAZARENE,346,320,666,3.903903903903904,standard_xlsx,RIVERSIDE CHURCH NAZARENE,fuzzy_high,True,False,0109777
MOBILE,1ST INDEPENDENT METHODIST,686,1744,2430,-43.53909465020576,standard_xlsx,FIRST INDEPENDENT METHODIST,exact_normalized,True,False,0109778
MOBILE,DODGE ELEMENTARY SCHOOL #1,406,738,1144,-29.02097902097902,standard_xlsx,DODGE ELEMENTARY SCHOOL 1,review,False,False,0109735
MOBILE,DODGE ELEMENTARY SCHOOL #2,407,775,1182,-31.1336717428088,standard_xlsx,DODGE ELEMENTARY SCHOOL 2,review,False,False,0109735
MOBILE,DODGE ELEMENTARY SCHOOL #3,273,708,981,-44.342507645259936,standard_xlsx,DODGE ELEMENTARY SCHOOL 3,review,False,False,0109735
MOBILE,MOBILE REG. SR. COMM. CTR,1194,2001,3195,-25.25821596244132,standard_xlsx,MOBILE REG SR COMMUNITY CENTER,review,False,False,0109742
MOBILE,TILLMANS CORNER CM CTR,467,1889,2356,-60.35653650254669,standard_xlsx,TILLMANS CORNER CM CENTER,review,False,False,0109781
MOBILE,TRAVIS RD BAPTIST CHURCH,339,1576,1915,-64.59530026109661,standard_xlsx,TRAVIS RD BAPTIST CHURCH,fuzzy_high,True,False,0109782
MOBILE,MEADOWLAKE ELEM SCHOOL,486,2154,2640,-63.18181818181818,standard_xlsx,MEADOWLAKE ELEMENTARY SCHOOL,fuzzy_high,True,False,0109783
MOBILE,UNION BAPTIST CHURCH,291,1549,1840,-68.3695652173913,standard_xlsx,UNION BAPTIST CHURCH,exact_normalized,True,False,0109784
MOBILE,GRAND BAY MIDDLE SCHOOL,239,1133,1372,-65.1603498542274,standard_xlsx,GRAND BAY MIDDLE SCHOOL,exact_normalized,True,False,0109785
MOBILE,FIRST BAPTIST OF ST. ELMO #1,208,534,742,-43.93530997304583,standard_xlsx,FIRST BAPTIST OF SAINT ELMO 1,review,False,False,010979
MOBILE,FIRST BAPTIST OF ST. ELMO #2,83,252,335,-50.44776119402985,standard_xlsx,FIRST BAPTIST OF SAINT ELMO 2,review,False,False,010979
MOBILE,CALLAHAN BOYS GIRLS CLUB,442,1304,1746,-49.36998854524628,standard_xlsx,CALLAHAN BOYS GIRLS CLUB,fuzzy_high,True,False,0109787
MOBILE,CYPRESS SHORES BAPTIST,154,854,1008,-69.44444444444444,standard_xlsx,CYPRESS SHORES BAPTIST,fuzzy_high,True,False,0109788
MOBILE,ST ANDREWS EPISCOPAL CHURCH,666,709,1375,-3.1272727272727274,standard_xlsx,SAINT ANDREWS EPISCOPAL CHURCH,exact_normalized,True,False,0109789
MOBILE,HOLLINGERS ISLAND SCHOOL,154,926,1080,-71.48148148148148,standard_xlsx,HOLLINGERS ISLAND SCHOOL,exact_normalized,True,False,0109790
MOBILE,ST PHILLIP NERI CHURCH,336,1304,1640,-59.02439024390244,standard_xlsx,SAINT PHILLIP NERI CHURCH,fuzzy_high,True,False,0109791
MOBILE,MT ARARAT BAPT CHURCH,938,291,1229,52.64442636289667,standard_xlsx,MOUNT ARARAT BAPTIST CHURCH,exact_normalized,True,False,0109792
MOBILE,1ST BAPT CH IRVINGTON,354,1043,1397,-49.31997136721546,standard_xlsx,FIRST BAPTIST CHURCH IRVINGTON,fuzzy_high,True,False,0109793
MOBILE,ODD FELLOWS LODGE,456,1461,1917,-52.42566510172144,standard_xlsx,ODD FELLOWS LODGE,review,False,False,0109794
MOBILE,FRIENDSHIP BAPTIST CHURCH,342,1341,1683,-59.35828877005348,standard_xlsx,FRIENDSHIP BAPTIST CHURCH,exact_normalized,True,False,0109795
MOBILE,BAYOU LA BATRE COMM CTR,176,298,474,-25.73839662447257,standard_xlsx,BAYOU LA BATRE COMMUNITY CENTER,review,False,False,0109742
MOBILE,COASTAL RESPONSE CENTER #1,41,167,208,-60.57692307692308,standard_xlsx,COASTAL RESPONSE CENTER 1,review,False,False,0109741
MOBILE,COASTAL RESPONSE CENTER #2,44,163,207,-57.48792270531401,standard_xlsx,COASTAL RESPONSE CENTER 2,review,False,False,0109741
MOBILE,ST MICHAEL CATHOLIC CHURCH,97,536,633,-69.3522906793049,standard_xlsx,SAINT MICHAEL CATHOLIC CHURCH,exact_normalized,True,False,0109798
MOBILE,DAUPHIN ISLAND BAPTIST #1,76,288,364,-58.24175824175824,standard_xlsx,DAUPHIN ISLAND BAPTIST 1,review,False,False,0109793
MOBILE,DAUPHIN ISLAND BAPTIST #2,83,297,380,-56.31578947368421,standard_xlsx,DAUPHIN ISLAND BAPTIST 2,review,False,False,0109793
MOBILE,ABSENTEE #1,2000,2318,4318,-7.364520611394164,standard_xlsx,ABSENTEE 1,non_geographic,False,True,
MOBILE,ABSENTEE #2,1079,1509,2588,-16.61514683153014,standard_xlsx,ABSENTEE 2,non_geographic,False,True,
MOBILE,PROVISIONAL #1,194,181,375,3.466666666666667,standard_xlsx,PROVISIONAL 1,non_geographic,False,True,
MOBILE,PROVISIONAL #2,149,146,295,1.0169491525423728,standard_xlsx,PROVISIONAL 2,non_geographic,False,True,
MONROE,CHRYSLER/ELISKA,95,118,213,-10.7981220657277,standard_xlsx,CHRYSLER ELISKA,fuzzy_high,True,False,010991
MONROE,MINEOLA METHODIST CHURCH,7,87,94,-85.1063829787234,standard_xlsx,MINEOLA METHODIST CHURCH,review,False,False,010995
MONROE,PERDUE HILL MASONIC LODGE,173,108,281,23.131672597864767,standard_xlsx,PERDUE HILL MASONIC LODGE,exact_normalized,True,False,010992A
MONROE,MONROE FIRE STATION,186,301,487,-23.61396303901437,standard_xlsx,MONROE FIRE STATION,review,False,False,010993F
MONROE,DAYS INN OLLIE,98,198,296,-33.78378378378378,standard_xlsx,DAYS INN OLLIE,exact_normalized,True,False,010993B
MONROE,MONROEVILLE ARMORY,556,807,1363,-18.415260454878943,standard_xlsx,MONROEVILLE ARMORY,exact_normalized,True,False,010993C
MONROE,MEXIA FIRE STATION,178,536,714,-50.14005602240896,standard_xlsx,MEXIA FIRE STATION,exact_normalized,True,False,010993D
MONROE,BETHEL BAPTIST CHURCH,487,2,489,99.18200408997956,standard_xlsx,BETHEL BAPTIST CHURCH,review,False,False,010995
MONROE,MONROEVILLE HOUSING AUTHORITY,503,230,733,37.244201909959074,standard_xlsx,MONROEVILLE HOUSING AUTHORITY,exact_normalized,True,False,010993H
MONROE,BURNT CORN FIRE DEPT.,119,27,146,63.013698630136986,standard_xlsx,BURNT CORN FIRE DEPARTMENT,exact_normalized,True,False,010994A
MONROE,LIMESTONE FAULK,35,63,98,-28.571428571428573,standard_xlsx,LIMESTONE FAULK,review,False,False,010993D
MONROE,PHILADELPHIA BC TUN SPRI,187,22,209,78.94736842105263,standard_xlsx,PHILADELPHIA BC TUN SPRI,review,False,False,010995
MONROE,PETERMAN WATER DEPT.,231,149,380,21.57894736842105,standard_xlsx,PETERMAN WATER DEPARTMENT,review,False,False,010995
MONROE,ANTIOCH BAPTIST CHURCH 3,105,34,139,51.07913669064748,standard_xlsx,ANTIOCH BAPTIST CHURCH 3,exact_normalized,True,False,010996A
MONROE,FRANKLIN FIRE STATION,50,129,179,-44.1340782122905,standard_xlsx,FRANKLIN FIRE STATION,review,False,False,010997
MONROE,WAINWRIGHT FINCH FD,76,71,147,3.401360544217687,standard_xlsx,WAINWRIGHT FINCH FIRE DEPARTMENT,review,False,False,010995
MONROE,TINELA HYBART PINE FLAT,4,10,14,-42.85714285714285,standard_xlsx,TINELA HYBART PINE FLAT,fuzzy_medium,True,False,010998
MONROE,LOWER PEACH TREE,242,0,242,100.0,standard_xlsx,LOWER PEACH TREE,review,False,False,010995
MONROE,BUENA VISTA VREN FD,188,31,219,71.68949771689498,standard_xlsx,BUENA VISTA VREN FIRE DEPARTMENT,review,False,False,010995
MONROE,NEW PURCHASE CHURCH,401,82,483,66.0455486542443,standard_xlsx,NEW PURCHASE CHURCH,review,False,False,010995
MONROE,OLD TEXAS COMM CTR SIMPK,0,25,25,-100.0,standard_xlsx,OLD TEXAS COMMUNITY CENTER SIMPK,review,False,False,0109911
MONROE,MCCLAMMY MIDWAY LONEST CC,2,20,22,-81.81818181818181,standard_xlsx,MCCLAMMY MIDWAY LONEST CC,fuzzy_medium,True,False,0109912A
MONROE,ST. JOHN AME CHURCH,24,6,30,60.0,standard_xlsx,SAINT JOHN AME CHURCH,review,False,False,010995
MONROE,GOODWAY FIRE DEPT.,24,247,271,-82.28782287822878,standard_xlsx,GOODWAY FIRE DEPARTMENT,review,False,False,0109913B
MONROE,URIAH FIRE DEPT.,79,440,519,-69.55684007707129,standard_xlsx,URIAH FIRE DEPARTMENT,exact_normalized,True,False,0109913C
MONROE,SHILOH MISSIONARY,42,19,61,37.704918032786885,standard_xlsx,SHILOH MISSIONARY,review,False,False,0109913D
MONROE,OAK GROVE BAPTIST CHURCH,26,113,139,-62.58992805755396,standard_xlsx,OAK GROVE BAPTIST CHURCH,exact_normalized,True,False,0109914A
MONROE,FRISCO CITY FIRE DEPT.,362,325,687,5.385735080058224,standard_xlsx,FRISCO CITY FIRE DEPARTMENT,exact_normalized,True,False,0109914B
MONROE,EXCEL ASSEMBLY OF GOD,178,1040,1218,-70.77175697865353,standard_xlsx,EXCEL ASSEMBLY OF GOD,review,False,False,0109914C
MONROE,COLEMAN ASSEMBLY OF GOD,8,138,146,-89.04109589041096,standard_xlsx,COLEMAN ASSEMBLY OF GOD,review,False,False,0109914C
MONROE,MEGARGEL ASSEMBLY OF GOD,3,93,96,-93.75,standard_xlsx,MEGARGEL ASSEMBLY OF GOD,exact_normalized,True,False,0109914E
MONROE,ABSENTEE,228,259,487,-6.365503080082136,standard_xlsx,ABSENTEE,non_geographic,False,True,
MONROE,PROVISIONAL,17,11,28,21.428571428571427,standard_xlsx,PROVISIONAL,non_geographic,False,True,
MONTGOMERY,101 HUNTINGDON COLLEGE 1,310,686,996,-37.75100401606426,transposed_xlsx,101 HUNTINGDON COLLEGE 1,review,False,False,011010210
MONTGOMERY,101 HUNTINGDON COLLEGE 2,527,983,1510,-30.198675496688743,transposed_xlsx,101 HUNTINGDON COLLEGE 2,review,False,False,011010210
MONTGOMERY,101 HUNTINGDON COLLEGE 3,317,695,1012,-37.35177865612648,transposed_xlsx,101 HUNTINGDON COLLEGE 3,review,False,False,011010210
MONTGOMERY,102 VAUGHN PARK CHURCH 1,590,518,1108,6.498194945848375,transposed_xlsx,102 VAUGHN PARK CHURCH 1,review,False,False,011010102
MONTGOMERY,102 VAUGHN PARK CHURCH 2,740,607,1347,9.873793615441722,transposed_xlsx,102 VAUGHN PARK CHURCH 2,review,False,False,011010102
MONTGOMERY,102 VAUGHN PARK CHURCH 3,751,674,1425,5.4035087719298245,transposed_xlsx,102 VAUGHN PARK CHURCH 3,review,False,False,011010102
MONTGOMERY,102 VAUGHN PARK CHURCH 4,584,589,1173,-0.4262574595055413,transposed_xlsx,102 VAUGHN PARK CHURCH 4,review,False,False,011010102
MONTGOMERY,103 MUSEUM OF FINE ARTS 1,519,465,984,5.487804878048781,transposed_xlsx,103 MUSEUM OF FINE ARTS 1,fuzzy_medium,True,False,011010103
MONTGOMERY,103 MUSEUM OF FINE ARTS 2,576,483,1059,8.78186968838527,transposed_xlsx,103 MUSEUM OF FINE ARTS 2,fuzzy_medium,True,False,011010103
MONTGOMERY,103 MUSEUM OF FINE ARTS 3,398,343,741,7.422402159244265,transposed_xlsx,103 MUSEUM OF FINE ARTS 3,fuzzy_medium,True,False,011010103
MONTGOMERY,104 WHITFIELD METHODIST 1,1653,140,1793,84.38371444506414,transposed_xlsx,104 WHITFIELD METHODIST 1,review,False,False,011010512
MONTGOMERY,104 WHITFIELD METHODIST 2,1682,134,1816,85.24229074889868,transposed_xlsx,104 WHITFIELD METHODIST 2,review,False,False,011010512
MONTGOMERY,104 WHITFIELD METHODIST 3,914,64,978,86.9120654396728,transposed_xlsx,104 WHITFIELD METHODIST 3,review,False,False,011010512
MONTGOMERY,105 ALDERSGATE METHODIST 1,1400,245,1645,70.2127659574468,transposed_xlsx,105 ALDERSGATE METHODIST 1,review,False,False,011010512
MONTGOMERY,105 ALDERSGATE METHODIST 2,1651,313,1964,68.12627291242363,transposed_xlsx,105 ALDERSGATE METHODIST 2,review,False,False,011010512
MONTGOMERY,105 ALDERSGATE METHODIST 3,223,27,250,78.4,transposed_xlsx,105 ALDERSGATE METHODIST 3,review,False,False,011010512
MONTGOMERY,201 ST PAUL AME CHURCH 1,1170,313,1483,57.78826702629805,transposed_xlsx,201 SAINT PAUL AME CHURCH 1,exact_normalized,True,False,011010201
MONTGOMERY,201 ST PAUL AME CHURCH 2,1068,305,1373,55.57174071376548,transposed_xlsx,201 SAINT PAUL AME CHURCH 2,exact_normalized,True,False,011010201
MONTGOMERY,202 BEULAH BAPTIST CHURCH 1,1793,21,1814,97.68467475192944,transposed_xlsx,202 BEULAH BAPTIST CHURCH 1,exact_normalized,True,False,011010202
MONTGOMERY,202 BEULAH BAPTIST CHURCH 2,1712,15,1727,98.26288361320208,transposed_xlsx,202 BEULAH BAPTIST CHURCH 2,exact_normalized,True,False,011010202
MONTGOMERY,203 HAYNEVILLE ROAD CC 1,1330,71,1401,89.86438258386866,transposed_xlsx,203 HAYNEVILLE ROAD CC 1,review,False,False,011010207
MONTGOMERY,203 HAYNEVILLE ROAD CC 2,238,21,259,83.78378378378379,transposed_xlsx,203 HAYNEVILLE ROAD CC 2,review,False,False,011010207
MONTGOMERY,203 HAYNEVILLE ROAD CC 3,658,55,713,84.57223001402525,transposed_xlsx,203 HAYNEVILLE ROAD CC 3,review,False,False,011010207
MONTGOMERY,204 FRESH ANNOINTING HOW 1,1694,116,1810,87.18232044198895,transposed_xlsx,204 FRESH ANNOINTING HOW 1,review,False,False,011010206
MONTGOMERY,204 FRESH ANNOINTING HOW 2,1102,48,1150,91.65217391304348,transposed_xlsx,204 FRESH ANNOINTING HOW 2,review,False,False,011010206
MONTGOMERY,204 FRESH ANNOINTING HOW 3,1335,80,1415,88.69257950530036,transposed_xlsx,204 FRESH ANNOINTING HOW 3,review,False,False,011010206
MONTGOMERY,205 SOUTHLAWN ELEMENTARY 1,1275,29,1304,95.5521472392638,transposed_xlsx,205 SOUTHLAWN ELEMENTARY 1,fuzzy_high,True,False,011010209
MONTGOMERY,205 SOUTHLAWN ELEMENTARY 2,916,26,942,94.47983014861995,transposed_xlsx,205 SOUTHLAWN ELEMENTARY 2,fuzzy_high,True,False,011010209
MONTGOMERY,206 FIRE STATION 14 1,663,34,697,90.2439024390244,transposed_xlsx,206 FIRE STATION 14 1,fuzzy_high,True,False,011010206
MONTGOMERY,206 FIRE STATION 14 2,828,54,882,87.75510204081633,transposed_xlsx,206 FIRE STATION 14 2,fuzzy_high,True,False,011010206
MONTGOMERY,207 HUNTER STATION CC 1,101,48,149,35.57046979865772,transposed_xlsx,207 HUNTER STATION CC 1,review,False,False,011010210
MONTGOMERY,207 HUNTER STATION CC 2,234,58,292,60.273972602739725,transposed_xlsx,207 HUNTER STATION CC 2,review,False,False,011010210
MONTGOMERY,208 CATOMA SCHOOL CC 1,246,439,685,-28.175182481751825,transposed_xlsx,208 CATOMA SCHOOL CC 1,fuzzy_high,True,False,011010211
MONTGOMERY,208 CATOMA SCHOOL CC 2,64,89,153,-16.33986928104575,transposed_xlsx,208 CATOMA SCHOOL CC 2,fuzzy_high,True,False,011010211
MONTGOMERY,209 1ST SOUTHERN BAPTIST 1,4,17,21,-61.90476190476191,transposed_xlsx,209 FIRST SOUTHERN BAPTIST 1,fuzzy_high,True,False,011010212
MONTGOMERY,209 1ST SOUTHERN BAPTIST 2,103,196,299,-31.103678929765888,transposed_xlsx,209 FIRST SOUTHERN BAPTIST 2,fuzzy_high,True,False,011010212
MONTGOMERY,210 PINTLALA FIRE DEPARTMENT 1,289,422,711,-18.70604781997187,transposed_xlsx,210 PINTLALA FIRE DEPARTMENT 1,review,False,False,011010509
MONTGOMERY,210 PINTLALA FIRE DEPARTMENT 2,162,293,455,-28.791208791208792,transposed_xlsx,210 PINTLALA FIRE DEPARTMENT 2,review,False,False,011010509
MONTGOMERY,301 DALRAIDA CH CHRIST 1,383,1152,1535,-50.09771986970684,transposed_xlsx,301 DALRAIDA CHURCH CHRIST 1,review,False,False,011010511
MONTGOMERY,301 DALRAIDA CH CHRIST 2,247,690,937,-47.27854855923159,transposed_xlsx,301 DALRAIDA CHURCH CHRIST 2,review,False,False,011010511
MONTGOMERY,301 DALRAIDA CH CHRIST 3,221,684,905,-51.16022099447514,transposed_xlsx,301 DALRAIDA CHURCH CHRIST 3,review,False,False,011010511
MONTGOMERY,302 FLOWERS ELEMENTARY 1,285,712,997,-42.82848545636911,transposed_xlsx,302 FLOWERS ELEMENTARY 1,fuzzy_high,True,False,011010305
MONTGOMERY,302 FLOWERS ELEMENTARY 2,406,810,1216,-33.223684210526315,transposed_xlsx,302 FLOWERS ELEMENTARY 2,fuzzy_high,True,False,011010305
MONTGOMERY,303 EASTMONT BAPTIST CHURCH 1,243,748,991,-50.95862764883955,transposed_xlsx,303 EASTMONT BAPTIST CHURCH 1,review,False,False,011010511
MONTGOMERY,303 EASTMONT BAPTIST CHURCH 2,364,1015,1379,-47.20812182741117,transposed_xlsx,303 EASTMONT BAPTIST CHURCH 2,review,False,False,011010511
MONTGOMERY,303 EASTMONT BAPTIST CHURCH 3,382,864,1246,-38.68378812199037,transposed_xlsx,303 EASTMONT BAPTIST CHURCH 3,review,False,False,011010511
MONTGOMERY,304 LAGOON PARK FIRE 1,480,956,1436,-33.14763231197772,transposed_xlsx,304 LAGOON PARK FIRE 1,review,False,False,011010304
MONTGOMERY,304 LAGOON PARK FIRE 2,442,916,1358,-34.90427098674521,transposed_xlsx,304 LAGOON PARK FIRE 2,review,False,False,011010304
MONTGOMERY,305 FRAZER METHODIST 1,571,580,1151,-0.7819287576020851,transposed_xlsx,305 FRAZER METHODIST 1,review,False,False,011010512
MONTGOMERY,305 FRAZER METHODIST 2,371,372,743,-0.1345895020188425,transposed_xlsx,305 FRAZER METHODIST 2,review,False,False,011010512
MONTGOMERY,305 FRAZER METHODIST 3,774,786,1560,-0.7692307692307693,transposed_xlsx,305 FRAZER METHODIST 3,review,False,False,011010512
MONTGOMERY,305 FRAZER METHODIST 4,783,699,1482,5.668016194331984,transposed_xlsx,305 FRAZER METHODIST 4,review,False,False,011010512
MONTGOMERY,305 FRAZER METHODIST 5,431,347,778,10.796915167095117,transposed_xlsx,305 FRAZER METHODIST 5,review,False,False,011010512
MONTGOMERY,306 EASTDALE BAPTIST 1,461,209,670,37.61194029850746,transposed_xlsx,306 EASTDALE BAPTIST 1,fuzzy_high,True,False,011010309
MONTGOMERY,306 EASTDALE BAPTIST 2,538,188,726,48.209366391184574,transposed_xlsx,306 EASTDALE BAPTIST 2,fuzzy_high,True,False,011010309
MONTGOMERY,401 ST JAMES BAPTIST 1,471,30,501,88.02395209580838,transposed_xlsx,401 SAINT JAMES BAPTIST 1,review,False,False,011010511
MONTGOMERY,401 ST JAMES BAPTIST 2,495,30,525,88.57142857142857,transposed_xlsx,401 SAINT JAMES BAPTIST 2,review,False,False,011010511
MONTGOMERY,402 MCINTYRE CC 1,791,8,799,97.99749687108886,transposed_xlsx,402 MCINTYRE CC 1,review,False,False,011010413
MONTGOMERY,402 MCINTYRE CC 2,1364,14,1378,97.96806966618288,transposed_xlsx,402 MCINTYRE CC 2,review,False,False,011010413
MONTGOMERY,403 CLEVELAND AVE YMCA 1,932,82,1014,83.82642998027613,transposed_xlsx,403 CLEVELAND AVE YMCA 1,fuzzy_medium,True,False,011010405
MONTGOMERY,403 CLEVELAND AVE YMCA 2,675,43,718,88.02228412256268,transposed_xlsx,403 CLEVELAND AVE YMCA 2,fuzzy_medium,True,False,011010405
MONTGOMERY,404 ASU ACADOME 1,1447,90,1537,88.28887443070917,transposed_xlsx,404 ASU ACADOME 1,review,False,False,011010409
MONTGOMERY,404 ASU ACADOME 2,1169,73,1242,88.24476650563606,transposed_xlsx,404 ASU ACADOME 2,review,False,False,011010409
MONTGOMERY,405 HOUSTON HILLS CC 1,395,136,531,48.7758945386064,transposed_xlsx,405 HOUSTON HILLS CC 1,review,False,False,011010402
MONTGOMERY,405 HOUSTON HILLS CC 2,326,97,423,54.1371158392435,transposed_xlsx,405 HOUSTON HILLS CC 2,review,False,False,011010402
MONTGOMERY,406 NEWTOWN COMMUNITY CENTER 1,288,21,309,86.40776699029126,transposed_xlsx,406 NEWTOWN COMMUNITY CENTER 1,exact_normalized,True,False,011010406
MONTGOMERY,406 NEWTOWN COMMUNITY CENTER 2,295,14,309,90.93851132686083,transposed_xlsx,406 NEWTOWN COMMUNITY CENTER 2,exact_normalized,True,False,011010406
MONTGOMERY,407 KING HILL COMMUNITY CTR 1,328,165,493,33.06288032454361,transposed_xlsx,407 KING HILL COMMUNITY CENTER 1,exact_normalized,True,False,011010407
MONTGOMERY,407 KING HILL COMMUNITY CTR 2,313,210,523,19.694072657743785,transposed_xlsx,407 KING HILL COMMUNITY CENTER 2,exact_normalized,True,False,011010407
MONTGOMERY,408 HIGHLAND GARDENS CC 1,307,198,505,21.584158415841586,transposed_xlsx,408 HIGHLAND GARDENS CC 1,review,False,False,011010302
MONTGOMERY,408 HIGHLAND GARDENS CC 2,184,165,349,5.444126074498567,transposed_xlsx,408 HIGHLAND GARDENS CC 2,review,False,False,011010302
