result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note
156,CHEROKEE,MT CALVARY BAPTIST CHURCH,MOUNT CALVARY BAPTIST CHURCH,MOUNT CALVARY BAPTIST CHURCH,2014-General-Cherokee.xlsx,contest_rows,False,010190011,0011,Friendship Baptist Church/Mt. Calvery Baptist Church,FRIENDSHIP BAPTIST CHURCH MOUNT CALVERY BAPTIST CHURCH,review,86.79,1.29,3,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,85.5,VALLEY CHURCH,85.5,False,True,low_or_ambiguous_score,,
157,CHEROKEE,MT_ WEISNER FIRE HALL,MOUNT WEISNER FIRE HALL,MOUNT WEISNER FIRE HALL,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,SPRING CREEK VOLUNTEER FIRE DEPARTMENT,85.5,BROOMTOWN VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
160,CHEROKEE,ROCK RUN CHURCH,ROCK RUN CHURCH,ROCK RUN CHURCH,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,90.0,4.5,1,EBENEZER METHODIST CHURCH,85.5,UNITY MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
162,CHEROKEE,SHADY GROVE CHURCH,SHADY GROVE CHURCH,SHADY GROVE CHURCH,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,UNITY MISSIONARY BAPTIST CHURCH,85.5,CEDAR BLUFF FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
164,CHEROKEE,SPRING GARDEN FIRE STATION,SPRING GARDEN FIRE STATION,SPRING GARDEN FIRE STATION,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,SPRING GARDEN VOLUNTEER FIRE DEPARTMENT,85.5,MOUNT WEISNER VOLUNTEER FIRE DEPARTMENT MELROSE BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
165,CHEROKEE,THE ROC,THE ROC,THE ROC,2014-General-Cherokee.xlsx,contest_rows,False,010190121,0121,Recreational Outreach Center,RECREATIONAL OUTREACH CENTER,review,54.0,2.57,1,EBENEZER METHODIST CHURCH,51.43,UNITY MISSIONARY BAPTIST CHURCH,51.43,False,True,low_or_ambiguous_score,,
167,CHEROKEE,TUCKERS CHAPEL FIRE DEPARTMENT,TUCKERS CHAPEL FIRE DEPARTMENT,TUCKERS CHAPEL FIRE DEPARTMENT,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,TUCKER S CHAPEL VFW,85.5,MOUNT WEISNER VOLUNTEER FIRE DEPARTMENT MELROSE BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
172,CHOCTAW,BLADON SPRINGS,BLADON SPRINGS,BLADON SPRINGS,2014-General-Choctaw.xlsx,contest_rows,False,010239,9,Branch-Bladon Springs-Cullomburg,BRANCH BLADON SPRINGS CULLOMBURG,review,90.0,4.5,1,RIDERWOOD ROCK SPRINGS,85.5,BUTLER LAVACA MOUNT STERLING,53.33,False,True,low_or_ambiguous_score,,
196,CHOCTAW,ROCK SPRINGS,ROCK SPRINGS,ROCK SPRINGS,2014-General-Choctaw.xlsx,contest_rows,False,0102314,14,Riderwood-Rock Springs,RIDERWOOD ROCK SPRINGS,review,90.0,4.5,1,BRANCH BLADON SPRINGS CULLOMBURG,85.5,BUTLER LAVACA MOUNT STERLING,51.43,False,True,low_or_ambiguous_score,,
204,CLARKE,ANTIOCH FIRE STATION,ANTIOCH FIRE STATION,ANTIOCH FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,90.0,4.5,1,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
206,CLARKE,CHOCTAW BLUFF FIRE STATION,CHOCTAW BLUFF FIRE STATION,CHOCTAW BLUFF FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
208,CLARKE,COFFEEVILLE - LEGION HALL,COFFEEVILLE LEGION HALL,COFFEEVILLE LEGION HALL,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,85.5,0.0,2,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,85.5,COFFEEVILLE HIGH SCHOOL GYM,64.0,False,True,low_or_ambiguous_score,,
209,CLARKE,FULTON FIRE STATION,FULTON FIRE STATION,FULTON FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
210,CLARKE,GAINESTOWN,GAINESTOWN,GAINESTOWN,2014-General-Clarke.xlsx,contest_rows,False,010250070,0070,Skipper Fire Station-Jackson National Guard-Jackson Fire Dept.,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,review,45.6,0.6,3,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,45.0,BASHI METHODIST CHURCH,45.0,False,True,low_or_ambiguous_score,,
211,CLARKE,GOSPORT FIRE DEPARTMENT,GOSPORT FIRE DEPARTMENT,GOSPORT FIRE DEPARTMENT,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
212,CLARKE,GROVE HILL CITY HALL,GROVE HILL CITY HALL,GROVE HILL CITY HALL,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,90.0,4.5,1,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,85.5,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,85.5,False,True,low_or_ambiguous_score,,
213,CLARKE,GROVE HILL OLD ENGINEERS,GROVE HILL OLD ENGINEERS,GROVE HILL OLD ENGINEERS,2014-General-Clarke.xlsx,contest_rows,False,010251200,1200,Whatley Timber Company/Grove Hill National Guard,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,review,85.5,0.0,2,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,46.31,False,True,low_or_ambiguous_score,,
214,CLARKE,GROVE HILL-NATIONAL GUARD,GROVE HILL NATIONAL GUARD,GROVE HILL NATIONAL GUARD,2014-General-Clarke.xlsx,contest_rows,False,010251200,1200,Whatley Timber Company/Grove Hill National Guard,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,review,90.0,4.5,1,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
215,CLARKE,HELWESTERN MAG ASSEMBLY,HELWESTERN MAG ASSEMBLY,HELWESTERN MAG ASSEMBLY,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,52.04,12.04,1,SALTWORKS VOTING HOUSE,40.0,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,40.0,False,True,low_or_ambiguous_score,,
217,CLARKE,JACKSON DOWNTOWN FIRE,JACKSON DOWNTOWN FIRE,JACKSON DOWNTOWN FIRE,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
218,CLARKE,JACKSON NATIONAL GUARD,JACKSON NATIONAL GUARD,JACKSON NATIONAL GUARD,2014-General-Clarke.xlsx,contest_rows,False,010250070,0070,Skipper Fire Station-Jackson National Guard-Jackson Fire Dept.,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,review,90.0,4.5,1,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,85.5,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,85.5,False,True,low_or_ambiguous_score,,
219,CLARKE,JACKSON-SKIPPER FIRE STATION,JACKSON SKIPPER FIRE STATION,JACKSON SKIPPER FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250030,0030,Jackson City Hall,JACKSON CITY HALL,review,85.5,0.0,3,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,85.5,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,False,True,low_or_ambiguous_score,,
221,CLARKE,NETTLESBORO FIRE STATION,NETTLESBORO FIRE STATION,NETTLESBORO FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
224,CLARKE,ROCKVILLE VOTING,ROCKVILLE VOTING,ROCKVILLE VOTING,2014-General-Clarke.xlsx,contest_rows,False,010251200,1200,Whatley Timber Company/Grove Hill National Guard,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,review,56.25,0.0,3,THOMASVILLE NATIONAL GUARD AMORY,56.25,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,56.25,False,True,low_or_ambiguous_score,,
226,CLARKE,SPRINGFIELD METHODIST CHURCH,SPRINGFIELD METHODIST CHURCH,SPRINGFIELD METHODIST CHURCH,2014-General-Clarke.xlsx,contest_rows,False,010252100,2100,Thomasville Fire Dept#3/Thomasville City Hall/Springfield Methodist Church/Thomasville National Guar,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,review,90.0,4.5,1,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,85.5,MORNING STAR CHURCH NETTLESBORO FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
227,CLARKE,THOMASVILLE BASHI FIRE,THOMASVILLE BASHI FIRE,THOMASVILLE BASHI FIRE,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
228,CLARKE,THOMASVILLE CITY HALL,THOMASVILLE CITY HALL,THOMASVILLE CITY HALL,2014-General-Clarke.xlsx,contest_rows,False,010252100,2100,Thomasville Fire Dept#3/Thomasville City Hall/Springfield Methodist Church/Thomasville National Guar,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,review,90.0,4.5,1,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,THOMASVILLE NATIONAL GUARD AMORY,85.5,False,True,low_or_ambiguous_score,,
231,CLARKE,WALNUT GROVE MISSIONARY,WALNUT GROVE MISSIONARY,WALNUT GROVE MISSIONARY,2014-General-Clarke.xlsx,contest_rows,False,010251200,1200,Whatley Timber Company/Grove Hill National Guard,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,review,85.5,0.0,2,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,WALNUT GROVE CHURCH,73.55,False,True,low_or_ambiguous_score,,
234,CLEBURNE,ABEL VOTING HOUSE,ABEL VOTING HOUSE,ABEL VOTING HOUSE,2014-General-Cleburne.xlsx,contest_rows,False,010290120,0120,Chulafinnee/Abel,CHULAFINNEE ABEL,review,51.82,1.82,2,HIGHTOWER,50.0,BELLS MILL,48.0,False,True,low_or_ambiguous_score,,
237,CLEBURNE,CHULAFINNEE MASONIC,CHULAFINNEE MASONIC,CHULAFINNEE MASONIC,2014-General-Cleburne.xlsx,contest_rows,False,010290120,0120,Chulafinnee/Abel,CHULAFINNEE ABEL,review,77.41,27.41,1,MUSCADINE,50.0,HEFLIN RECREATION CENTER,46.51,False,True,low_or_ambiguous_score,,
238,CLEBURNE,EDWARDSVILLE COMM_,EDWARDSVILLE COMMUNITY,EDWARDSVILLE COMMUNITY,2014-General-Cleburne.xlsx,contest_rows,False,010290040,0040,Edwardsville City Hall Voting District,EDWARDSVILLE CITY HALL,review,77.27,32.27,1,BEASON S MILL,45.0,BELLS MILL,42.75,False,True,low_or_ambiguous_score,,
240,CLEBURNE,GREENS CHAPEL UMC,GREENS CHAPEL UMC,GREENS CHAPEL UMC,2014-General-Cleburne.xlsx,contest_rows,False,010290080,0080,Hopewell Voting District,HOPEWELL,review,48.86,3.86,1,BELLS MILL,45.0,HEFLIN RECREATION CENTER,41.71,False,True,low_or_ambiguous_score,,
243,CLEBURNE,MICAVILLE VFD,MICAVILLE VOLUNTEER FIRE DEPARTMENT,MICAVILLE VOLUNTEER FIRE DEPARTMENT,2014-General-Cleburne.xlsx,contest_rows,False,010290140,0140,Ranburne Fire Dept. Voting District,RANBURNE FIRE DEPARTMENT,review,73.08,1.83,2,PLAINVIEW FIRE DEPARTMENT,71.25,BELLS MILL,51.3,False,True,low_or_ambiguous_score,,
246,CLEBURNE,PLAINVIEW COMMUNITY CTR_,PLAINVIEW COMMUNITY CENTER,PLAINVIEW COMMUNITY CENTER,2014-General-Cleburne.xlsx,contest_rows,False,010290050,0050,Plainview Fire Department Voting District,PLAINVIEW FIRE DEPARTMENT,review,58.82,2.82,1,HEFLIN RECREATION CENTER,56.0,BUD BLAKE S GUY CAVENDER S,46.15,False,True,low_or_ambiguous_score,,
249,CLEBURNE,TURKEY HEAVEN VFD,TURKEY HEAVEN VOLUNTEER FIRE DEPARTMENT,TURKEY HEAVEN VOLUNTEER FIRE DEPARTMENT,2014-General-Cleburne.xlsx,contest_rows,False,010290140,0140,Ranburne Fire Dept. Voting District,RANBURNE FIRE DEPARTMENT,review,85.5,0.0,2,PLAINVIEW FIRE DEPARTMENT,85.5,OAK LEVEL,50.0,False,True,low_or_ambiguous_score,,
260,COFFEE,EPRISE STATE COMM COLLEGE,EPRISE STATE COMMUNITY COLLEGE,EPRISE STATE COMMUNITY COLLEGE,2014-General-Coffee.xlsx,contest_rows,False,0103114-1,14-1,Ino Community,INO COMMUNITY,review,85.5,0.0,2,LEE COMMUNITY,85.5,N BROCKTON COMMUNITY RM,53.44,False,True,low_or_ambiguous_score,,
261,COFFEE,FARM CENTER COMM_ ROOM,FARM CENTER COMMUNITY ROOM,FARM CENTER COMMUNITY ROOM,2014-General-Coffee.xlsx,contest_rows,False,0103114-1,14-1,Ino Community,INO COMMUNITY,review,85.5,0.0,2,LEE COMMUNITY,85.5,N BROCKTON COMMUNITY RM,65.31,False,True,low_or_ambiguous_score,,
264,COFFEE,HERITAGE UMC,HERITAGE UMC,HERITAGE UMC,2014-General-Coffee.xlsx,contest_rows,False,0103117-2,17-2,Heritage Church,HERITAGE CHURCH,review,81.48,21.48,1,YMCA,60.0,ENTERPRISE CIVIC CENTER,45.0,False,True,low_or_ambiguous_score,,
267,COFFEE,JOHNS CHAPEL AME,JOHNS CHAPEL AME,JOHNS CHAPEL AME,2014-General-Coffee.xlsx,contest_rows,False,0103117-5,17-5,John's Chapel Church,JOHN S CHAPEL CHURCH,review,72.22,5.16,1,ZION CHAPEL,67.06,YMCA,45.0,False,True,low_or_ambiguous_score,,
268,COFFEE,KINSTON CITY HALL,KINSTON CITY HALL,KINSTON CITY HALL,2014-General-Coffee.xlsx,contest_rows,False,0103118,18,Kinston,KINSTON,review,90.0,4.5,1,OLD NAT L GUARD ARMORY N B CITY HALL,85.5,ZION CHAPEL,57.27,False,True,low_or_ambiguous_score,,
270,COFFEE,MT PLEASANT SENIOR CENTER,MOUNT PLEASANT SENIOR CENTER,MOUNT PLEASANT SENIOR CENTER,2014-General-Coffee.xlsx,contest_rows,False,010318-1,8-1,Mt Pleasant,MOUNT PLEASANT,review,90.0,4.5,1,PLEASANT RIDGE,85.5,BASIN,54.0,False,True,low_or_ambiguous_score,,
271,COFFEE,NEW BROCKTON SENIOR CENTER,NEW BROCKTON SENIOR CENTER,NEW BROCKTON SENIOR CENTER,2014-General-Coffee.xlsx,contest_rows,False,010314,4,Newbia,NEWBIA,review,65.45,3.41,1,N BROCKTON COMMUNITY RM,62.04,ELBA RECREATION CENTER,58.33,False,True,low_or_ambiguous_score,,
275,COFFEE,PROVISONAL,PROVISONAL,PROVISONAL,2014-General-Coffee.xlsx,contest_rows,False,0103111,11,Frisco,FRISCO,review,60.0,3.0,1,ELBA NATIONAL GUARD ARMORY,57.0,COOL SPRINGS VOLUNTEER FIRE DEPARTMENT,54.0,False,True,low_or_ambiguous_score,,
280,COFFEE,ZION CHRISTIAN COMMUNITY,ZION CHRISTIAN COMMUNITY,ZION CHRISTIAN COMMUNITY,2014-General-Coffee.xlsx,contest_rows,False,0103115,15,Zion Chapel,ZION CHAPEL,review,85.5,0.0,3,INO COMMUNITY,85.5,LEE COMMUNITY,85.5,False,True,low_or_ambiguous_score,,
282,COLBERT,ALLSBORO CUMBERLAND PRES_,ALLSBORO CUMBERLAND PRES,ALLSBORO CUMBERLAND PRES,2014-General-Colbert.xlsx,contest_rows,False,0103315,15,Allsboro-Harris Store,ALLSBORO HARRIS STORE,review,57.78,7.78,1,TUSCUMBIA,50.0,ROCK CREEK,45.0,False,True,low_or_ambiguous_score,,
284,COLBERT,CAVE SPRINGS MIS_ BAPTIST,CAVE SPRINGS MIS BAPTIST,CAVE SPRINGS MIS BAPTIST,2014-General-Colbert.xlsx,contest_rows,False,010333,3,Barton,BARTON,review,51.3,6.02,1,SPRING VALLEY FIRE DEPARTMENT,45.28,HATTON,45.0,False,True,low_or_ambiguous_score,,
286,COLBERT,COLBERT CO_ HWY 72 OFFICE,COLBERT COUNTY HWY 72 OFFICE,COLBERT COUNTY HWY 72 OFFICE,2014-General-Colbert.xlsx,contest_rows,False,0103318,18,Colbert Heights,COLBERT HEIGHTS,review,85.5,29.62,1,HWY 247 FIRE DEPARTMENT,55.88,SHEFFIELD,51.43,False,True,low_or_ambiguous_score,,
288,COLBERT,COUNTY HIGHWAY DEPARTMENT,COUNTY HIGHWAY DEPARTMENT,COUNTY HIGHWAY DEPARTMENT,2014-General-Colbert.xlsx,contest_rows,False,010338,8,Hwy. 247 Fire Dept.,HWY 247 FIRE DEPARTMENT,review,63.33,3.33,1,BARTON,60.0,NEW BETHEL FIRE DEPARTMENT,58.82,False,True,low_or_ambiguous_score,,
289,COLBERT,EAST COLBERT SEN_ CENTER,EAST COLBERT SEN CENTER,EAST COLBERT SEN CENTER,2014-General-Colbert.xlsx,contest_rows,False,0103318,18,Colbert Heights,COLBERT HEIGHTS,review,85.5,38.0,1,ROCK CREEK,47.5,NEW BETHEL FIRE DEPARTMENT,46.53,False,True,low_or_ambiguous_score,,
290,COLBERT,FIRST SOUTHERN BAPTIST CHURCH,FIRST SOUTHERN BAPTIST CHURCH,FIRST SOUTHERN BAPTIST CHURCH,2014-General-Colbert.xlsx,contest_rows,False,010333,3,Barton,BARTON,review,51.3,6.3,1,HATTON,45.0,LOCUST SHORES,43.2,False,True,low_or_ambiguous_score,,
291,COLBERT,GATMAN PARK & REC_ CENTER,GATMAN PARK AND RECREATION CENTER,GATMAN PARK AND RECREATION CENTER,2014-General-Colbert.xlsx,contest_rows,False,010333,3,Barton,BARTON,review,62.18,0.0,2,HATTON,62.18,LEIGHTON,48.86,False,True,low_or_ambiguous_score,,
292,COLBERT,GRACE LIFE CHURCH,GRACE LIFE CHURCH,GRACE LIFE CHURCH,2014-General-Colbert.xlsx,contest_rows,False,0103310,10,Lagrange Fire Dept.,LAGRANGE FIRE DEPARTMENT,review,43.9,1.15,2,CHEROKEE,42.75,COLBERT HEIGHTS,37.5,False,True,low_or_ambiguous_score,,
294,COLBERT,HOPE HAVEN SCHOOL,HOPE HAVEN SCHOOL,HOPE HAVEN SCHOOL,2014-General-Colbert.xlsx,contest_rows,False,0103312,12,Littleville School,LITTLEVILLE SCHOOL,review,57.14,10.51,1,HATTON,46.64,CHEROKEE,45.0,False,True,low_or_ambiguous_score,,
298,COLBERT,LITTLEVILLE CITY HALL,LITTLEVILLE CITY HALL,LITTLEVILLE CITY HALL,2014-General-Colbert.xlsx,contest_rows,False,0103312,12,Littleville School,LITTLEVILLE SCHOOL,review,76.92,27.83,1,LEIGHTON,49.09,MUSCLE SHOALS,43.2,False,True,low_or_ambiguous_score,,
301,COLBERT,MYNOT CHURCH OF CHRIST,MYNOT CHURCH OF CHRIST,MYNOT CHURCH OF CHRIST,2014-General-Colbert.xlsx,contest_rows,False,010334,4,Cherokee,CHEROKEE,review,46.64,1.64,2,ROCK CREEK,45.0,LOCUST SHORES,42.75,False,True,low_or_ambiguous_score,,
303,COLBERT,PLUMBER STEAMFITTER UNION,PLUMBER STEAMFITTER UNION,PLUMBER STEAMFITTER UNION,2014-General-Colbert.xlsx,contest_rows,False,0103311,11,Leighton,LEIGHTON,review,49.09,1.09,2,COLBERT HEIGHTS,48.0,BARTON,45.0,False,True,low_or_ambiguous_score,,
304,COLBERT,PRIDE MISSIONARY BAPTIST,PRIDE MISSIONARY BAPTIST,PRIDE MISSIONARY BAPTIST,2014-General-Colbert.xlsx,contest_rows,False,010333,3,Barton,BARTON,review,51.3,6.3,1,HATTON,45.0,SPRING VALLEY FIRE DEPARTMENT,41.51,False,True,low_or_ambiguous_score,,
306,COLBERT,SHEFF BOARD OF ED BUILDING,SHEFF BOARD OF ED BUILDING,SHEFF BOARD OF ED BUILDING,2014-General-Colbert.xlsx,contest_rows,False,0103316,16,Sheffield,SHEFFIELD,review,64.29,12.99,1,BARTON,51.3,LEIGHTON,41.54,False,True,low_or_ambiguous_score,,
311,COLBERT,SPRING VALLEY CHURCH OF GOD,SPRING VALLEY CHURCH OF GOD,SPRING VALLEY CHURCH OF GOD,2014-General-Colbert.xlsx,contest_rows,False,0103314,14,Spring Valley Fire Dept.,SPRING VALLEY FIRE DEPARTMENT,review,61.75,16.75,1,CHEROKEE,45.0,LITTLEVILLE SCHOOL,44.44,False,True,low_or_ambiguous_score,,
312,COLBERT,SRYGLEY CHURCH OF CHRIST,SRYGLEY CHURCH OF CHRIST,SRYGLEY CHURCH OF CHRIST,2014-General-Colbert.xlsx,contest_rows,False,010334,4,Cherokee,CHEROKEE,review,46.64,1.64,2,ROCK CREEK,45.0,LOCUST SHORES,42.75,False,True,low_or_ambiguous_score,,
313,COLBERT,TREE HOUSE SCHOOL,TREE HOUSE SCHOOL,TREE HOUSE SCHOOL,2014-General-Colbert.xlsx,contest_rows,False,0103312,12,Littleville School,LITTLEVILLE SCHOOL,review,57.14,0.14,2,LOCUST SHORES,57.0,MUSCLE SHOALS,53.33,False,True,low_or_ambiguous_score,,
