result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note
1166,JEFFERSON,4406 HILLDLE BAPTIST,4406 HILLDLE BAPTIST,HILLDLE BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010731510,1510,Oak Grove First Baptist Church,OAK GROVE FIRST BAPTIST CHURCH,review,85.5,0.0,3,HUNTER STREET BAPTIST CHURCH,85.5,FULTONDALE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1167,JEFFERSON,4501 5416 MCELWAIN BAP,4501 5416 MCELWAIN BAP,5416 MCELWAIN BAP,2012General-PrecinctLevel.zip,normalized_2012,False,010734501,4501,Mcelwain Baptist Church,MCELWAIN BAPTIST CHURCH,review,60.8,0.0,2,MCELWAIN BAPTIST CHURCH,60.8,MOUNT ZION MISSIONARY BAPTIST CHURCH,42.35,False,True,low_or_ambiguous_score,,
1168,JEFFERSON,4502 CHEROKEE BEND SCH,4502 CHEROKEE BEND SCHOOL,CHEROKEE BEND SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010734607,4607,Mountain Brook Elementary School Community Room,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,review,85.5,0.0,3,CENTRAL PARK ELEMENTARY SCHOOL,85.5,CORNER SCHOOL,85.5,False,True,low_or_ambiguous_score,,
1169,JEFFERSON,4503 IRONDALE SR BLD,4503 IRONDALE SR BLD,IRONDALE SR BLD,2012General-PrecinctLevel.zip,normalized_2012,False,010734503,4503,Irondale Senior Citizens Building,IRONDALE SENIOR CITIZENS BUILDING,review,85.5,18.83,1,IRONDALE CITY HALL,66.67,FULTONDALE FIRST BAPTIST CHURCH,60.0,False,True,low_or_ambiguous_score,,
1170,JEFFERSON,4504 FIRE STATION #31,4504 FIRE STATION 31,FIRE STATION,2012General-PrecinctLevel.zip,normalized_2012,False,010734804,4804,Mountain Brook Fire Station #2,MOUNTAIN BROOK FIRE STATION 2,review,90.0,0.0,3,BIRMINGHAM FIRE STATION 29,90.0,BIRMINGHAM FIRE STATION 17,90.0,False,True,low_or_ambiguous_score,,
1171,JEFFERSON,4505 HUFFMAN MIDDLE,4505 HUFFMAN MIDDLE,HUFFMAN MIDDLE,2012General-PrecinctLevel.zip,normalized_2012,False,010734505,4505,Huffman Middle School,HUFFMAN MIDDLE SCHOOL,review,90.0,4.5,1,MARTHA GASKINS MIDDLE SCHOOL,85.5,L M SMITH MIDDLE SCHOOL,85.5,False,True,low_or_ambiguous_score,,
1172,JEFFERSON,4506 BREWSTER RD BAPT,4506 BREWSTER RD BAPTIST,BREWSTER RD BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010734506,4506,Brewster Road Baptist Church,BREWSTER ROAD BAPTIST CHURCH,review,86.86,1.36,3,OAK GROVE FIRST BAPTIST CHURCH,85.5,FULTONDALE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1173,JEFFERSON,4507 1ST UMC OF CENTER,4507 FIRST UMC OF CENTER,FIRST UMC OF CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010734805,4805,New Merkle-Cahaba Heights Center,NEW MERKLE CAHABA HEIGHTS CENTER,review,85.5,0.0,3,OAK GROVE FIRST BAPTIST CHURCH,85.5,PRINCE OF PEACE CATHOLIC CHURCH,85.5,False,True,low_or_ambiguous_score,,
1174,JEFFERSON,4508 LEEDS CIVIC CENTER,4508 LEEDS CIVIC CENTER,LEEDS CIVIC CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010734508,4508,Leeds Civic Center,LEEDS CIVIC CENTER,exact_normalized,100.0,100.0,1,OAK GROVE FIRST BAPTIST CHURCH,85.5,PRINCE OF PEACE CATHOLIC CHURCH,85.5,True,False,,1,
1175,JEFFERSON,4509 LEEDS FIRST U.M.C.,4509 LEEDS FIRST U M C,LEEDS FIRST U M C,2012General-PrecinctLevel.zip,normalized_2012,False,010731510,1510,Oak Grove First Baptist Church,OAK GROVE FIRST BAPTIST CHURCH,review,85.5,0.0,3,FULTONDALE FIRST BAPTIST CHURCH,85.5,LEEDS FIRST UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1176,JEFFERSON,4510 SULPHER SPRING CH.,4510 SULPHER SPRING CHURCH,SULPHER SPRING CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,PLEASANT HILL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1177,JEFFERSON,4601 HUNTER STREET BAP,4601 HUNTER STREET BAP,HUNTER STREET BAP,2012General-PrecinctLevel.zip,normalized_2012,False,010734601,4601,Hunter Street Baptist Church,HUNTER STREET BAPTIST CHURCH,review,90.0,4.5,1,CENTER STREET MIDDLE SCHOOL,85.5,SHADES CREST BAPTIST CHURCH,54.55,False,True,low_or_ambiguous_score,,
1178,JEFFERSON,4602 PRNCE O PEACE CHR,4602 PRNCE O PEACE CHR,PRNCE O PEACE CHR,2012General-PrecinctLevel.zip,normalized_2012,False,010734602,4602,Prince of Peace Catholic Church,PRINCE OF PEACE CATHOLIC CHURCH,review,85.5,31.84,1,BRYANT CHAPEL AME CHURCH,53.66,SAINT LUKE S EPISCOPAL CHURCH,50.62,False,True,low_or_ambiguous_score,,
1179,JEFFERSON,4603 SHADES CREST BAP,4603 SHADES CREST BAP,SHADES CREST BAP,2012General-PrecinctLevel.zip,normalized_2012,False,010734603,4603,Shades Crest Baptist Church,SHADES CREST BAPTIST CHURCH,review,90.0,4.5,1,SHADES CAHABA ELEMENTARY SCHOOL,85.5,SHADY GROVE BAPTIST CHURCH SAND RIDGE,63.87,False,True,low_or_ambiguous_score,,
1180,JEFFERSON,4604 BLUFF PARK METH.,4604 BLUFF PARK METH,BLUFF PARK METH,2012General-PrecinctLevel.zip,normalized_2012,False,010735513,5513,Central Park Elementary School,CENTRAL PARK ELEMENTARY SCHOOL,review,85.5,0.0,3,HARRISON PARK RECREATION CENTER,85.5,DON HAWKINS PARK AND RECREATION CENTER,85.5,False,True,low_or_ambiguous_score,,
1181,JEFFERSON,4605 EDGEWOOD ELEMENTARY,4605 EDGEWOOD ELEMENTARY,EDGEWOOD ELEMENTARY,2012General-PrecinctLevel.zip,normalized_2012,False,010734605,4605,Edgewood Elementary School,EDGEWOOD ELEMENTARY SCHOOL,fuzzy_high,95.0,9.5,1,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,CENTRAL PARK ELEMENTARY SCHOOL,85.5,True,False,,1,
1182,JEFFERSON,4606 HOMEWOOD PUB LIB,4606 HOMEWOOD PUB LIB,HOMEWOOD PUB LIB,2012General-PrecinctLevel.zip,normalized_2012,False,010735213,5213,Homewood Exceptional Foundation,HOMEWOOD EXCEPTIONAL FOUNDATION,review,85.5,0.0,2,HOMEWOOD SATELLITE COURTHOUSE,85.5,HOMEWOOD PUBLIC LIBRARY,82.05,False,True,low_or_ambiguous_score,,
1183,JEFFERSON,4607 MT BROOK GRAM SCH,4607 MOUNT BROOK GRAM SCHOOL,MOUNT BROOK GRAM SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010734607,4607,Mountain Brook Elementary School Community Room,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,review,85.5,0.0,3,MOUNT ZION MISSIONARY BAPTIST CHURCH,85.5,CORNER SCHOOL,85.5,False,True,low_or_ambiguous_score,,
1184,JEFFERSON,4608 ST. LUKES EPIS CH.,4608 SAINT LUKES EPIS CHURCH,SAINT LUKES EPIS CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010734608,4608,Saint. Luke's Episcopal Church,SAINT LUKE S EPISCOPAL CHURCH,review,88.46,2.96,1,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,
1185,JEFFERSON,4609 MT BRK CITY HALL,4609 MOUNT BRK CITY HALL,MOUNT BRK CITY HALL,2012General-PrecinctLevel.zip,normalized_2012,False,010734609,4609,Mountain Brook City Hall,MOUNTAIN BROOK CITY HALL,review,88.37,2.87,1,MOUNT ZION MISSIONARY BAPTIST CHURCH,85.5,MOUNT OLIVE ELEMENTARY SCHOOL,85.5,False,True,low_or_ambiguous_score,,
1186,JEFFERSON,4701 HOOVER PRK & REC,4701 HOOVER PRK AND RECREATION,HOOVER PRK AND RECREATION,2012General-PrecinctLevel.zip,normalized_2012,False,010734701,4701,Hoover Park and Recreation Center,HOOVER PARK AND RECREATION CENTER,review,86.74,1.24,2,DON HAWKINS PARK AND RECREATION CENTER,85.5,WIGGINS LIBRARY AND RECREATION CENTER,68.21,False,True,low_or_ambiguous_score,,
1187,JEFFERSON,4702 OAKMONT PRES CHR,4702 OAKMONT PRES CHR,OAKMONT PRES CHR,2012General-PrecinctLevel.zip,normalized_2012,False,010734702,4702,Oakmont Presbyterian Church,OAKMONT PRESBYTERIAN CHURCH,review,85.5,30.95,1,MOUNT PILGRIM BAPTIST CHURCH,54.55,CRESTWOOD COMMUNITY EDUCATIONAL CENTER,53.44,False,True,low_or_ambiguous_score,,
1188,JEFFERSON,4703 ST PETER CAT CHR,4703 SAINT PETER CAT CHR,SAINT PETER CAT CHR,2012General-PrecinctLevel.zip,normalized_2012,False,010734704,4704,Saint Mark United Methodist Church,SAINT MARK UNITED METHODIST CHURCH,review,85.5,0.0,3,SAINT LUKE S EPISCOPAL CHURCH,85.5,SAINT THOMAS EPISCOPAL CHURCH,85.5,False,True,low_or_ambiguous_score,,
1189,JEFFERSON,4704 ST MARK UMC,4704 SAINT MARK UMC,SAINT MARK UMC,2012General-PrecinctLevel.zip,normalized_2012,False,010734704,4704,Saint Mark United Methodist Church,SAINT MARK UNITED METHODIST CHURCH,review,85.5,0.0,3,SAINT LUKE S EPISCOPAL CHURCH,85.5,SAINT THOMAS EPISCOPAL CHURCH,85.5,False,True,low_or_ambiguous_score,,
1190,JEFFERSON,4705 VEST. HILLS C. C.,4705 VEST HILLS C C,VEST HILLS C C,2012General-PrecinctLevel.zip,normalized_2012,False,010734705,4705,Vestavia Hills Civic Center,VESTAVIA HILLS CIVIC CENTER,review,85.5,0.0,3,VESTAVIA HILLS UNITED METHODIST CHURCH,85.5,TOWN VILLAGE VESTAVIA HILLS,85.5,False,True,low_or_ambiguous_score,,
1191,JEFFERSON,4706 MT.TOP COM CHR,4706 MOUNT TOP COM CHR,MOUNT TOP COM CHR,2012General-PrecinctLevel.zip,normalized_2012,False,010735716,5716,Mount Zion Missionary Baptist Church,MOUNT ZION MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,MOUNT OLIVE ELEMENTARY SCHOOL,85.5,MOUNT OLIVE BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1192,JEFFERSON,4707 TOWN VILL. VEST.,4707 TOWN VILL VEST,TOWN VILL VEST,2012General-PrecinctLevel.zip,normalized_2012,False,010735502,5502,Sylvan Springs Town Hall,SYLVAN SPRINGS TOWN HALL,review,85.5,0.0,3,ROSS BRIDGE WELCOME CENTER TOWN HALL,85.5,TOWN VILLAGE VESTAVIA HILLS,85.5,False,True,low_or_ambiguous_score,,
1193,JEFFERSON,4708 VEST HILLS UMC,4708 VEST HILLS UMC,VEST HILLS UMC,2012General-PrecinctLevel.zip,normalized_2012,False,010734705,4705,Vestavia Hills Civic Center,VESTAVIA HILLS CIVIC CENTER,review,85.5,0.0,3,VESTAVIA HILLS UNITED METHODIST CHURCH,85.5,TOWN VILLAGE VESTAVIA HILLS,85.5,False,True,low_or_ambiguous_score,,
1194,JEFFERSON,4801 HOOVER PUB. LIB,4801 HOOVER PUB LIB,HOOVER PUB LIB,2012General-PrecinctLevel.zip,normalized_2012,False,010734701,4701,Hoover Park and Recreation Center,HOOVER PARK AND RECREATION CENTER,review,85.5,0.0,2,HOOVER PUBLIC LIBRARY,85.5,HOMEWOOD PUBLIC LIBRARY,64.29,False,True,low_or_ambiguous_score,,
1195,JEFFERSON,4802 MTN CHAPEL UMC,4802 MTN CHAPEL UMC,MTN CHAPEL UMC,2012General-PrecinctLevel.zip,normalized_2012,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,WRIGHT S CHAPEL UNITED METHODIST CHURCH,85.5,BRYANT CHAPEL AME CHURCH,85.5,False,True,low_or_ambiguous_score,,
1196,JEFFERSON,4803 ST. THOMAS EPIS CH,4803 SAINT THOMAS EPIS CHURCH,SAINT THOMAS EPIS CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010734803,4803,St. Thomas Episcopal Church,SAINT THOMAS EPISCOPAL CHURCH,review,90.57,5.07,1,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,
1197,JEFFERSON,4804 FIRE STATION #2,4804 FIRE STATION 2,FIRE STATION,2012General-PrecinctLevel.zip,normalized_2012,False,010734804,4804,Mountain Brook Fire Station #2,MOUNTAIN BROOK FIRE STATION 2,review,90.0,0.0,3,BIRMINGHAM FIRE STATION 29,90.0,BIRMINGHAM FIRE STATION 17,90.0,False,True,low_or_ambiguous_score,,
1198,JEFFERSON,4805 NEW MERKLE,4805 NEW MERKLE,NEW MERKLE,2012General-PrecinctLevel.zip,normalized_2012,False,010734805,4805,New Merkle-Cahaba Heights Center,NEW MERKLE CAHABA HEIGHTS CENTER,review,90.0,4.5,1,NEW BETHLEHEM BAPTIST CHURCH,85.5,NEW ERA FAMILY LIFE CENTER,85.5,False,True,low_or_ambiguous_score,,
1199,JEFFERSON,4806 BROOKWOOD BAP CHR,4806 BROOKWOOD BAP CHR,BROOKWOOD BAP CHR,2012General-PrecinctLevel.zip,normalized_2012,False,010734806,4806,Brookwood Baptist Church,BROOKWOOD BAPTIST CHURCH,review,82.93,23.96,1,CHARLES A BROWN ELEMENTARY SCHOOL,58.97,BREWSTER ROAD BAPTIST CHURCH,58.24,False,True,low_or_ambiguous_score,,
1200,JEFFERSON,4807 LIBERTY PARK BAP,4807 LIBERTY PARK BAP,LIBERTY PARK BAP,2012General-PrecinctLevel.zip,normalized_2012,False,010734807,4807,Liberty Park Baptist Church,LIBERTY PARK BAPTIST CHURCH,review,90.0,4.5,1,CENTRAL PARK ELEMENTARY SCHOOL,85.5,HARRISON PARK RECREATION CENTER,85.5,False,True,low_or_ambiguous_score,,
1201,JEFFERSON,4808 KOREAN UMC,4808 KOREAN UMC,KOREAN UMC,2012General-PrecinctLevel.zip,normalized_2012,False,010734808,4808,Birmingham Korean United Methodist Church,BIRMINGHAM KOREAN UNITED METHODIST CHURCH,review,85.5,31.5,1,HARRISON PARK RECREATION CENTER,54.0,HENRY CRUMPTON RECREATION CENTER,54.0,False,True,low_or_ambiguous_score,,
1202,JEFFERSON,5101 GARDENDALE CIVIC,5101 GARDENDALE CIVIC,GARDENDALE CIVIC,2012General-PrecinctLevel.zip,normalized_2012,False,010735101,5101,Gardendale Civic Center,GARDENDALE CIVIC CENTER,fuzzy_high,95.0,9.5,1,VESTAVIA HILLS CIVIC CENTER,85.5,IRONDALE CITY HALL,55.88,True,False,,1,
1203,JEFFERSON,5102 MORRIS TOWN HALL,5102 MORRIS TOWN HALL,MORRIS TOWN HALL,2012General-PrecinctLevel.zip,normalized_2012,False,010735102,5102,Morris Town Hall,MORRIS TOWN HALL,exact_normalized,100.0,100.0,1,VESTAVIA HILLS CIVIC CENTER,85.5,IRONDALE CITY HALL,55.88,True,False,,1,
1204,JEFFERSON,5103 KIMBERLY TOWN HALL,5103 KIMBERLY TOWN HALL,KIMBERLY TOWN HALL,2012General-PrecinctLevel.zip,normalized_2012,False,010735103,5103,Kimberly Town Hall,KIMBERLY TOWN HALL,exact_normalized,100.0,100.0,1,VESTAVIA HILLS CIVIC CENTER,85.5,IRONDALE CITY HALL,55.88,True,False,,1,
1205,JEFFERSON,5104 WARRIOR CITY HALL,5104 WARRIOR CITY HALL,WARRIOR CITY HALL,2012General-PrecinctLevel.zip,normalized_2012,False,010735104,5104,Warrior City Hall,WARRIOR CITY HALL,exact_normalized,100.0,100.0,1,VESTAVIA HILLS CIVIC CENTER,85.5,IRONDALE CITY HALL,55.88,True,False,,1,
1206,JEFFERSON,5105 TRAFFORD TOWN HALL,5105 TRAFFORD TOWN HALL,TRAFFORD TOWN HALL,2012General-PrecinctLevel.zip,normalized_2012,False,010735105,5105,Trafford Town Hall,TRAFFORD TOWN HALL,exact_normalized,100.0,100.0,1,VESTAVIA HILLS CIVIC CENTER,85.5,IRONDALE CITY HALL,55.88,True,False,,1,
1207,JEFFERSON,5106 KERMITJOHNSON SCHOOL,5106 KERMITJOHNSON SCHOOL,KERMITJOHNSON SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010734607,4607,Mountain Brook Elementary School Community Room,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,review,85.5,0.0,3,CENTRAL PARK ELEMENTARY SCHOOL,85.5,CORNER SCHOOL,85.5,False,True,low_or_ambiguous_score,,
1208,JEFFERSON,5107 PALMERDALE U.M.C.,5107 PALMERDALE U M C,PALMERDALE U M C,2012General-PrecinctLevel.zip,normalized_2012,False,010735107,5107,Palmerdale United Methodist Church,PALMERDALE UNITED METHODIST CHURCH,review,85.5,0.0,2,C J DONALD ELEMENTARY SCHOOL,85.5,IRONDALE CITY HALL,50.29,False,True,low_or_ambiguous_score,,
1209,JEFFERSON,5108 PINSON UMC,5108 PINSON UMC,PINSON UMC,2012General-PrecinctLevel.zip,normalized_2012,False,010735108,5108,Pinson United Methodist Church,PINSON UNITED METHODIST CHURCH,review,85.5,22.5,1,ROBINSON ELEMENTARY SCHOOL,63.0,SYLVAN SPRINGS TOWN HALL,54.0,False,True,low_or_ambiguous_score,,
1210,JEFFERSON,5109 CLAY COMM CENTER,5109 CLAY COMMUNITY CENTER,CLAY COMMUNITY CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010735109,5109,Clay Community Center,CLAY COMMUNITY CENTER,exact_normalized,100.0,100.0,1,ROBINSON ELEMENTARY SCHOOL,63.0,SYLVAN SPRINGS TOWN HALL,54.0,True,False,,1,
1211,JEFFERSON,5201 CENTRAL PARK REC CNT,5201 CENTRAL PARK RECREATION CNT,CENTRAL PARK RECREATION CNT,2012General-PrecinctLevel.zip,normalized_2012,False,010735201,5201,Central Park Recreation Center,CENTRAL PARK RECREATION CENTER,fuzzy_high,94.74,12.59,1,ENSLEY PARK RECREATION CENTER,82.14,HARRIMAN PARK RECREATION CENTER,75.86,True,False,,1,
1212,JEFFERSON,5202 LEE ELEM SCHOOL,5202 LEE ELEMENTARY SCHOOL,LEE ELEMENTARY SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010735202,5202,Lee Elementary School,LEE ELEMENTARY SCHOOL,exact_normalized,100.0,100.0,1,ENSLEY PARK RECREATION CENTER,82.14,HARRIMAN PARK RECREATION CENTER,75.86,True,False,,1,
1213,JEFFERSON,5203 WIGGINS LIBRARY,5203 WIGGINS LIBRARY,WIGGINS LIBRARY,2012General-PrecinctLevel.zip,normalized_2012,False,010735203,5203,Wiggins Library and Recreation Center,WIGGINS LIBRARY AND RECREATION CENTER,review,90.0,4.5,1,FIVE POINTS WEST PUBLIC LIBRARY,85.5,HOMEWOOD PUBLIC LIBRARY,85.5,False,True,low_or_ambiguous_score,,
1214,JEFFERSON,5204 HARRISON PARK REC,5204 HARRISON PARK RECREATION,HARRISON PARK RECREATION,2012General-PrecinctLevel.zip,normalized_2012,False,010735204,5204,Harrison Park Recreation Center,HARRISON PARK RECREATION CENTER,fuzzy_high,95.0,9.5,1,WIGGINS LIBRARY AND RECREATION CENTER,85.5,DON HAWKINS PARK AND RECREATION CENTER,85.5,True,False,,1,
1215,JEFFERSON,5205 HEMPHILL SCHOOL REC,5205 HEMPHILL SCHOOL RECREATION,HEMPHILL SCHOOL RECREATION,2012General-PrecinctLevel.zip,normalized_2012,False,010735205,5205,Hemphill School Recreation Building,HEMPHILL SCHOOL RECREATION BUILDING,fuzzy_high,95.0,9.5,1,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,CORNER SCHOOL,85.5,True,False,,1,
1216,JEFFERSON,5206 JACKSON ELEM SCH,5206 JACKSON ELEMENTARY SCHOOL,JACKSON ELEMENTARY SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010735206,5206,Jackson Elementary School,JACKSON ELEMENTARY SCHOOL,exact_normalized,100.0,100.0,1,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,CORNER SCHOOL,85.5,True,False,,1,
1217,JEFFERSON,5207 HENRY CRUMPTON REC,5207 HENRY CRUMPTON RECREATION,HENRY CRUMPTON RECREATION,2012General-PrecinctLevel.zip,normalized_2012,False,010735207,5207,Henry Crumpton Recreation Center,HENRY CRUMPTON RECREATION CENTER,fuzzy_high,95.0,9.5,1,DON HAWKINS PARK AND RECREATION CENTER,85.5,HOOPER CITY RECREATION CENTER,63.33,True,False,,1,
1218,JEFFERSON,5208 SHADY GROVE BAPTIST,5208 SHADY GROVE BAPTIST,SHADY GROVE BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010735208,5208,Shady Grove Baptist Church-Sand Ridge,SHADY GROVE BAPTIST CHURCH SAND RIDGE,review,90.0,4.5,1,OAK GROVE FIRST BAPTIST CHURCH,85.5,FULTONDALE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1219,JEFFERSON,5209 MACEDONIA CHURCH,5209 MACEDONIA CHURCH,MACEDONIA CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,MOUNTAINTOP COMMUNITY CHURCH,85.5,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,
1220,JEFFERSON,5210 ROSS BRIDGE WELCOME,5210 ROSS BRIDGE WELCOME,ROSS BRIDGE WELCOME,2012General-PrecinctLevel.zip,normalized_2012,False,010735210,5210,Ross Bridge Welcome Center Town Hall,ROSS BRIDGE WELCOME CENTER TOWN HALL,fuzzy_medium,90.0,40.91,1,SOUTHSIDE HOMES COMMUNITY CENTER,49.09,BOOKER HEIGHTS DEVELOPMENT CORPORATION,47.37,True,False,,1,
1221,JEFFERSON,5211 E. S. & S.,5211 E S AND S,E S AND S,2012General-PrecinctLevel.zip,normalized_2012,False,010735203,5203,Wiggins Library and Recreation Center,WIGGINS LIBRARY AND RECREATION CENTER,review,85.5,0.0,3,FULTONDALE SENIOR CITIZEN S CENTER,85.5,DON HAWKINS PARK AND RECREATION CENTER,85.5,False,True,low_or_ambiguous_score,,
1222,JEFFERSON,5212 HOMEWOOD COURTHOUSE,5212 HOMEWOOD COURTHOUSE,HOMEWOOD COURTHOUSE,2012General-PrecinctLevel.zip,normalized_2012,False,010734405,4405,Center Point Courthouse Annex,CENTER POINT COURTHOUSE ANNEX,review,85.5,0.0,3,HOMEWOOD EXCEPTIONAL FOUNDATION,85.5,HOMEWOOD SATELLITE COURTHOUSE,85.5,False,True,low_or_ambiguous_score,,
1223,JEFFERSON,5213 HOMEWOOD EXCEPT,5213 HOMEWOOD EXCEPT,HOMEWOOD EXCEPT,2012General-PrecinctLevel.zip,normalized_2012,False,010735213,5213,Homewood Exceptional Foundation,HOMEWOOD EXCEPTIONAL FOUNDATION,review,90.0,4.5,1,HOMEWOOD PUBLIC LIBRARY,85.5,HOMEWOOD SATELLITE COURTHOUSE,85.5,False,True,low_or_ambiguous_score,,
1224,JEFFERSON,5214 SHADES CAHABA SCH,5214 SHADES CAHABA SCHOOL,SHADES CAHABA SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010734805,4805,New Merkle-Cahaba Heights Center,NEW MERKLE CAHABA HEIGHTS CENTER,review,85.5,0.0,3,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,CENTRAL PARK ELEMENTARY SCHOOL,85.5,False,True,low_or_ambiguous_score,,
1225,JEFFERSON,5215 AFTON LEE COMM CNTR,5215 AFTON LEE COMMUNITY CENTER,AFTON LEE COMMUNITY CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010735215,5215,Afton Lee Community Center,AFTON LEE COMMUNITY CENTER,exact_normalized,100.0,100.0,1,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,CENTRAL PARK ELEMENTARY SCHOOL,85.5,True,False,,1,
1226,JEFFERSON,5216 BHM BOTANIC GARDENS,5216 BHM BOTANIC GARDENS,BHM BOTANIC GARDENS,2012General-PrecinctLevel.zip,normalized_2012,False,010735216,5216,Birmingham Botanical Gardens,BIRMINGHAM BOTANICAL GARDENS,review,80.85,34.4,1,SHADY GROVE BAPTIST CHURCH SAND RIDGE,46.45,MOUNTAIN PARK FIRST BAPTIST CHURCH,46.45,False,True,low_or_ambiguous_score,,
1227,JEFFERSON,5301 LEGION FIELD LOBBY,5301 LEGION FIELD LOBBY,LEGION FIELD LOBBY,2012General-PrecinctLevel.zip,normalized_2012,False,010735301,5301,Legion Field Lobby,LEGION FIELD LOBBY,exact_normalized,100.0,100.0,1,SHADY GROVE BAPTIST CHURCH SAND RIDGE,46.45,MOUNTAIN PARK FIRST BAPTIST CHURCH,46.45,True,False,,1,
1228,JEFFERSON,5303 HILL ELEM SCHOOL,5303 HILL ELEMENTARY SCHOOL,HILL ELEMENTARY SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010735303,5303,Hill Elementary School,HILL ELEMENTARY SCHOOL,exact_normalized,100.0,100.0,1,SHADY GROVE BAPTIST CHURCH SAND RIDGE,46.45,MOUNTAIN PARK FIRST BAPTIST CHURCH,46.45,True,False,,1,
1229,JEFFERSON,5304 MEMORIAL REC CENTER,5304 MEMORIAL RECREATION CENTER,MEMORIAL RECREATION CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010735304,5304,Memorial Recreation Center,MEMORIAL RECREATION CENTER,exact_normalized,100.0,100.0,1,SHADY GROVE BAPTIST CHURCH SAND RIDGE,46.45,MOUNTAIN PARK FIRST BAPTIST CHURCH,46.45,True,False,,1,
1230,JEFFERSON,5305 CENTER STR SCHOOL,5305 CENTER STR SCHOOL,CENTER STR SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010735604,5604,Jonesboro Elementary School,JONESBORO ELEMENTARY SCHOOL,review,85.5,0.0,3,NEW MERKLE CAHABA HEIGHTS CENTER,85.5,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,False,True,low_or_ambiguous_score,,
1231,JEFFERSON,5306 GLEN IRIS ELEM SCH,5306 GLEN IRIS ELEMENTARY SCHOOL,GLEN IRIS ELEMENTARY SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,010735306,5306,Glen Iris Elementary School,GLEN IRIS ELEMENTARY SCHOOL,exact_normalized,100.0,100.0,1,NEW MERKLE CAHABA HEIGHTS CENTER,85.5,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,85.5,True,False,,1,
