result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,house_inferred_districts,senate_inferred_districts,house_spatial_districts,senate_spatial_districts,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_conflict
649,JACKSON,SECTION NEW CITY HALL,SECTION NEW CITY HALL,SECTION NEW CITY HALL,2014-General-Jackson.xlsx,contest_rows,False,01071000024,000024,Section New City Hall,SECTION NEW CITY HALL,exact_normalized,100.0,100.0,1,FLAT ROCK RURITAN BUILDING,56.67,CHRISTIAN HOME,51.43,True,False,,1,,23,8,23,8,True,True,compatible,True,False
650,JACKSON,SKYLINE CITY HALL,SKYLINE CITY HALL,SKYLINE CITY HALL,2014-General-Jackson.xlsx,contest_rows,False,01071000022,000022,Skyline City Hall,SKYLINE CITY HALL,exact_normalized,100.0,100.0,1,FLAT ROCK RURITAN BUILDING,56.67,CHRISTIAN HOME,51.43,True,False,,1,,22,8,22,8,True,True,compatible,True,False
651,JACKSON,STEVENSON CITY PARK,STEVENSON CITY PARK,STEVENSON CITY PARK,2014-General-Jackson.xlsx,contest_rows,False,01071000003,000003,Stevenson City Park,STEVENSON CITY PARK,exact_normalized,100.0,100.0,1,FLAT ROCK RURITAN BUILDING,56.67,CHRISTIAN HOME,51.43,True,False,,1,,23,8,22;23,8,True,True,compatible,True,False
652,JACKSON,TRENTON FIRE HALL,TRENTON FIRE HALL,TRENTON FIRE HALL,2014-General-Jackson.xlsx,contest_rows,False,01071000017,000017,Trenton Fire Hall,TRENTON FIRE HALL,exact_normalized,100.0,100.0,1,FLAT ROCK RURITAN BUILDING,56.67,CHRISTIAN HOME,51.43,True,False,,1,,22,8,22,8,True,True,compatible,True,False
653,JACKSON,TUPELO/PIKEVILLE STORE,TUPELO PIKEVILLE STORE,TUPELO PIKEVILLE STORE,2014-General-Jackson.xlsx,contest_rows,False,01071000013,000013,Tupelo/Pikeville Store,TUPELO PIKEVILLE STORE,exact_normalized,100.0,100.0,1,FLAT ROCK RURITAN BUILDING,56.67,CHRISTIAN HOME,51.43,True,False,,1,,23,8,22;23,8,True,True,compatible,True,False
654,JACKSON,WOODVILLE BOB JONES COMMUNITY,WOODVILLE BOB JONES COMMUNITY,WOODVILLE BOB JONES COMMUNITY,2014-General-Jackson.xlsx,contest_rows,False,01071000016,000016,Woodville B Jones Ctr,WOODVILLE B JONES CENTER,review,79.25,21.89,1,ROSALIE COMMUNITY CENTER,57.36,BRYANT COMMUNITY CENTER,53.44,False,True,low_or_ambiguous_score,,,22,8,22,8,True,True,compatible,False,False
655,LAUDERDALE,1ST PRESBYTERIAN CHURCH,FIRST PRESBYTERIAN CHURCH,FIRST PRESBYTERIAN CHURCH,2014-General-Lauderdale.xlsx,contest_rows,False,01077000101,000101,1st Presbyterian,FIRST PRESBYTERIAN,fuzzy_high,95.0,35.39,1,STEWARTVILLE CHURCH CHRIST,59.61,SHERROD AVE CHURCH CHRIST,53.2,True,False,,1,,1,6,1,6,True,True,compatible,True,False
656,LAUDERDALE,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Lauderdale.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,1;2;3;18,1;6,,,False,False,conflict,False,False
657,LAUDERDALE,ANDERSON TOWN HALL,ANDERSON TOWN HALL,ANDERSON TOWN HALL,2014-General-Lauderdale.xlsx,contest_rows,False,01077000001,000001,Anderson Town Hall,ANDERSON TOWN HALL,exact_normalized,100.0,100.0,1,STEWARTVILLE CHURCH CHRIST,59.61,SHERROD AVE CHURCH CHRIST,53.2,True,False,,1,,2,1,2,1,True,True,compatible,True,False
658,LAUDERDALE,BROADWAY REC_ CENTER,BROADWAY RECREATION CENTER,BROADWAY RECREATION CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000110,000110,Broadway Rec Ctr,BROADWAY RECREATION CENTER,exact_normalized,100.0,100.0,1,STEWARTVILLE CHURCH CHRIST,59.61,SHERROD AVE CHURCH CHRIST,53.2,True,False,,1,,1,6,1;2,1;6,True,True,compatible,True,False
659,LAUDERDALE,CENTER STAR 1ST BAPTIST,CENTER STAR FIRST BAPTIST,CENTER STAR FIRST BAPTIST,2014-General-Lauderdale.xlsx,contest_rows,False,01077000006,000006,Center Star 1st Baptist,CENTER STAR FIRST BAPTIST,exact_normalized,100.0,100.0,1,STEWARTVILLE CHURCH CHRIST,59.61,SHERROD AVE CHURCH CHRIST,53.2,True,False,,1,,2,1,2,1,True,True,compatible,True,False
660,LAUDERDALE,CENTRAL BAPTIST CHURCH,CENTRAL BAPTIST CHURCH,CENTRAL BAPTIST CHURCH,2014-General-Lauderdale.xlsx,contest_rows,False,01077000106,000106,Central Baptist,CENTRAL BAPTIST,fuzzy_high,95.0,9.5,1,KILLEN BAPTIST,85.5,CENTER STAR FIRST BAPTIST,60.64,True,False,,1,,1;3,6,1;3,6,True,True,compatible,True,False
661,LAUDERDALE,CENTRAL COMMUNITY CENTER,CENTRAL COMMUNITY CENTER,CENTRAL COMMUNITY CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000014,000014,Central Comm Ctr,CENTRAL COMMUNITY CENTER,exact_normalized,100.0,100.0,1,KILLEN BAPTIST,85.5,CENTER STAR FIRST BAPTIST,60.64,True,False,,1,,1;18,1,1;18,1,True,True,compatible,True,False
662,LAUDERDALE,CLOVERDALE COMMUNITY CENTER,CLOVERDALE COMMUNITY CENTER,CLOVERDALE COMMUNITY CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000013,000013,Cloverdale Comm Ctr,CLOVERDALE COMMUNITY CENTER,exact_normalized,100.0,100.0,1,KILLEN BAPTIST,85.5,CENTER STAR FIRST BAPTIST,60.64,True,False,,1,,1,1,1,1,True,True,compatible,True,False
663,LAUDERDALE,E CAMPUS WOODMONT BAPTIST,E CAMPUS WOODMONT BAPTIST,E CAMPUS WOODMONT BAPTIST,2014-General-Lauderdale.xlsx,contest_rows,False,01077000113,000113,E Campus Woodmont Baptist,E CAMPUS WOODMONT BAPTIST,exact_normalized,100.0,100.0,1,KILLEN BAPTIST,85.5,CENTER STAR FIRST BAPTIST,60.64,True,False,,1,,1;2,1;6,1;2,1;6,True,True,compatible,True,False
664,LAUDERDALE,ELGIN SENIOR CENTER,ELGIN SENIOR CENTER,ELGIN SENIOR CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000004,000004,Elgin Senior Ctr,ELGIN SENIOR CENTER,exact_normalized,100.0,100.0,1,KILLEN BAPTIST,85.5,CENTER STAR FIRST BAPTIST,60.64,True,False,,1,,2,1,2,1,True,True,compatible,True,False
665,LAUDERDALE,FLORENCE - HIGH SCHOOL,FLORENCE HIGH SCHOOL,FLORENCE HIGH SCHOOL,2014-General-Lauderdale.xlsx,contest_rows,False,01077000114,000114,Florence High,FLORENCE HIGH,review,90.0,4.5,1,HARLAN SCHOOL,85.5,FLORENCE BLVD CHURCH OF CHRIST,85.5,False,True,low_or_ambiguous_score,,,1;2,1,1;2,1,True,True,compatible,False,False
666,LAUDERDALE,FLORENCE - MIDDLE SCHOOL,FLORENCE MIDDLE SCHOOL,FLORENCE MIDDLE SCHOOL,2014-General-Lauderdale.xlsx,contest_rows,False,01077000107,000107,Hibbett School,HIBBETT SCHOOL,review,85.5,0.0,3,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,False,True,low_or_ambiguous_score,,,1,6,1;18,6,True,True,compatible,False,False
667,LAUDERDALE,FLORENCE BLVD CHURCH OF CHRIST,FLORENCE BLVD CHURCH OF CHRIST,FLORENCE BLVD CHURCH OF CHRIST,2014-General-Lauderdale.xlsx,contest_rows,False,01077000109,000109,Florence Blvd Church of Christ,FLORENCE BLVD CHURCH OF CHRIST,exact_normalized,100.0,100.0,1,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,True,False,,1,,2,1,2,1,True,True,compatible,True,False
668,LAUDERDALE,FOREST HILLS SCHOOL,FOREST HILLS SCHOOL,FOREST HILLS SCHOOL,2014-General-Lauderdale.xlsx,contest_rows,False,01077000112,000112,Forest Hills School,FOREST HILLS SCHOOL,exact_normalized,100.0,100.0,1,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,True,False,,1,,1;2,1,1;2,1,True,True,compatible,True,False
669,LAUDERDALE,GRADY RICHARDS CENTER,GRADY RICHARDS CENTER,GRADY RICHARDS CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000100,000100,Grady Richards Ctr,GRADY RICHARDS CENTER,exact_normalized,100.0,100.0,1,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,True,False,,1,,3,6,3;18,6,True,True,compatible,True,False
670,LAUDERDALE,GREENHILL SENIOR CENTER,GREENHILL SENIOR CENTER,GREENHILL SENIOR CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000005,000005,Greenhill Senior Ctr,GREENHILL SENIOR CENTER,exact_normalized,100.0,100.0,1,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,True,False,,1,,1,1,1;2,1,True,True,compatible,True,False
671,LAUDERDALE,HANDY RECREATION CENTER,HANDY RECREATION CENTER,HANDY RECREATION CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000102,000102,Handy Rec Ctr,HANDY RECREATION CENTER,exact_normalized,100.0,100.0,1,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,True,False,,1,,1;3,6,1;3,6,True,True,compatible,True,False
672,LAUDERDALE,HARLAN SCHOOL,HARLAN SCHOOL,HARLAN SCHOOL,2014-General-Lauderdale.xlsx,contest_rows,False,01077000108,000108,Harlan School,HARLAN SCHOOL,exact_normalized,100.0,100.0,1,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,True,False,,1,,1,6,1;2,1;6,True,True,compatible,True,False
673,LAUDERDALE,HIBBETT SCHOOL,HIBBETT SCHOOL,HIBBETT SCHOOL,2014-General-Lauderdale.xlsx,contest_rows,False,01077000107,000107,Hibbett School,HIBBETT SCHOOL,exact_normalized,100.0,100.0,1,HARLAN SCHOOL,85.5,FLORENCE HIGH,85.5,True,False,,1,,1,6,1;18,6,True,True,compatible,True,False
674,LAUDERDALE,HIGHLAND BAPTIST CHURCH,HIGHLAND BAPTIST CHURCH,HIGHLAND BAPTIST CHURCH,2014-General-Lauderdale.xlsx,contest_rows,False,01077000111,000111,Highland Baptist,HIGHLAND BAPTIST,fuzzy_high,95.0,9.5,1,CENTRAL BAPTIST,85.5,KILLEN BAPTIST,85.5,True,False,,1,,1,6,1,6,True,True,compatible,True,False
675,LAUDERDALE,KILLEN BAPTIST CHURCH,KILLEN BAPTIST CHURCH,KILLEN BAPTIST CHURCH,2014-General-Lauderdale.xlsx,contest_rows,False,01077000007,000007,Killen Baptist,KILLEN BAPTIST,fuzzy_medium,90.0,28.38,1,HIGHLAND BAPTIST,61.62,STEWARTVILLE CHURCH CHRIST,60.64,True,False,,1,,2,1,2,1,True,True,compatible,True,False
676,LAUDERDALE,LAUDERDALE COUNTY BD,LAUDERDALE COUNTY BD,LAUDERDALE COUNTY BD,2014-General-Lauderdale.xlsx,contest_rows,False,01077000011,000011,Lauderdale Co Bd,LAUDERDALE COUNTY BD,exact_normalized,100.0,100.0,1,HIGHLAND BAPTIST,61.62,STEWARTVILLE CHURCH CHRIST,60.64,True,False,,1,,2,1,2,1,True,True,compatible,True,False
677,LAUDERDALE,LEXINGTON SENIOR CENTER,LEXINGTON SENIOR CENTER,LEXINGTON SENIOR CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000003,000003,Lexington Senior Ctr,LEXINGTON SENIOR CENTER,exact_normalized,100.0,100.0,1,HIGHLAND BAPTIST,61.62,STEWARTVILLE CHURCH CHRIST,60.64,True,False,,1,,2,1,2,1,True,True,compatible,True,False
678,LAUDERDALE,MARS HILL SCHOOL,MARS HILL SCHOOL,MARS HILL SCHOOL,2014-General-Lauderdale.xlsx,contest_rows,False,01077000115,000115,Mars Hill School,MARS HILL SCHOOL,exact_normalized,100.0,100.0,1,HIGHLAND BAPTIST,61.62,STEWARTVILLE CHURCH CHRIST,60.64,True,False,,1,,1;2,1,1;2,1,True,True,compatible,True,False
679,LAUDERDALE,OAKLAND FIRE STATION,OAKLAND FIRE STATION,OAKLAND FIRE STATION,2014-General-Lauderdale.xlsx,contest_rows,False,01077000015,000015,Oakland Fire St,OAKLAND FIRE SAINT,fuzzy_medium,89.47,37.09,1,FLORENCE FIRST BAPTIST,52.38,HANDY RECREATION CENTER,51.16,True,False,,1,,1;18,6,1;18,6,True,True,compatible,True,False
680,LAUDERDALE,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Lauderdale.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,1;2;3;18,1;6,,,False,False,conflict,False,False
681,LAUDERDALE,ROGERSVILLE SENIOR CENTER,ROGERSVILLE SENIOR CENTER,ROGERSVILLE SENIOR CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000002,000002,Rogersville Senior Ctr,ROGERSVILLE SENIOR CENTER,exact_normalized,100.0,100.0,1,FLORENCE FIRST BAPTIST,52.38,HANDY RECREATION CENTER,51.16,True,False,,1,,2,1,2,1,True,True,compatible,True,False
682,LAUDERDALE,SHERROD AVE CHURCH OF CHRIST,SHERROD AVE CHURCH OF CHRIST,SHERROD AVE CHURCH OF CHRIST,2014-General-Lauderdale.xlsx,contest_rows,False,01077000103,000103,Sherrod Ave Ch Christ,SHERROD AVE CHURCH CHRIST,fuzzy_high,95.0,24.63,1,STEWARTVILLE CHURCH CHRIST,70.37,FLORENCE BLVD CHURCH OF CHRIST,69.09,True,False,,1,,1,6,1,6,True,True,compatible,True,False
683,LAUDERDALE,ST_ FLORIAN SENIOR CENTER,SAINT FLORIAN SENIOR CENTER,SAINT FLORIAN SENIOR CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000009,000009,St Florian Senior Ctr,SAINT FLORIAN SENIOR CENTER,exact_normalized,100.0,100.0,1,STEWARTVILLE CHURCH CHRIST,70.37,FLORENCE BLVD CHURCH OF CHRIST,69.09,True,False,,1,,2,1,2,1,True,True,compatible,True,False
684,LAUDERDALE,STEWARTVILLE CHURCH OF CHRIST,STEWARTVILLE CHURCH OF CHRIST,STEWARTVILLE CHURCH OF CHRIST,2014-General-Lauderdale.xlsx,contest_rows,False,01077000016,000016,Stewartville Ch Christ,STEWARTVILLE CHURCH CHRIST,fuzzy_high,95.0,24.63,1,SHERROD AVE CHURCH CHRIST,70.37,FLORENCE BLVD CHURCH OF CHRIST,67.56,True,False,,1,,1;18,1,1;18,1,True,True,compatible,True,False
685,LAUDERDALE,UNDERWOOD COMMUNITY CENTER,UNDERWOOD COMMUNITY CENTER,UNDERWOOD COMMUNITY CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000012,000012,Underwood Comm Ctr,UNDERWOOD COMMUNITY CENTER,exact_normalized,100.0,100.0,1,SHERROD AVE CHURCH CHRIST,70.37,FLORENCE BLVD CHURCH OF CHRIST,67.56,True,False,,1,,1;2,1,1;2,1,True,True,compatible,True,False
686,LAUDERDALE,WATERLOO SENIOR CITIZEN,WATERLOO SENIOR CITIZEN,WATERLOO SENIOR CITIZEN,2014-General-Lauderdale.xlsx,contest_rows,False,01077000017,000017,Waterloo Sr Bldg,WATERLOO SR BUILDING,review,69.77,6.43,1,ELGIN SENIOR CENTER,63.33,LEXINGTON SENIOR CENTER,61.96,False,True,low_or_ambiguous_score,,,18,6,18,6,True,True,compatible,False,False
687,LAUDERDALE,ZIP CITY COMMUNITY CENTER,ZIP CITY COMMUNITY CENTER,ZIP CITY COMMUNITY CENTER,2014-General-Lauderdale.xlsx,contest_rows,False,01077000008,000008,Zip City Comm Ctr,ZIP CITY COMMUNITY CENTER,exact_normalized,100.0,100.0,1,ELGIN SENIOR CENTER,63.33,LEXINGTON SENIOR CENTER,61.96,True,False,,1,,1,1,1,1,True,True,compatible,True,False
688,LAWRENCE,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Lawrence.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,3;7,4;6,,,False,False,conflict,False,False
689,LAWRENCE,AYCOCK BUILDING 18-1,AYCOCK BUILDING 18 1,AYCOCK BUILDING 18 1,2014-General-Lawrence.xlsx,contest_rows,False,01079001801,001801,Aycock Building,AYCOCK BUILDING,fuzzy_high,95.0,60.9,1,RED BANK FIRE SAINT,34.1,CADDO FIRE SAINT,33.33,True,False,,1,,7,4,7,4,True,True,compatible,True,False
690,LAWRENCE,BOARD OF EDUCATION 25-1,BOARD OF EDUCATION 25 1,BOARD OF EDUCATION 25 1,2014-General-Lawrence.xlsx,contest_rows,False,01079002501,002501,Board of Education,BOARD OF EDUCATION,fuzzy_high,95.0,50.39,1,HATTON CHURCH,44.61,CADDO FIRE SAINT,41.03,True,False,,1,,7,4,7,4,True,True,compatible,True,False
691,LAWRENCE,CADDO FIRE  DEPT_,CADDO FIRE DEPARTMENT,CADDO FIRE DEPARTMENT,2014-General-Lawrence.xlsx,contest_rows,False,01079002801,002801,Speake VFD,SPEAKE VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,2,HILLSBORO VOLUNTEER FIRE DEPARTMENT,85.5,CHALYBEATE FIRE DEPARTMENT,79.17,False,True,low_or_ambiguous_score,,,7,4,7,4,True,True,compatible,False,False
692,LAWRENCE,CADDO SR_ CENTER,CADDO SR CENTER,CADDO SR CENTER,2014-General-Lawrence.xlsx,contest_rows,False,01079003401,003401,Caddo Senior Ctr,CADDO SENIOR CENTER,review,88.24,2.74,1,N COURTLAND SENIOR CENTER,85.5,TOWN CREEK COMMUNITY CENTER,85.5,False,True,low_or_ambiguous_score,,,7,4,7,4,True,True,compatible,False,False
693,LAWRENCE,CHALYBEATE FIRE DEPT 17-1,CHALYBEATE FIRE DEPARTMENT 17 1,CHALYBEATE FIRE DEPARTMENT 17 1,2014-General-Lawrence.xlsx,contest_rows,False,01079001701,001701,Chalybeate FD,CHALYBEATE FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,RED BANK FIRE SAINT,85.5,CADDO FIRE SAINT,85.5,True,False,,1,,7,4,7,4,True,True,compatible,True,False
694,LAWRENCE,DONALD BAPTIST CHURCH,DONALD BAPTIST CHURCH,DONALD BAPTIST CHURCH,2014-General-Lawrence.xlsx,contest_rows,False,01079000701,000701,Donald Baptist,DONALD BAPTIST,review,90.0,4.5,1,HATTON CHURCH,85.5,WOLF SPRINGS CHURCH,65.0,False,True,low_or_ambiguous_score,,,7,4,7,4,True,True,compatible,False,False
695,LAWRENCE,FAIRFIELD CH 22-1 & 30-1,FAIRFIELD CHURCH 22 1 AND 30 1,FAIRFIELD CHURCH 22 1 AND 30 1,2014-General-Lawrence.xlsx,contest_rows,False,01079002201,002201,Fairfield Church,FAIRFIELD CHURCH,review,90.0,4.5,1,HATTON CHURCH,85.5,LINDSEY HALL CHURCH,85.5,False,True,low_or_ambiguous_score,,,7,4,7,4,True,True,compatible,False,False
696,LAWRENCE,FREEMAN TABERNACLE 26-1,FREEMAN TABERNACLE 26 1,FREEMAN TABERNACLE 26 1,2014-General-Lawrence.xlsx,contest_rows,False,01079002601,002601,Freeman Tabernacle,FREEMAN TABERNACLE,fuzzy_high,95.0,49.4,1,MCCARLEY CENTER,45.6,LAWRENCE HEALTH DEPARTMENT,38.78,True,False,,1,,7,4,7,4,True,True,compatible,True,False
697,LAWRENCE,HATTON CHURCH OF CHRIST,HATTON CHURCH OF CHRIST,HATTON CHURCH OF CHRIST,2014-General-Lawrence.xlsx,contest_rows,False,01079001301,001301,Hatton Church,HATTON CHURCH,fuzzy_medium,90.0,12.05,1,LOOSIER CHURCH OF CHRIST,77.95,WOLF SPRINGS CHURCH,58.81,True,False,,1,,7,4,7,4,True,True,compatible,True,False
698,LAWRENCE,HILLSBORO CITY HALL 1-1,HILLSBORO CITY HALL 1 1,HILLSBORO CITY HALL 1 1,2014-General-Lawrence.xlsx,contest_rows,False,01079000101,000101,Hillsboro City Hall,HILLSBORO CITY HALL,fuzzy_high,95.0,9.5,1,HILLSBORO VOLUNTEER FIRE DEPARTMENT,85.5,MOULTON CITY HALL,65.77,True,False,,1,,3,6,3,6,True,True,compatible,True,False
699,LAWRENCE,HILLSBORO FIRE DEPT_,HILLSBORO FIRE DEPARTMENT,HILLSBORO FIRE DEPARTMENT,2014-General-Lawrence.xlsx,contest_rows,False,01079000401,000401,Hillsboro VFD,HILLSBORO VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,CADDO FIRE SAINT,85.5,CHALYBEATE FIRE DEPARTMENT,74.51,True,False,,1,,3,6,3,6,True,True,compatible,True,False
700,LAWRENCE,KITCHENS MILL 29-1 & 35-1,KITCHENS MILL 29 1 AND 35 1,KITCHENS MILL 29 1 AND 35 1,2014-General-Lawrence.xlsx,contest_rows,False,01079002901,002901,Kitchens Mill,KITCHENS MILL,fuzzy_medium,90.0,48.96,1,MCCARLEY CENTER,41.04,LANDERSVILLE CHURCH,38.86,True,False,,1,,7,4,7,4,True,True,compatible,True,False
701,LAWRENCE,LANDERSVILLE METHOD 12-1,LANDERSVILLE METHOD 12 1,LANDERSVILLE METHOD 12 1,2014-General-Lawrence.xlsx,contest_rows,False,01079001201,001201,Landersville Church,LANDERSVILLE CHURCH,review,73.55,30.07,1,MOUNT MORIAH METHODIST,43.48,MCCARLEY CENTER,42.0,False,True,low_or_ambiguous_score,,,7,4,7,4,True,True,compatible,False,False
702,LAWRENCE,LAWRENCE HEALTH DEPT 19-1,LAWRENCE HEALTH DEPARTMENT 19 1,LAWRENCE HEALTH DEPARTMENT 19 1,2014-General-Lawrence.xlsx,contest_rows,False,01079001901,001901,Lawrence Health Dept,LAWRENCE HEALTH DEPARTMENT,fuzzy_high,95.0,35.0,1,CHALYBEATE FIRE DEPARTMENT,60.0,SPEAKE VOLUNTEER FIRE DEPARTMENT,54.29,True,False,,1,,7,4,7,4,True,True,compatible,True,False
703,LAWRENCE,LINDSEY HALL CHURCH 31-1,LINDSEY HALL CHURCH 31 1,LINDSEY HALL CHURCH 31 1,2014-General-Lawrence.xlsx,contest_rows,False,01079003101,003101,Lindsey Hall Church,LINDSEY HALL CHURCH,fuzzy_high,95.0,9.5,1,HATTON CHURCH,85.5,FAIRFIELD CHURCH,85.5,True,False,,1,,7,4,7,4,True,True,compatible,True,False
704,LAWRENCE,LOOSIER CH OF CHRIST 16-1,LOOSIER CHURCH OF CHRIST 16 1,LOOSIER CHURCH OF CHRIST 16 1,2014-General-Lawrence.xlsx,contest_rows,False,01079001601,001601,Loosier Church of Christ,LOOSIER CHURCH OF CHRIST,fuzzy_high,95.0,9.5,1,HATTON CHURCH,85.5,FAIRFIELD CHURCH,85.5,True,False,,1,,7,4,7,4,True,True,compatible,True,False
705,LAWRENCE,MCCARLEY CTR_ 6-1,MCCARLEY CENTER 6 1,MCCARLEY CENTER 6 1,2014-General-Lawrence.xlsx,contest_rows,False,01079000601,000601,McCarley Ctr,MCCARLEY CENTER,fuzzy_high,95.0,42.37,1,CADDO SENIOR CENTER,52.63,N COURTLAND SENIOR CENTER,50.0,True,False,,1,,7,4,7,4,True,True,compatible,True,False
706,LAWRENCE,MOULTON CITY HALL 24-1,MOULTON CITY HALL 24 1,MOULTON CITY HALL 24 1,2014-General-Lawrence.xlsx,contest_rows,False,01079002401,002401,Moulton City Hall,MOULTON CITY HALL,fuzzy_high,95.0,33.93,1,HILLSBORO CITY HALL,61.07,LINDSEY HALL CHURCH,43.9,True,False,,1,,7,4,7,4,True,True,compatible,True,False
707,LAWRENCE,MT_ HOPE BAPT_ FELLOWSHIP,MOUNT HOPE BAPTIST FELLOWSHIP,MOUNT HOPE BAPTIST FELLOWSHIP,2014-General-Lawrence.xlsx,contest_rows,False,01079000901,000901,Mt Hope Baptist,MOUNT HOPE BAPTIST,review,90.0,4.5,1,NEW ZION BAPTIST,85.5,DONALD BAPTIST,85.5,False,True,low_or_ambiguous_score,,,7,4,7,4,True,True,compatible,False,False
708,LAWRENCE,MT_ MORIAH METHODIST,MOUNT MORIAH METHODIST,MOUNT MORIAH METHODIST,2014-General-Lawrence.xlsx,contest_rows,False,01079002101,002101,Mt Moriah Methodist,MOUNT MORIAH METHODIST,exact_normalized,100.0,100.0,1,NEW ZION BAPTIST,85.5,DONALD BAPTIST,85.5,True,False,,1,,7,4,7,4,True,True,compatible,True,False
709,LAWRENCE,N_ COURTLAND SR_ CTR_,N COURTLAND SR CENTER,N COURTLAND SR CENTER,2014-General-Lawrence.xlsx,contest_rows,False,01079000201,000201,N Courtland Senior Ctr,N COURTLAND SENIOR CENTER,fuzzy_medium,91.3,26.3,1,CADDO SENIOR CENTER,65.0,MCCARLEY CENTER,55.56,True,False,,1,,3,6,3,6,True,True,compatible,True,False
710,LAWRENCE,NEW ZION BAPTIST,NEW ZION BAPTIST,NEW ZION BAPTIST,2014-General-Lawrence.xlsx,contest_rows,False,01079001101,001101,New Zion Baptist,NEW ZION BAPTIST,exact_normalized,100.0,100.0,1,CADDO SENIOR CENTER,65.0,MCCARLEY CENTER,55.56,True,False,,1,,7,4,7,4,True,True,compatible,True,False
711,LAWRENCE,PINE GROVE CH 36-1,PINE GROVE CHURCH 36 1,PINE GROVE CHURCH 36 1,2014-General-Lawrence.xlsx,contest_rows,False,01079003601,003601,Pine Grove Church,PINE GROVE CHURCH,fuzzy_high,95.0,9.5,1,HATTON CHURCH,85.5,PINEY GROVE CHURCH,85.0,True,False,,1,,7,4,7,4,True,True,compatible,True,False
712,LAWRENCE,PINEY GROVE CHURCH 32-1,PINEY GROVE CHURCH 32 1,PINEY GROVE CHURCH 32 1,2014-General-Lawrence.xlsx,contest_rows,False,01079003201,003201,Piney Grove Church,PINEY GROVE CHURCH,fuzzy_high,95.0,9.5,1,HATTON CHURCH,85.5,PINE GROVE CHURCH,85.0,True,False,,1,,7,4,7,4,True,True,compatible,True,False
713,LAWRENCE,PLEASANT GR 14 20 23 27-1,PLEASANT GR 14 20 23 27 1,PLEASANT GR 14 20 23 27 1,2014-General-Lawrence.xlsx,contest_rows,False,01079001401,001401,Pleasant Grove Church,PLEASANT GROVE CHURCH,review,52.41,9.66,1,CADDO FIRE SAINT,42.75,MCCARLEY CENTER,34.62,False,True,low_or_ambiguous_score,,,7,4,7,4,True,True,compatible,False,False
714,LAWRENCE,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Lawrence.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,3;7,4;6,,,False,False,conflict,False,False
715,LAWRENCE,"RED BANK FIRE DEPT,",RED BANK FIRE DEPARTMENT,RED BANK FIRE DEPARTMENT,2014-General-Lawrence.xlsx,contest_rows,False,01079003301,003301,Caddo Fire St,CADDO FIRE SAINT,review,85.5,6.43,1,RED BANK FIRE SAINT,79.07,CHALYBEATE FIRE DEPARTMENT,73.08,False,True,low_or_ambiguous_score,,,3,6,7,4,False,False,conflict,False,False
716,LAWRENCE,SPEAKE FIRE DEPT_,SPEAKE FIRE DEPARTMENT,SPEAKE FIRE DEPARTMENT,2014-General-Lawrence.xlsx,contest_rows,False,01079002801,002801,Speake VFD,SPEAKE VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,HILLSBORO VOLUNTEER FIRE DEPARTMENT,85.5,CHALYBEATE FIRE DEPARTMENT,79.17,True,False,,1,,7,4,7,4,True,True,compatible,True,False
