roster_id,build_run_id,incumbency_evidence_id,cycle,state_code,chamber,district,incumbent_name,party_family,incumbent_ran,open_seat,dem_incumbent,rep_incumbent,incumbency_balance,existing_roster_status,comparison_status,review_status,resolution_rationale,evidence_method,evidence_url
AL26INC-B73DDA5F9CD261B4F875,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-D366AB3762A7705C302B,2026,AL,upper,14,April Weaver,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-99C7DDA97C50CC7E2A3D,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-59A7F90712BBA6B4F07A,2026,AL,upper,15,Dan Roberts,republican,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-D5D7032D1280669A5716,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-7B6D91A15BEC53D58AE0,2026,AL,upper,16,Jabo Waggoner,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-32097CB045A944E7EF63,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-541D784AFB0984D645BE,2026,AL,upper,17,Shay Shelnutt,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-C5EC2104B20E897FA7B2,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-A5CD9FBEC99441F80A9E,2026,AL,upper,18,Rodger Smitherman,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-D271CEFA45CFF24D513A,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-3D442EBA54170C9969C3,2026,AL,upper,19,Merika Coleman,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-D0904DACA10BCB39C570,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-8CD03D642EB32B437265,2026,AL,upper,20,Linda Coleman-Madison,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-17F8F4C996BC6E1933B5,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-68389B68349A1645DB5E,2026,AL,upper,21,Gerald Allen,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-62BD7F9EB840905496D2,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-94C69D0BDDBB20186A48,2026,AL,upper,22,Greg Albritton,republican,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-AFFFF28449EF9B5E66AD,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-C5266B0AF107F0DF87E4,2026,AL,upper,23,Rob Stewart,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-DCD7D2DDB08D3C5B4CB4,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-9A90FF89283472C6560A,2026,AL,upper,24,Bobby Singleton,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-52EF7A3C04B936F5A64D,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-D15BE1CF28B8FB06F1E1,2026,AL,upper,25,Will Barfoot,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-9F3F4B6B47CE914048F7,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-45FF54C5746A4A328FC1,2026,AL,upper,26,Kirk Hatcher,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-D8BE7159B53E33B1AF2D,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CCD0DE779DC4A35C0384,2026,AL,upper,27,Jay Hovey,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-47A984D076F405C81C84,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CA65C85ED1EE31A58248,2026,AL,upper,28,Billy Beasley,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-A301C6057B0F592DD5B6,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-C80ADBE10DAEDD0E16DC,2026,AL,upper,29,Donnie Chesteen,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-A5F482021FEF5DC17195,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-689E8604771BBB056B71,2026,AL,upper,30,Clyde Chambliss,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-041D7D66794ED1698AAF,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-5AFBE1441115F42AE32B,2026,AL,upper,31,Josh Carnley,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-47788F61A6DB987F28D8,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-04F7217515DA70E8A7E2,2026,AL,upper,32,Chris Elliott,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-E408FF125C8FB1E96728,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-E8E17D9E9573DD511565,2026,AL,upper,33,Vivian Figures,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-03C768663867602FFA05,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-68BD1E4408722BE616AF,2026,AL,upper,34,Jack Williams,republican,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-A1F5C7127E42D5A2BC41,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CD51C98CC9D708BB3D4C,2026,AL,upper,35,David Sessions,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
