state,year,chamber,district,dem_votes,rep_votes,dem_margin
MO,2012,house,45,10274.0,,
MO,2012,house,46,12202.0,6564.0,30.04369604604071
MO,2012,house,47,8138.0,7589.0,3.4908119793984866
MO,2012,house,48,6061.0,9116.0,-20.129142781840944
MO,2012,house,49,4378.0,10314.0,-40.40294037571468
MO,2012,house,50,,13425.0,
MO,2012,house,51,6244.0,6714.0,-3.6271029479858004
MO,2012,house,52,4854.0,7998.0,-24.463118580765638
MO,2012,house,53,6909.0,9931.0,-17.94536817102138
MO,2012,house,54,4511.0,9342.0,-34.8733126398614
MO,2012,house,55,6465.0,11747.0,-29.002855260267957
MO,2012,house,56,5667.0,10189.0,-28.51917255297679
MO,2012,house,57,6613.0,9091.0,-15.779419256240448
MO,2012,house,58,,11956.0,
MO,2012,house,59,3230.0,13406.0,-61.168550132243325
MO,2012,house,60,7084.0,10674.0,-20.21624056763149
MO,2012,house,61,4808.0,12478.0,-44.371167418720354
MO,2012,house,62,5639.0,11082.0,-32.55188086836912
MO,2012,house,63,6772.0,11163.0,-24.482854753275717
MO,2012,house,64,9075.0,8832.0,1.357011224660747
MO,2012,house,65,927.0,12755.0,-86.44934951030551
MO,2012,house,66,12724.0,,
MO,2012,house,67,18856.0,,
MO,2012,house,68,14085.0,3863.0,56.95342099398262
MO,2012,house,69,12313.0,5341.0,39.49246629659001
MO,2012,house,70,9254.0,8537.0,4.030127592603002
MO,2012,house,71,13431.0,,
MO,2012,house,72,9815.0,5828.0,25.487438470881543
MO,2012,house,73,13495.0,,
MO,2012,house,74,14356.0,,
MO,2012,house,75,16600.0,,
MO,2012,house,76,17869.0,,
MO,2012,house,77,13992.0,,
MO,2012,house,78,12100.0,,
MO,2012,house,79,15225.0,,
MO,2012,house,80,13683.0,,
MO,2012,house,81,11555.0,,
MO,2012,house,82,12631.0,4560.0,46.94898493397708
MO,2012,house,83,15171.0,,
MO,2012,house,84,15214.0,,
MO,2012,house,85,15570.0,,
MO,2012,house,86,17721.0,,
MO,2012,house,87,15823.0,,
MO,2012,house,88,15334.0,,
MO,2012,house,89,,18474.0,
MO,2012,house,90,11172.0,11438.0,-1.1764705882352942
MO,2012,house,91,12266.0,8458.0,18.374831113684618
MO,2012,house,92,9723.0,7529.0,12.717366102480872
MO,2012,house,93,8815.0,4810.0,29.394495412844037
MO,2012,house,94,8568.0,8255.0,1.8605480592046604
MO,2012,house,95,8025.0,11920.0,-19.528703935823515
MO,2012,house,96,,17087.0,
MO,2012,house,97,7240.0,7814.0,-3.812940082370134
MO,2012,house,98,,15534.0,
MO,2012,house,99,7405.0,10755.0,-18.44713656387665
MO,2012,house,100,,16814.0,
MO,2012,house,101,,16962.0,
MO,2012,house,102,6961.0,11715.0,-25.45512957806811
MO,2012,house,103,,15754.0,
MO,2012,house,104,7616.0,9835.0,-12.715603690332932
MO,2012,house,105,7619.0,11726.0,-21.23029206513311
MO,2012,house,106,6404.0,9691.0,-20.422491456974214
MO,2012,house,107,7695.0,9628.0,-11.158575304508457
MO,2012,house,108,,15541.0,
MO,2012,house,109,7215.0,9810.0,-15.242290748898679
MO,2012,house,110,,15055.0,
MO,2012,house,111,8052.0,7836.0,1.3595166163141994
MO,2012,house,112,6425.0,9284.0,-18.19975810045197
MO,2012,house,113,8450.0,7225.0,7.814992025518341
MO,2012,house,114,7780.0,7691.0,0.5752698597375735
MO,2012,house,115,6676.0,6909.0,-1.715126978284873
MO,2012,house,116,,12284.0,
MO,2012,house,117,9704.0,,
MO,2012,house,118,11297.0,,
MO,2012,house,119,,12327.0,
MO,2012,house,120,,12659.0,
MO,2012,house,121,,11227.0,
MO,2012,house,122,,6498.0,
MO,2012,house,123,,14815.0,
MO,2012,house,124,,15378.0,
MO,2012,house,125,,14033.0,
MO,2012,house,126,,13206.0,
MO,2012,house,127,,14879.0,
MO,2012,house,128,,14025.0,
MO,2012,house,129,3653.0,12032.0,-53.42046541281479
MO,2012,house,130,,13188.0,
MO,2012,house,131,,13279.0,
MO,2012,house,132,5203.0,4416.0,8.181723671899366
MO,2012,house,133,4972.0,11878.0,-40.98516320474778
MO,2012,house,134,7239.0,9227.0,-12.073363294060488
MO,2012,house,135,7310.0,8932.0,-9.98645487008989
MO,2012,house,136,,17648.0,
MO,2012,house,137,,14320.0,
MO,2012,house,138,,15712.0,
MO,2012,house,139,5020.0,12375.0,-42.28226501868353
MO,2012,house,140,,15284.0,
MO,2012,house,141,,12677.0,
MO,2012,house,142,,11843.0,
MO,2012,house,143,5299.0,9580.0,-28.772094898850728
MO,2012,house,144,4897.0,9432.0,-31.649103217251728
MO,2012,house,145,,12873.0,
MO,2012,house,146,,16824.0,
MO,2012,house,147,,12546.0,
MO,2012,house,148,5893.0,8991.0,-20.8142972319269
MO,2012,house,149,8707.0,4403.0,32.829900839054154
MO,2012,house,150,1861.0,1998.0,-3.5501425239699405
MO,2012,house,151,5198.0,9957.0,-31.40217749917519
MO,2012,house,152,,11572.0,
MO,2012,house,153,,11464.0,
MO,2012,house,154,4570.0,9950.0,-37.05234159779614
MO,2012,house,155,,13880.0,
MO,2012,house,156,,13072.0,
MO,2012,house,157,,13426.0,
MO,2012,house,158,,10568.0,
MO,2012,house,159,,11340.0,
MO,2012,house,160,,14061.0,
MO,2012,house,161,,11115.0,
MO,2012,house,162,,12917.0,
MO,2012,house,163,,12663.0,
MO,2012,senate,1,45689.0,44055.0,1.8207345337849885
MO,2012,senate,3,30335.0,35384.0,-7.682709718650618
MO,2012,senate,5,64026.0,,
MO,2012,senate,7,64674.0,,
MO,2012,senate,9,62964.0,,
MO,2012,senate,11,50824.0,,
MO,2012,senate,13,67715.0,15243.0,63.25128378215483
MO,2012,senate,15,,77745.0,
MO,2012,senate,17,37997.0,42491.0,-5.5834410098399765
MO,2012,senate,19,34216.0,47067.0,-15.81019401350836
MO,2012,senate,21,22073.0,47490.0,-36.5381021520061
MO,2012,senate,23,,72310.0,
MO,2012,senate,25,27913.0,35756.0,-12.318396707974053
MO,2012,senate,27,,61891.0,
MO,2012,senate,29,,64011.0,
MO,2012,senate,31,28375.0,49993.0,-27.58523887300939
MO,2012,senate,33,,59859.0,
MO,2014,house,1,1929.0,7479.0,-58.99234693877551
MO,2014,house,2,2580.0,5785.0,-38.31440526001195
MO,2014,house,3,,7023.0,
MO,2014,house,4,,9030.0,
MO,2014,house,5,2437.0,6605.0,-46.09599646095997
MO,2014,house,6,3286.0,7731.0,-40.34673686121449
MO,2014,house,7,,7670.0,
MO,2014,house,8,2797.0,6726.0,-41.2580069305891
MO,2014,house,9,,9353.0,
MO,2014,house,10,5590.0,,
MO,2014,house,11,,7360.0,
MO,2014,house,12,3515.0,6743.0,-31.46812244102164
MO,2014,house,13,,7539.0,
MO,2014,house,14,3837.0,4904.0,-12.206841322503147
MO,2014,house,15,5541.0,,
MO,2014,house,16,,7010.0,
MO,2014,house,17,4504.0,4576.0,-0.7929515418502202
MO,2014,house,18,4284.0,3339.0,12.396694214876034
MO,2014,house,19,2115.0,,
MO,2014,house,20,3412.0,4082.0,-8.940485721910862
MO,2014,house,21,4889.0,,
MO,2014,house,22,4566.0,,
MO,2014,house,23,3254.0,,
MO,2014,house,24,5928.0,,
MO,2014,house,25,7963.0,,
MO,2014,house,26,5917.0,,
MO,2014,house,27,4641.0,,
MO,2014,house,28,4959.0,,
MO,2014,house,29,3638.0,5698.0,-22.065124250214225
MO,2014,house,30,,7329.0,
MO,2014,house,31,,6287.0,
MO,2014,house,32,2361.0,5526.0,-40.1293267402054
MO,2014,house,33,1458.0,6434.0,-63.05119107957425
MO,2014,house,34,3022.0,5583.0,-29.761766414875073
MO,2014,house,35,4720.0,5236.0,-5.182804339092005
MO,2014,house,36,4715.0,3146.0,19.959292710851038
MO,2014,house,37,5489.0,,
MO,2014,house,38,,7044.0,
MO,2014,house,39,,7847.0,
MO,2014,house,40,2424.0,6647.0,-46.55495535222136
MO,2014,house,41,3861.0,6243.0,-23.574821852731592
MO,2014,house,42,2567.0,7054.0,-46.63756366282091
MO,2014,house,43,2124.0,5731.0,-45.919796308084024
MO,2014,house,44,3058.0,5249.0,-26.375346093655953
MO,2014,house,45,3889.0,,
MO,2014,house,46,7948.0,,
MO,2014,house,47,4746.0,5007.0,-2.6760996616425716
MO,2014,house,48,,7418.0,
MO,2014,house,49,3416.0,5568.0,-23.953695458593053
MO,2014,house,50,,7832.0,
MO,2014,house,51,3107.0,4727.0,-20.679091141179473
MO,2014,house,52,,5911.0,
MO,2014,house,53,3949.0,6337.0,-23.216021777172855
MO,2014,house,54,,6421.0,
MO,2014,house,55,,8362.0,
MO,2014,house,56,2871.0,5525.0,-31.61029061457837
MO,2014,house,57,2624.0,5738.0,-37.23989476201866
MO,2014,house,58,,7117.0,
MO,2014,house,59,,8824.0,
MO,2014,house,60,,9041.0,
MO,2014,house,61,2825.0,7648.0,-46.05175212451065
MO,2014,house,62,,8859.0,
MO,2014,house,63,3237.0,7157.0,-37.71406580719646
MO,2014,house,64,2947.0,6360.0,-36.67132266036317
MO,2014,house,65,,7668.0,
MO,2014,house,66,6322.0,1023.0,72.14431586113002
MO,2014,house,67,9616.0,2241.0,62.19954457282618
MO,2014,house,68,6758.0,3435.0,32.60080447365839
MO,2014,house,69,6501.0,3414.0,31.13464447806354
MO,2014,house,70,5309.0,5155.0,1.4717125382262997
MO,2014,house,71,6004.0,4142.0,18.352059925093634
MO,2014,house,72,5588.0,3017.0,29.87797791981406
MO,2014,house,73,6055.0,,
MO,2014,house,74,6756.0,,
MO,2014,house,75,8077.0,,
MO,2014,house,76,7006.0,,
MO,2014,house,77,5829.0,,
MO,2014,house,78,4222.0,822.0,67.40681998413957
MO,2014,house,79,6222.0,732.0,78.94736842105263
MO,2014,house,80,6148.0,1164.0,68.16192560175055
MO,2014,house,81,4298.0,,
MO,2014,house,82,6204.0,2375.0,44.63224151999067
MO,2014,house,83,6529.0,2990.0,37.17827502888959
MO,2014,house,84,6499.0,,
MO,2014,house,85,7319.0,,
MO,2014,house,86,8201.0,,
MO,2014,house,87,8064.0,,
MO,2014,house,88,6920.0,5784.0,8.942065491183879
MO,2014,house,89,5114.0,10081.0,-32.68838433695294
MO,2014,house,90,7597.0,7153.0,3.010169491525424
MO,2014,house,91,7820.0,5249.0,19.67250746040248
MO,2014,house,92,6033.0,4169.0,18.27092726916291
MO,2014,house,93,4123.0,2846.0,18.324006313674847
MO,2014,house,94,4240.0,5334.0,-11.42678086484228
MO,2014,house,95,,10150.0,
MO,2014,house,96,,10111.0,
MO,2014,house,97,2637.0,5344.0,-33.91805538153114
MO,2014,house,98,,8653.0,
MO,2014,house,99,3996.0,6961.0,-27.060326731769646
MO,2014,house,100,,10835.0,
MO,2014,house,101,2872.0,8621.0,-50.02175237100844
MO,2014,house,102,2944.0,6809.0,-39.628832154208965
MO,2014,house,103,,7308.0,
MO,2014,house,104,3417.0,5852.0,-26.270363577516452
MO,2014,house,105,4152.0,6729.0,-23.683484973807555
MO,2014,house,106,3107.0,5452.0,-27.39806052108891
MO,2014,house,107,,6873.0,
MO,2014,house,108,2775.0,7402.0,-45.4652648128132
MO,2014,house,109,2693.0,6720.0,-42.7812599596303
MO,2014,house,110,,8162.0,
MO,2014,house,111,4291.0,4834.0,-5.950684931506849
MO,2014,house,112,3611.0,5432.0,-20.137122636293267
MO,2014,house,113,3168.0,4749.0,-19.969685486926867
MO,2014,house,114,4204.0,4791.0,-6.525847693162868
MO,2014,house,115,2473.0,5055.0,-34.29861849096706
MO,2014,house,116,,6763.0,
MO,2014,house,117,5081.0,,
MO,2014,house,118,4555.0,4146.0,4.700609125387887
MO,2014,house,119,2477.0,5345.0,-36.66581436972641
MO,2014,house,120,2279.0,6711.0,-49.2992213570634
MO,2014,house,121,,6219.0,
MO,2014,house,122,,3580.0,
MO,2014,house,123,,6832.0,
MO,2014,house,124,,7695.0,
MO,2014,house,125,,7825.0,
MO,2014,house,126,3517.0,5494.0,-21.939851292864276
MO,2014,house,127,,7954.0,
MO,2014,house,128,,7206.0,
MO,2014,house,129,1282.0,6284.0,-66.111551678562
MO,2014,house,130,,7598.0,
MO,2014,house,131,2072.0,5578.0,-45.830065359477125
MO,2014,house,132,2100.0,1635.0,12.449799196787149
MO,2014,house,133,,7047.0,
MO,2014,house,134,2909.0,5214.0,-28.376215683860643
MO,2014,house,135,3413.0,4698.0,-15.84268277647639
MO,2014,house,136,,9808.0,
MO,2014,house,137,2379.0,7811.0,-53.307163886162904
MO,2014,house,138,,8668.0,
MO,2014,house,139,,7528.0,
MO,2014,house,140,1872.0,7151.0,-58.50604011969411
MO,2014,house,141,,6894.0,
MO,2014,house,142,,5980.0,
MO,2014,house,143,,6779.0,
MO,2014,house,144,,7059.0,
MO,2014,house,145,2111.0,6801.0,-52.62567324955117
MO,2014,house,146,,7933.0,
MO,2014,house,147,1676.0,5214.0,-51.34978229317852
MO,2014,house,148,,5915.0,
MO,2014,house,149,2770.0,3802.0,-15.702982349360925
MO,2014,house,150,2893.0,3120.0,-3.7751538333610513
MO,2014,house,151,2506.0,5752.0,-39.30733833858077
MO,2014,house,152,,5790.0,
MO,2014,house,153,,6483.0,
MO,2014,house,154,,5933.0,
MO,2014,house,155,,7267.0,
MO,2014,house,156,,6492.0,
MO,2014,house,157,2011.0,6407.0,-52.22143026847232
MO,2014,house,158,,6583.0,
MO,2014,house,159,,5708.0,
MO,2014,house,160,,7434.0,
MO,2014,house,161,1627.0,4593.0,-47.68488745980707
MO,2014,house,162,,6268.0,
MO,2014,house,163,1256.0,5850.0,-64.64959189417394
MO,2014,senate,2,,37607.0,
MO,2014,senate,4,29041.0,11206.0,44.31386190275052
MO,2014,senate,6,9937.0,37561.0,-58.15823824161017
MO,2014,senate,8,,31432.0,
MO,2014,senate,10,13856.0,28871.0,-35.14171367051279
MO,2014,senate,12,,39006.0,
MO,2014,senate,14,30203.0,,
MO,2014,senate,16,,31829.0,
MO,2014,senate,18,,39460.0,
MO,2014,senate,20,,40191.0,
MO,2014,senate,22,18774.0,22208.0,-8.37928846810795
MO,2014,senate,24,28022.0,26196.0,3.367885204175735
MO,2014,senate,26,13808.0,37219.0,-45.879632351500184
MO,2014,senate,28,,34573.0,
MO,2014,senate,30,,27207.0,
MO,2014,senate,32,,32558.0,
MO,2014,senate,34,18923.0,24139.0,-12.112767637360086
MO,2016,house,1,,14022.0,
MO,2016,house,2,,13342.0,
MO,2016,house,3,,12506.0,
MO,2016,house,4,,13523.0,
MO,2016,house,5,4326.0,12629.0,-48.97080507225007
MO,2016,house,6,,14938.0,
MO,2016,house,7,,13580.0,
MO,2016,house,8,,15399.0,
MO,2016,house,9,,16399.0,
MO,2016,house,10,9950.0,,
MO,2016,house,11,,14143.0,
MO,2016,house,12,7003.0,12055.0,-26.508552838702908
MO,2016,house,13,8636.0,12440.0,-18.048965648130576
MO,2016,house,14,9316.0,10295.0,-4.992096272500127
MO,2016,house,15,12835.0,,
MO,2016,house,16,,16969.0,
MO,2016,house,17,8979.0,8146.0,4.864233576642336
MO,2016,house,18,12734.0,,
MO,2016,house,19,5479.0,,
MO,2016,house,20,5023.0,9972.0,-33.00433477825942
MO,2016,house,21,8331.0,6145.0,15.100856590218292
MO,2016,house,22,11797.0,,
MO,2016,house,23,8673.0,,
MO,2016,house,24,16825.0,,
MO,2016,house,25,17889.0,,
MO,2016,house,26,14676.0,,
MO,2016,house,27,11919.0,,
MO,2016,house,28,9143.0,6062.0,20.263071358105886
MO,2016,house,29,12530.0,,
MO,2016,house,30,,15509.0,
MO,2016,house,31,,13768.0,
MO,2016,house,32,,14704.0,
MO,2016,house,33,5127.0,12115.0,-40.52894095812551
MO,2016,house,34,,15286.0,
MO,2016,house,35,,14865.0,
MO,2016,house,36,12525.0,,
MO,2016,house,37,13173.0,,
MO,2016,house,38,,13391.0,
MO,2016,house,39,,14205.0,
MO,2016,house,40,,13623.0,
MO,2016,house,41,,15609.0,
MO,2016,house,42,,15803.0,
MO,2016,house,43,3861.0,10258.0,-45.30774134145478
MO,2016,house,44,7309.0,9200.0,-11.454358228844873
MO,2016,house,45,8688.0,,
MO,2016,house,46,12140.0,7238.0,25.29672824852926
MO,2016,house,47,7473.0,9532.0,-12.108203469567774
MO,2016,house,48,,12277.0,
MO,2016,house,49,,13366.0,
MO,2016,house,50,,15705.0,
MO,2016,house,51,4291.0,9648.0,-38.43173828825597
MO,2016,house,52,4037.0,9638.0,-40.95795246800731
MO,2016,house,53,,14913.0,
MO,2016,house,54,4098.0,10100.0,-42.27355965628962
MO,2016,house,55,7139.0,12350.0,-26.73815998768536
MO,2016,house,56,5252.0,11237.0,-36.296925222875856
MO,2016,house,57,5338.0,10857.0,-34.07841926520531
MO,2016,house,58,2708.0,11585.0,-62.1073252641153
MO,2016,house,59,,15864.0,
MO,2016,house,60,6202.0,11139.0,-28.470099763566115
MO,2016,house,61,4339.0,14255.0,-53.32903087017318
MO,2016,house,62,,15692.0,
MO,2016,house,63,6530.0,15627.0,-41.05700230175565
MO,2016,house,64,6567.0,12852.0,-32.36520933106751
MO,2016,house,65,7684.0,9716.0,-11.67816091954023
MO,2016,house,66,11882.0,1427.0,78.55586445262604
MO,2016,house,67,17400.0,,
MO,2016,house,68,9863.0,,
MO,2016,house,69,13513.0,,
MO,2016,house,70,8447.0,9491.0,-5.820046827962984
MO,2016,house,71,10699.0,6385.0,25.251697494731914
MO,2016,house,72,10073.0,5287.0,31.158854166666668
MO,2016,house,73,10969.0,,
MO,2016,house,74,11696.0,,
MO,2016,house,75,13556.0,,
MO,2016,house,76,13213.0,,
MO,2016,house,77,12142.0,,
MO,2016,house,78,10964.0,1744.0,72.55272269436576
MO,2016,house,79,12971.0,,
MO,2016,house,80,12917.0,,
MO,2016,house,81,11147.0,,
MO,2016,house,82,12840.0,5382.0,40.928547909120844
MO,2016,house,83,13575.0,,
MO,2016,house,84,13649.0,,
MO,2016,house,85,11963.0,2701.0,63.161483906164754
MO,2016,house,86,14582.0,,
MO,2016,house,87,15294.0,,
MO,2016,house,88,12891.0,,
MO,2016,house,89,8207.0,15310.0,-30.20368244248841
MO,2016,house,90,12844.0,10214.0,11.406019602740914
MO,2016,house,91,12287.0,9458.0,13.009887330420787
MO,2016,house,92,9727.0,8857.0,4.681446405510116
MO,2016,house,93,9081.0,5203.0,27.149257910949313
MO,2016,house,94,8582.0,8969.0,-2.20500256395647
MO,2016,house,95,7565.0,12905.0,-26.08695652173913
MO,2016,house,96,,18166.0,
MO,2016,house,97,,11516.0,
MO,2016,house,98,8031.0,12710.0,-22.559182295935585
MO,2016,house,99,7943.0,10893.0,-15.661499256742408
MO,2016,house,100,,16721.0,
MO,2016,house,101,5765.0,14936.0,-44.302207622820156
MO,2016,house,102,,16978.0,
MO,2016,house,103,6026.0,14019.0,-39.87528061860813
MO,2016,house,104,7064.0,12318.0,-27.10762563202972
MO,2016,house,105,7526.0,12859.0,-26.16139318126073
MO,2016,house,106,7281.0,10447.0,-17.85875451263538
MO,2016,house,107,6826.0,12200.0,-28.24555870913487
MO,2016,house,108,6663.0,14271.0,-36.342791630839784
MO,2016,house,109,,14164.0,
MO,2016,house,110,,15624.0,
MO,2016,house,111,5020.0,10699.0,-36.1282524333609
MO,2016,house,112,7278.0,10754.0,-19.27684117125111
MO,2016,house,113,6995.0,9598.0,-15.68733803411077
MO,2016,house,114,,14639.0,
MO,2016,house,115,3972.0,10110.0,-43.587558585428205
MO,2016,house,116,,13838.0,
MO,2016,house,117,5567.0,7302.0,-13.482011034268396
MO,2016,house,118,12119.0,,
MO,2016,house,119,,13445.0,
MO,2016,house,120,,13628.0,
MO,2016,house,121,,11569.0,
MO,2016,house,122,,7347.0,
MO,2016,house,123,,15947.0,
MO,2016,house,124,,15829.0,
MO,2016,house,125,,14901.0,
MO,2016,house,126,,14024.0,
MO,2016,house,127,,14646.0,
MO,2016,house,128,,13804.0,
MO,2016,house,129,,14260.0,
MO,2016,house,130,3762.0,14247.0,-58.22088955522239
MO,2016,house,131,4148.0,10267.0,-42.4488380159556
MO,2016,house,132,5215.0,4243.0,10.277014167900191
MO,2016,house,133,5741.0,12368.0,-36.59506322822906
MO,2016,house,134,6313.0,9901.0,-22.129024299987666
MO,2016,house,135,7177.0,8187.0,-6.573808903931268
MO,2016,house,136,8214.0,13581.0,-24.624913971094287
MO,2016,house,137,,18541.0,
MO,2016,house,138,,16688.0,
MO,2016,house,139,,16991.0,
MO,2016,house,140,4175.0,14371.0,-54.97681440741939
MO,2016,house,141,,12550.0,
MO,2016,house,142,2569.0,11308.0,-62.974706348634435
MO,2016,house,143,,13008.0,
MO,2016,house,144,,12992.0,
MO,2016,house,145,2873.0,12773.0,-63.27495845583536
MO,2016,house,146,,18530.0,
MO,2016,house,147,,10575.0,
MO,2016,house,148,,13205.0,
MO,2016,house,149,5588.0,7469.0,-14.406065711878686
MO,2016,house,150,3691.0,7692.0,-35.14890626372661
MO,2016,house,151,,13990.0,
MO,2016,house,152,,12108.0,
MO,2016,house,153,3920.0,11681.0,-49.746811101852444
MO,2016,house,154,,11563.0,
MO,2016,house,155,,14720.0,
MO,2016,house,156,,14635.0,
MO,2016,house,157,,11632.0,
MO,2016,house,158,,13778.0,
MO,2016,house,159,,12499.0,
MO,2016,house,160,,15228.0,
MO,2016,house,161,,12292.0,
MO,2016,house,162,,13968.0,
MO,2016,house,163,,13502.0,
MO,2016,senate,1,48926.0,43227.0,6.184280490054583
MO,2016,senate,3,,54414.0,
MO,2016,senate,4,57288.0,20686.0,46.94128812168159
MO,2016,senate,5,53339.0,,
MO,2016,senate,7,60759.0,,
MO,2016,senate,9,55506.0,,
MO,2016,senate,11,33071.0,30318.0,4.343024815030999
MO,2016,senate,13,66400.0,,
MO,2016,senate,15,40193.0,62988.0,-22.09224566538413
MO,2016,senate,17,32422.0,51262.0,-22.513264184312412
MO,2016,senate,19,43179.0,45335.0,-2.435772872088031
MO,2016,senate,21,19988.0,50288.0,-43.11571518014685
MO,2016,senate,23,34651.0,56870.0,-24.277488226745774
MO,2016,senate,25,19607.0,44373.0,-38.7089715536105
MO,2016,senate,27,19486.0,56750.0,-48.879794322892074
MO,2016,senate,29,,68542.0,
MO,2016,senate,31,,57296.0,
MO,2016,senate,33,,64520.0,
